material_id,plant,supplier_id,valid_from,valid_to,fixed_vendor_flag,quota_percent,source_status
M500215,DAL1,S100024,2024-03-20,2028-05-19,N,87,VALID
M500215,AUS1,S100024,2024-04-25,2027-12-10,N,27,VALID
M500215,AUS1,S100040,2024-06-14,2027-11-01,N,65,VALID
M500215,AUS1,S100039,2025-08-30,2027-08-15,N,26,VALID
M500215,AUS1,S100031,2024-04-03,2028-06-20,N,10,VALID
M500215,PHX1,S100023,2025-07-16,2027-11-20,N,100,VALID
M500215,KCH1,S100050,2024-12-11,2028-10-03,N,60,VALID
M500215,KCH1,S100040,2024-08-20,2026-12-21,N,34,VALID
M500215,KCH1,S100015,2025-03-03,2028-01-16,N,30,VALID
M500215,KCH1,S100029,2024-04-15,2026-10-12,N,10,BLOCKED
M500216,DAL1,S100018,2025-05-14,2028-04-19,N,100,VALID
M500216,PHX1,S100019,2024-03-29,2027-08-25,N,12,VALID
M500216,PHX1,S100048,2024-07-26,2027-11-16,N,88,VALID
M500216,KCH1,S100029,2025-10-29,2026-12-03,N,47,BLOCKED
M500216,KCH1,S100048,2025-12-07,2028-02-24,N,53,VALID
M500217,PHX1,S100039,2025-06-14,2027-08-26,N,14,VALID
M500217,PHX1,S100015,2024-04-14,2027-12-03,N,62,VALID
M500217,PHX1,S100011,2026-02-09,2028-10-11,N,24,VALID
M500217,KCH1,S100023,2024-09-28,2028-07-04,N,70,VALID
M500217,KCH1,S100040,2025-09-03,2028-04-05,N,30,VALID
M500217,DAL1,S100005,2025-05-05,2027-12-20,N,61,VALID
M500217,DAL1,S100049,2025-04-11,2027-09-25,N,39,VALID
M500217,AUS1,S100031,2024-08-06,2027-05-11,N,100,VALID
M500218,DAL1,S100032,2025-12-31,2027-05-30,N,44,VALID
M500218,DAL1,S100022,2024-12-06,2028-05-21,N,56,VALID
M500218,PHX1,S100031,2024-09-10,2027-05-17,N,31,VALID
M500218,PHX1,S100022,2024-06-02,2027-01-12,N,17,VALID
M500218,PHX1,S100019,2026-02-14,2028-08-02,N,66,VALID
M500218,PHX1,S100018,2025-03-14,2028-07-05,N,10,VALID
M500218,KCH1,S100016,2025-09-14,2027-06-07,N,17,VALID
M500218,KCH1,S100034,2024-12-12,2028-08-31,N,25,VALID
M500218,KCH1,S100039,2024-07-30,2027-10-11,N,36,VALID
M500218,KCH1,S100002,2024-10-29,2026-09-23,N,22,VALID
M500219,AUS1,S100021,2025-06-25,2026-12-08,N,100,VALID
M500219,PHX1,S100016,2024-11-24,2028-07-17,Y,23,VALID
M500219,PHX1,S100004,2024-12-21,2028-06-06,N,77,VALID
M500219,DAL1,S100013,2025-12-01,2027-03-28,N,50,BLOCKED
M500219,DAL1,S100005,2025-12-31,2027-10-04,N,44,VALID
M500219,DAL1,S100007,2024-09-13,2027-07-31,N,49,VALID
M500219,DAL1,S100009,2025-03-21,2028-08-20,N,10,VALID
M500219,MTY1,S100022,2025-08-26,2028-07-04,N,14,VALID
M500219,MTY1,S100009,2024-05-30,2027-06-01,N,86,VALID
M500219,KCH1,S100012,2025-09-10,2028-08-04,N,66,VALID
M500219,KCH1,S100035,2025-06-14,2026-11-15,N,12,VALID
M500219,KCH1,S100033,2024-08-13,2028-03-16,N,22,VALID
M500220,AUS1,S100002,2024-12-02,2027-09-20,N,65,VALID
M500220,AUS1,S100014,2025-01-15,2027-01-12,N,35,VALID
M500220,MTY1,S100010,2026-01-19,2028-09-03,Y,34,VALID
M500220,MTY1,S100034,2025-05-18,2027-11-17,N,24,VALID
M500220,MTY1,S100030,2024-08-17,2027-04-16,N,52,VALID
M500220,MTY1,S100048,2024-10-14,2027-05-01,N,10,VALID
M500220,KCH1,S100032,2025-12-22,2027-05-13,N,12,VALID
M500220,KCH1,S100042,2025-12-17,2027-01-01,N,23,VALID
M500220,KCH1,S100046,2025-03-02,2027-11-27,N,45,VALID
M500220,KCH1,S100050,2025-09-14,2027-07-31,N,20,VALID
M500220,PHX1,S100038,2024-11-05,2028-06-20,Y,67,VALID
M500220,PHX1,S100029,2025-12-09,2027-08-29,N,33,BLOCKED
M500220,DAL1,S100034,2025-03-03,2027-09-19,N,63,VALID
M500220,DAL1,S100026,2024-04-01,2027-11-10,N,37,VALID
M500221,PHX1,S100045,2025-09-04,2027-06-12,N,100,VALID
M500221,DAL1,S100043,2024-12-11,2027-02-07,Y,100,VALID
M500221,KCH1,S100011,2024-10-06,2027-10-22,Y,12,VALID
M500221,KCH1,S100027,2025-12-31,2027-04-13,N,18,VALID
M500221,KCH1,S100018,2024-09-19,2028-01-18,N,70,VALID
M500222,PHX1,S100016,2024-08-04,2028-05-26,Y,37,VALID
M500222,PHX1,S100023,2024-03-30,2026-09-12,N,63,VALID
M500222,MTY1,S100013,2026-01-27,2027-01-05,N,39,BLOCKED
M500222,MTY1,S100021,2025-01-23,2027-09-04,N,30,VALID
M500222,MTY1,S100026,2024-07-02,2028-07-09,N,31,VALID
M500222,DAL1,S100040,2026-01-22,2027-08-11,N,33,VALID
M500222,DAL1,S100037,2024-05-12,2026-11-18,N,46,VALID
M500222,DAL1,S100024,2025-12-03,2028-03-20,N,21,VALID
M500222,KCH1,S100010,2024-04-04,2028-10-26,N,67,VALID
M500222,KCH1,S100004,2025-12-11,2028-05-11,N,16,VALID
M500222,KCH1,S100030,2024-10-02,2027-06-24,N,17,VALID
M500223,DAL1,S100043,2025-10-02,2027-12-23,N,100,VALID
M500223,KCH1,S100020,2025-02-11,2028-07-25,N,22,VALID
M500223,KCH1,S100004,2025-05-01,2026-09-04,N,78,VALID
M500223,PHX1,S100019,2026-01-26,2028-04-06,N,63,VALID
M500223,PHX1,S100042,2025-02-12,2028-08-30,N,37,VALID
M500223,MTY1,S100046,2026-01-21,2027-06-11,N,100,VALID
M500223,AUS1,S100010,2024-12-28,2026-09-03,Y,29,VALID
M500223,AUS1,S100021,2025-06-24,2027-05-21,N,71,VALID
M500224,KCH1,S100039,2024-05-20,2027-11-11,N,53,VALID
M500224,KCH1,S100050,2024-09-30,2027-04-27,N,47,VALID
M500224,AUS1,S100050,2025-09-01,2028-05-21,Y,100,VALID
M500224,DAL1,S100006,2025-04-27,2028-04-23,N,100,VALID
M500224,PHX1,S100036,2024-08-08,2028-06-16,N,100,VALID
M500224,MTY1,S100011,2024-07-11,2026-12-14,N,62,VALID
M500224,MTY1,S100013,2025-03-26,2027-10-01,N,22,BLOCKED
M500224,MTY1,S100008,2024-11-22,2027-01-28,N,16,VALID
M500225,PHX1,S100020,2025-12-09,2028-01-03,Y,100,VALID
M500225,KCH1,S100033,2024-10-15,2027-06-19,Y,100,VALID
M500225,MTY1,S100049,2025-06-08,2027-05-31,N,100,VALID
M500225,AUS1,S100017,2024-09-04,2027-12-25,N,100,VALID
M500226,AUS1,S100049,2024-04-20,2027-12-09,Y,32,VALID
M500226,AUS1,S100046,2026-01-22,2027-03-14,N,35,VALID
M500226,AUS1,S100010,2025-11-14,2028-06-23,N,33,VALID
M500226,DAL1,S100013,2024-07-10,2028-05-13,N,100,BLOCKED
M500226,MTY1,S100023,2024-06-19,2028-05-09,N,100,VALID
M500226,PHX1,S100046,2025-06-09,2027-04-06,N,59,VALID
M500226,PHX1,S100009,2026-02-08,2028-11-03,N,41,VALID
M500227,DAL1,S100013,2025-07-12,2026-09-26,N,29,BLOCKED
M500227,DAL1,S100016,2024-08-12,2028-08-05,N,28,VALID
M500227,DAL1,S100012,2024-10-26,2027-08-04,N,25,VALID
M500227,DAL1,S100014,2025-09-25,2028-02-14,N,18,VALID
M500227,KCH1,S100048,2025-10-25,2027-03-30,N,30,VALID
M500227,KCH1,S100018,2025-04-05,2028-02-08,N,68,VALID
M500227,KCH1,S100023,2024-08-11,2028-03-22,N,10,VALID
M500227,PHX1,S100010,2026-01-31,2026-09-28,N,44,VALID
M500227,PHX1,S100016,2025-04-05,2027-10-23,N,56,VALID
M500227,AUS1,S100046,2024-10-03,2028-10-19,Y,24,VALID
M500227,AUS1,S100018,2025-08-29,2028-04-05,N,32,VALID
M500227,AUS1,S100007,2024-09-10,2027-07-01,N,32,VALID
M500227,AUS1,S100026,2025-11-28,2027-09-08,N,12,VALID
M500227,MTY1,S100005,2025-11-05,2027-07-06,N,17,VALID
M500227,MTY1,S100027,2024-06-05,2027-02-12,N,43,VALID
M500227,MTY1,S100035,2024-05-13,2027-05-29,N,31,VALID
M500227,MTY1,S100025,2024-09-23,2027-05-05,N,10,VALID
M500228,MTY1,S100006,2024-03-27,2027-06-01,N,28,VALID
M500228,MTY1,S100018,2024-12-24,2028-11-09,N,53,VALID
M500228,MTY1,S100002,2024-06-12,2027-10-23,N,15,VALID
M500228,MTY1,S100013,2025-07-07,2028-02-12,N,10,BLOCKED
M500228,DAL1,S100042,2024-11-19,2028-09-25,N,100,VALID
M500228,AUS1,S100043,2024-03-24,2028-06-02,N,30,VALID
M500228,AUS1,S100004,2024-12-28,2028-07-25,N,15,VALID
M500228,AUS1,S100038,2024-12-23,2028-08-04,N,55,VALID
M500228,KCH1,S100036,2024-10-20,2027-12-13,Y,65,VALID
M500228,KCH1,S100018,2024-04-12,2028-04-07,N,55,VALID
M500228,KCH1,S100013,2024-06-19,2027-08-24,N,10,BLOCKED
M500228,PHX1,S100019,2024-10-18,2028-08-07,N,57,VALID
M500228,PHX1,S100009,2024-09-23,2026-09-02,N,20,VALID
M500228,PHX1,S100006,2025-07-23,2027-05-30,N,23,VALID
M500229,PHX1,S100015,2025-10-20,2027-10-19,N,53,VALID
M500229,PHX1,S100021,2024-09-09,2028-05-07,N,47,VALID
M500229,DAL1,S100029,2026-02-04,2027-12-15,N,100,BLOCKED
M500229,AUS1,S100029,2025-06-17,2026-10-06,N,57,BLOCKED
M500229,AUS1,S100026,2024-05-18,2028-08-17,N,21,VALID
M500229,AUS1,S100005,2025-09-17,2028-11-09,N,22,VALID
M500229,KCH1,S100046,2024-07-10,2028-03-16,Y,41,VALID
M500229,KCH1,S100023,2025-05-13,2028-06-08,N,34,VALID
M500229,KCH1,S100026,2024-09-05,2028-03-21,N,31,VALID
M500229,KCH1,S100043,2024-10-26,2026-10-03,N,10,VALID
M500229,MTY1,S100032,2024-07-07,2026-12-27,Y,100,VALID
M500230,MTY1,S100025,2025-11-04,2028-04-13,N,15,VALID
M500230,MTY1,S100046,2025-04-13,2027-02-18,N,61,VALID
M500230,MTY1,S100042,2024-08-07,2028-06-23,N,24,VALID
M500230,PHX1,S100019,2024-11-05,2026-08-30,Y,41,VALID
M500230,PHX1,S100036,2025-06-14,2027-02-18,N,31,VALID
M500230,PHX1,S100044,2026-01-17,2028-03-11,N,63,VALID
M500230,PHX1,S100047,2024-06-28,2026-10-26,N,10,VALID
M500230,KCH1,S100035,2025-07-24,2028-03-10,N,33,VALID
M500230,KCH1,S100028,2024-12-25,2027-07-06,N,67,VALID
M500231,AUS1,S100050,2026-02-16,2026-09-09,Y,100,VALID
M500231,KCH1,S100003,2025-12-17,2028-02-17,N,59,VALID
M500231,KCH1,S100016,2025-09-02,2026-10-02,N,24,VALID
M500231,KCH1,S100032,2024-09-08,2027-04-23,N,66,VALID
M500231,KCH1,S100034,2024-10-02,2028-09-03,N,10,VALID
M500232,AUS1,S100023,2025-05-18,2027-08-09,N,53,VALID
M500232,AUS1,S100004,2025-05-11,2026-11-25,N,53,VALID
M500232,AUS1,S100031,2025-05-16,2028-01-18,N,47,VALID
M500232,AUS1,S100019,2025-04-09,2027-08-02,N,10,VALID
M500232,DAL1,S100026,2025-12-20,2027-04-04,Y,24,VALID
M500232,DAL1,S100040,2025-02-02,2027-11-22,N,76,VALID
M500232,KCH1,S100050,2025-01-23,2027-04-15,N,56,VALID
M500232,KCH1,S100049,2024-10-29,2027-10-09,N,27,VALID
M500232,KCH1,S100003,2024-07-26,2027-03-18,N,17,VALID
M500232,MTY1,S100047,2025-02-16,2027-03-28,N,100,VALID
M500233,AUS1,S100028,2025-09-17,2028-02-22,N,18,VALID
M500233,AUS1,S100015,2025-07-08,2028-01-17,N,18,VALID
M500233,AUS1,S100014,2026-01-12,2027-04-21,N,16,VALID
M500233,AUS1,S100017,2024-08-10,2028-08-04,N,48,VALID
M500233,KCH1,S100014,2024-11-18,2026-09-06,N,100,VALID
M500233,DAL1,S100035,2025-01-05,2028-06-05,N,33,VALID
M500233,DAL1,S100018,2024-05-18,2026-09-07,N,67,VALID
M500233,MTY1,S100049,2024-12-13,2028-04-02,N,40,VALID
M500233,MTY1,S100044,2025-02-04,2028-08-17,N,28,VALID
M500233,MTY1,S100008,2025-02-06,2028-01-09,N,32,VALID
M500234,PHX1,S100028,2025-03-24,2027-03-25,N,11,VALID
M500234,PHX1,S100019,2024-12-06,2028-02-11,N,89,VALID
M500234,MTY1,S100041,2025-07-06,2028-05-04,N,12,BLOCKED
M500234,MTY1,S100037,2024-03-26,2027-03-30,N,88,VALID
M500234,AUS1,S100039,2024-09-13,2027-09-13,N,100,VALID
M500234,DAL1,S100009,2025-03-15,2026-09-06,N,100,VALID
M500235,MTY1,S100041,2024-04-27,2027-12-07,Y,35,BLOCKED
M500235,MTY1,S100043,2024-07-16,2028-04-07,N,63,VALID
M500235,MTY1,S100050,2025-02-16,2028-09-05,N,47,VALID
M500235,MTY1,S100003,2024-08-26,2027-08-03,N,10,VALID
M500235,PHX1,S100007,2024-07-18,2028-10-11,N,32,VALID
M500235,PHX1,S100021,2025-06-29,2028-04-27,N,68,VALID
M500235,KCH1,S100013,2024-07-28,2028-03-24,N,100,BLOCKED
M500235,AUS1,S100005,2024-09-10,2028-01-10,Y,13,VALID
M500235,AUS1,S100031,2024-10-27,2027-03-22,N,87,VALID
M500236,AUS1,S100043,2025-08-11,2027-02-16,N,55,VALID
M500236,AUS1,S100030,2025-07-14,2028-04-29,N,46,VALID
M500236,AUS1,S100014,2025-10-14,2026-09-29,N,47,VALID
M500236,AUS1,S100047,2025-01-08,2028-09-01,N,10,VALID
M500236,KCH1,S100020,2024-07-26,2028-04-01,N,59,VALID
M500236,KCH1,S100049,2024-05-13,2027-06-08,N,33,VALID
M500236,KCH1,S100029,2026-01-25,2028-04-30,N,52,BLOCKED
M500236,KCH1,S100050,2024-05-05,2028-03-20,N,10,VALID
M500236,DAL1,S100027,2025-04-16,2027-05-14,N,63,VALID
M500236,DAL1,S100028,2024-08-04,2026-10-23,N,59,VALID
M500236,DAL1,S100037,2024-09-22,2028-04-03,N,10,VALID
M500237,DAL1,S100036,2025-08-06,2027-11-22,N,100,VALID
M500237,PHX1,S100029,2025-05-23,2027-08-24,Y,25,BLOCKED
M500237,PHX1,S100018,2026-01-07,2027-10-04,N,75,VALID
M500238,DAL1,S100033,2024-07-13,2028-06-16,N,100,VALID
M500238,MTY1,S100015,2025-06-25,2027-08-27,N,65,VALID
M500238,MTY1,S100020,2025-11-05,2028-07-28,N,62,VALID
M500238,MTY1,S100050,2025-12-14,2026-08-31,N,10,VALID
M500239,KCH1,S100040,2025-04-17,2028-04-18,N,10,VALID
M500239,KCH1,S100019,2024-12-04,2028-09-16,N,39,VALID
M500239,KCH1,S100025,2025-08-11,2027-02-23,N,15,VALID
M500239,KCH1,S100028,2024-03-23,2027-10-14,N,36,VALID
M500239,AUS1,S100041,2024-07-21,2028-06-10,Y,100,BLOCKED
M500239,DAL1,S100014,2024-08-10,2027-10-25,N,18,VALID
M500239,DAL1,S100024,2025-04-02,2027-07-15,N,82,VALID
M500239,PHX1,S100031,2025-11-01,2026-09-26,Y,10,VALID
M500239,PHX1,S100013,2025-01-30,2028-03-20,N,15,BLOCKED
M500239,PHX1,S100034,2025-04-21,2028-05-09,N,75,VALID
M500239,MTY1,S100003,2024-07-08,2026-12-01,N,17,VALID
M500239,MTY1,S100023,2024-11-26,2026-11-17,N,44,VALID
M500239,MTY1,S100022,2024-10-11,2026-09-02,N,39,VALID
M500240,PHX1,S100046,2024-07-26,2028-08-27,N,58,VALID
M500240,PHX1,S100011,2024-12-12,2026-11-19,N,42,VALID
M500240,KCH1,S100049,2025-08-02,2027-06-08,N,100,VALID
M500241,DAL1,S100043,2025-12-26,2027-04-01,N,100,VALID
M500241,PHX1,S100025,2025-06-01,2028-03-01,Y,38,VALID
M500241,PHX1,S100010,2025-10-06,2028-09-02,N,60,VALID
M500241,PHX1,S100046,2025-02-03,2026-11-09,N,10,VALID
M500241,MTY1,S100008,2024-07-30,2027-11-10,Y,100,VALID
M500241,KCH1,S100044,2024-06-04,2027-04-09,Y,64,VALID
M500241,KCH1,S100040,2024-07-03,2028-09-01,N,36,VALID
M500242,DAL1,S100043,2024-07-29,2028-06-29,N,37,VALID
M500242,DAL1,S100022,2025-01-17,2028-06-04,N,55,VALID
M500242,DAL1,S100039,2025-04-28,2027-08-28,N,10,VALID
M500242,PHX1,S100014,2024-12-12,2026-09-01,N,100,VALID
M500242,MTY1,S100017,2026-01-05,2028-03-02,N,63,VALID
M500242,MTY1,S100048,2024-08-01,2027-04-24,N,61,VALID
M500242,MTY1,S100027,2024-07-18,2027-08-21,N,10,VALID
M500242,KCH1,S100027,2025-10-06,2028-08-03,N,100,VALID
M500243,AUS1,S100044,2024-08-07,2027-08-17,N,50,VALID
M500243,AUS1,S100040,2025-11-29,2027-07-04,N,50,VALID
M500243,KCH1,S100030,2024-12-03,2027-02-25,N,68,VALID
M500243,KCH1,S100042,2024-12-29,2028-10-04,N,39,VALID
M500243,KCH1,S100029,2026-01-03,2026-12-02,N,10,BLOCKED
M500244,DAL1,S100008,2025-01-29,2028-02-08,N,55,VALID
M500244,DAL1,S100031,2024-11-18,2027-09-27,N,48,VALID
M500244,DAL1,S100019,2024-08-13,2027-10-08,N,59,VALID
M500244,DAL1,S100044,2024-09-01,2027-01-03,N,10,VALID
M500244,KCH1,S100031,2025-02-04,2027-09-17,Y,35,VALID
M500244,KCH1,S100042,2025-12-15,2027-09-02,N,20,VALID
M500244,KCH1,S100003,2025-09-19,2027-06-02,N,30,VALID
M500244,KCH1,S100008,2025-01-14,2026-09-29,N,15,VALID
M500244,MTY1,S100039,2025-08-17,2026-12-14,N,38,VALID
M500244,MTY1,S100025,2025-06-29,2027-07-30,N,68,VALID
M500244,MTY1,S100005,2025-05-15,2027-09-10,N,10,VALID
M500244,AUS1,S100043,2025-10-11,2028-09-07,N,19,VALID
M500244,AUS1,S100010,2025-05-29,2028-09-26,N,27,VALID
M500244,AUS1,S100016,2025-05-06,2026-09-26,N,54,VALID
M500244,PHX1,S100045,2024-05-08,2027-12-15,N,63,VALID
M500244,PHX1,S100013,2025-09-18,2026-12-02,N,12,BLOCKED
M500244,PHX1,S100044,2025-11-15,2027-04-05,N,25,VALID
M500245,AUS1,S100042,2026-02-02,2026-10-08,N,100,VALID
M500245,DAL1,S100030,2024-11-29,2027-04-05,N,49,VALID
M500245,DAL1,S100034,2025-10-10,2027-10-27,N,65,VALID
M500245,DAL1,S100050,2024-08-21,2027-01-20,N,10,VALID
M500246,PHX1,S100020,2025-10-09,2028-06-10,N,21,VALID
M500246,PHX1,S100019,2025-08-10,2028-03-14,N,58,VALID
M500246,PHX1,S100048,2025-02-08,2027-04-18,N,21,VALID
M500246,KCH1,S100001,2025-01-07,2027-12-23,N,38,VALID
M500246,KCH1,S100017,2024-08-07,2028-01-15,N,62,VALID
M500247,KCH1,S100047,2024-04-07,2027-01-05,Y,100,VALID
M500247,PHX1,S100039,2025-10-01,2027-10-05,Y,33,VALID
M500247,PHX1,S100013,2025-05-24,2027-04-08,N,26,BLOCKED
M500247,PHX1,S100007,2025-11-26,2027-06-06,N,41,VALID
M500247,AUS1,S100023,2025-05-16,2027-03-23,Y,29,VALID
M500247,AUS1,S100046,2025-02-11,2027-04-15,N,53,VALID
M500247,AUS1,S100030,2025-09-02,2028-05-24,N,18,VALID
M500247,MTY1,S100049,2026-01-02,2028-09-28,Y,100,VALID
M500248,KCH1,S100024,2025-02-18,2028-03-12,N,54,VALID
M500248,KCH1,S100048,2024-10-18,2028-02-01,N,15,VALID
M500248,KCH1,S100046,2024-07-11,2028-04-21,N,33,VALID
M500248,KCH1,S100035,2024-11-27,2027-04-07,N,10,VALID
M500248,DAL1,S100014,2025-08-30,2027-03-04,Y,20,VALID
M500248,DAL1,S100008,2026-02-03,2027-06-18,N,80,VALID
M500248,PHX1,S100026,2025-04-06,2027-12-09,N,39,VALID
M500248,PHX1,S100036,2025-01-01,2027-09-24,N,61,VALID
M500249,AUS1,S100044,2024-11-14,2027-09-16,N,100,VALID
M500249,KCH1,S100044,2025-10-10,2026-12-27,N,44,VALID
M500249,KCH1,S100042,2025-09-02,2027-12-31,N,56,VALID
M500249,PHX1,S100046,2025-07-30,2026-09-06,N,23,VALID
M500249,PHX1,S100014,2025-08-31,2028-07-04,N,46,VALID
M500249,PHX1,S100039,2025-05-14,2028-03-04,N,31,VALID
M500250,DAL1,S100042,2024-09-02,2028-09-08,N,31,VALID
M500250,DAL1,S100017,2025-11-09,2027-01-30,N,32,VALID
M500250,DAL1,S100014,2024-10-27,2028-03-18,N,37,VALID
M500250,MTY1,S100025,2024-08-25,2026-12-01,Y,50,VALID
M500250,MTY1,S100017,2024-08-01,2028-05-27,N,50,VALID
M500250,AUS1,S100032,2025-07-30,2026-12-10,Y,58,VALID
M500250,AUS1,S100037,2024-07-07,2028-01-16,N,42,VALID
M500251,AUS1,S100031,2025-02-13,2028-11-10,N,23,VALID
M500251,AUS1,S100032,2024-06-18,2026-11-08,N,26,VALID
M500251,AUS1,S100024,2024-08-09,2027-06-26,N,51,VALID
M500251,AUS1,S100037,2025-07-27,2028-05-09,N,10,VALID
M500251,PHX1,S100002,2025-11-26,2027-04-12,N,14,VALID
M500251,PHX1,S100003,2025-07-29,2027-10-22,N,21,VALID
M500251,PHX1,S100007,2024-06-28,2028-05-05,N,65,VALID
M500251,MTY1,S100025,2025-06-06,2027-12-10,N,100,VALID
M500251,KCH1,S100022,2024-10-13,2027-04-12,N,100,VALID
M500252,MTY1,S100043,2026-01-11,2028-04-15,N,21,VALID
M500252,MTY1,S100015,2024-12-02,2027-07-04,N,21,VALID
M500252,MTY1,S100025,2025-01-17,2028-03-29,N,61,VALID
M500252,MTY1,S100029,2024-05-23,2027-12-19,N,10,BLOCKED
M500252,AUS1,S100040,2024-10-05,2027-12-17,Y,66,VALID
M500252,AUS1,S100013,2024-10-28,2028-07-18,N,63,BLOCKED
M500252,AUS1,S100011,2024-06-27,2027-11-03,N,62,VALID
M500252,AUS1,S100050,2024-05-02,2028-07-29,N,10,VALID
M500253,PHX1,S100044,2025-02-27,2028-01-20,N,22,VALID
M500253,PHX1,S100039,2025-08-02,2027-10-20,N,70,VALID
M500253,PHX1,S100031,2025-01-22,2027-03-19,N,10,VALID
M500253,DAL1,S100017,2024-04-17,2028-09-23,N,38,VALID
M500253,DAL1,S100048,2025-11-29,2027-08-18,N,38,VALID
M500253,DAL1,S100022,2024-11-21,2027-05-11,N,64,VALID
M500253,DAL1,S100034,2025-06-03,2026-09-19,N,10,VALID
M500254,PHX1,S100036,2025-05-14,2028-07-21,N,100,VALID
M500254,AUS1,S100022,2025-02-25,2027-06-08,N,38,VALID
M500254,AUS1,S100002,2025-06-27,2028-02-21,N,33,VALID
M500254,AUS1,S100016,2024-07-03,2027-03-07,N,29,VALID
M500255,KCH1,S100020,2025-05-10,2028-11-02,Y,54,VALID
M500255,KCH1,S100048,2026-02-16,2028-09-03,N,32,VALID
M500255,KCH1,S100034,2025-11-04,2026-10-11,N,30,VALID
M500255,KCH1,S100003,2025-06-27,2028-02-22,N,10,VALID
M500255,AUS1,S100026,2024-12-07,2027-05-25,N,51,VALID
M500255,AUS1,S100030,2025-10-01,2028-01-05,N,23,VALID
M500255,AUS1,S100018,2025-05-23,2026-12-18,N,26,VALID
M500256,KCH1,S100004,2025-11-19,2026-09-16,Y,100,VALID
M500256,MTY1,S100008,2025-05-25,2028-04-23,N,43,VALID
M500256,MTY1,S100026,2025-06-21,2026-09-17,N,22,VALID
M500256,MTY1,S100020,2024-11-17,2028-06-27,N,35,VALID
M500257,DAL1,S100022,2025-03-02,2028-07-10,N,70,VALID
M500257,DAL1,S100002,2024-10-27,2026-09-24,N,30,VALID
M500257,MTY1,S100049,2024-08-12,2028-07-22,N,50,VALID
M500257,MTY1,S100031,2025-07-09,2028-03-31,N,65,VALID
M500257,MTY1,S100004,2024-06-15,2028-06-16,N,33,VALID
M500257,MTY1,S100006,2025-06-08,2028-01-18,N,10,VALID
M500258,DAL1,S100032,2024-07-05,2026-11-01,N,100,VALID
M500258,AUS1,S100002,2024-12-07,2027-05-26,Y,100,VALID
M500259,DAL1,S100029,2024-09-11,2027-03-14,N,27,BLOCKED
M500259,DAL1,S100034,2025-03-18,2028-07-01,N,37,VALID
M500259,DAL1,S100047,2024-05-23,2027-01-05,N,36,VALID
M500259,AUS1,S100008,2024-09-17,2027-05-03,N,45,VALID
M500259,AUS1,S100029,2024-12-06,2028-01-12,N,55,BLOCKED
M500259,MTY1,S100017,2024-07-22,2028-06-30,N,45,VALID
M500259,MTY1,S100018,2025-08-11,2028-05-27,N,22,VALID
M500259,MTY1,S100003,2025-03-04,2027-01-31,N,33,VALID
M500259,PHX1,S100014,2025-10-07,2028-05-08,N,12,VALID
M500259,PHX1,S100042,2026-01-27,2028-05-01,N,88,VALID
M500260,DAL1,S100001,2024-06-16,2028-06-14,N,38,VALID
M500260,DAL1,S100016,2025-09-03,2026-09-21,N,23,VALID
M500260,DAL1,S100002,2025-07-12,2026-11-29,N,39,VALID
M500260,KCH1,S100009,2024-08-22,2027-01-16,N,52,VALID
M500260,KCH1,S100013,2024-08-25,2026-12-31,N,29,BLOCKED
M500260,KCH1,S100006,2025-04-19,2028-02-20,N,19,VALID
M500261,DAL1,S100049,2025-07-23,2028-04-17,N,66,VALID
M500261,DAL1,S100032,2024-08-28,2026-12-11,N,25,VALID
M500261,DAL1,S100039,2024-03-25,2027-03-06,N,19,VALID
M500261,DAL1,S100029,2024-06-27,2027-08-24,N,10,BLOCKED
M500261,MTY1,S100044,2024-08-28,2028-07-03,N,60,VALID
M500261,MTY1,S100027,2024-09-10,2026-12-30,N,13,VALID
M500261,MTY1,S100050,2025-04-13,2027-05-21,N,64,VALID
M500261,MTY1,S100034,2026-02-02,2028-08-20,N,10,VALID
M500261,AUS1,S100048,2025-10-01,2028-06-26,N,46,VALID
M500261,AUS1,S100002,2024-11-20,2027-10-22,N,11,VALID
M500261,AUS1,S100033,2025-07-17,2027-09-07,N,43,VALID
M500261,KCH1,S100043,2024-11-25,2028-10-28,N,38,VALID
M500261,KCH1,S100010,2024-10-01,2027-05-31,N,62,VALID
M500262,DAL1,S100009,2025-07-10,2028-02-03,N,100,VALID
M500262,AUS1,S100040,2025-05-02,2027-07-30,N,13,VALID
M500262,AUS1,S100003,2024-12-18,2027-12-11,N,54,VALID
M500262,AUS1,S100002,2025-07-30,2028-07-20,N,18,VALID
M500262,AUS1,S100032,2025-09-13,2027-07-29,N,15,VALID
M500262,PHX1,S100028,2026-01-27,2027-09-14,N,56,VALID
M500262,PHX1,S100029,2024-10-11,2027-10-06,N,53,BLOCKED
M500262,PHX1,S100017,2025-10-25,2028-08-05,N,70,VALID
M500262,PHX1,S100040,2025-12-22,2027-08-08,N,10,VALID
M500262,KCH1,S100023,2025-02-10,2027-11-14,N,66,VALID
M500262,KCH1,S100040,2024-04-15,2028-01-03,N,33,VALID
M500262,KCH1,S100022,2025-12-24,2028-03-21,N,10,VALID
M500262,MTY1,S100002,2024-09-21,2027-10-27,N,100,VALID
M500263,AUS1,S100022,2025-03-26,2028-10-18,Y,45,VALID
M500263,AUS1,S100044,2025-01-13,2028-03-17,N,24,VALID
M500263,AUS1,S100031,2024-04-04,2028-07-22,N,31,VALID
M500263,DAL1,S100042,2026-01-14,2027-09-07,N,15,VALID
