material_id,plant,storage_location,unrestricted_stock,quality_stock,blocked_stock,in_transit_stock,last_count_date,cycle_count_indicator,rfid_detected_qty
M500070,KCH1,QI01,167,0,0,0,2026-03-20,B,179
M500070,KCH1,BLK1,104,0,41,0,2026-04-08,B,104
M500070,KCH1,REC1,0,0,0,0,2026-02-22,C,12
M500194,MTY1,0001,0,0,0,0,2026-02-16,B,0
M500194,MTY1,0002,0,0,0,0,2026-02-26,B,5
M500194,MTY1,QI01,0,0,0,190,2026-02-26,B,-3
M500194,MTY1,BLK1,0,0,0,0,2026-04-20,B,0
M500194,MTY1,REC1,301,0,0,0,2026-02-10,A,301
M500252,AUS1,0001,0,0,0,171,2026-03-11,A,0
M500252,AUS1,0002,34,0,0,0,2026-02-27,B,46
M500252,AUS1,QI01,211,133,0,0,2026-05-25,C,211
M500252,AUS1,BLK1,259,0,0,0,2026-04-30,C,259
M500252,AUS1,REC1,0,0,0,128,2026-01-30,C,-3
M500267,MTY1,0001,351,0,0,42,2026-05-11,A,348
M500267,MTY1,0002,510,0,0,0,2026-03-25,C,510
M500267,MTY1,QI01,0,0,0,0,2026-03-04,B,-3
M500267,MTY1,BLK1,459,0,41,0,2026-02-06,C,459
M500267,MTY1,REC1,413,0,0,0,2026-04-30,A,425
M500107,DAL1,0001,0,0,0,80,2026-03-30,A,5
M500107,DAL1,0002,453,0,0,0,2026-04-29,C,465
M500107,DAL1,QI01,246,0,0,0,2026-02-25,C,243
M500107,DAL1,BLK1,0,0,5,0,2026-02-02,B,5
M500107,DAL1,REC1,0,0,0,0,2026-02-15,C,0
M500053,AUS1,0001,189,0,0,0,2026-02-04,C,186
M500053,AUS1,0002,342,0,0,0,2026-03-15,B,347
M500053,AUS1,QI01,0,0,0,0,2026-01-29,B,0
M500053,AUS1,BLK1,393,0,96,0,2026-05-04,A,398
M500053,AUS1,REC1,421,0,0,0,2026-04-15,C,421
M500162,DAL1,0001,424,0,0,0,2026-02-12,C,429
M500162,DAL1,0002,0,0,0,0,2026-03-19,C,12
M500162,DAL1,QI01,451,57,0,0,2026-03-16,C,451
M500162,DAL1,BLK1,224,0,0,4,2026-05-23,C,224
M500162,DAL1,REC1,306,0,0,0,2026-05-17,C,306
M500242,PHX1,0001,248,0,0,0,2026-02-05,B,248
M500242,PHX1,0002,150,0,0,0,2026-05-01,B,162
M500242,PHX1,QI01,30,117,0,0,2026-05-21,C,30
M500242,PHX1,BLK1,0,0,0,0,2026-03-28,A,0
M500242,PHX1,REC1,296,0,0,23,2026-03-14,C,301
M500116,AUS1,0001,197,0,0,0,2026-04-11,B,194
M500116,AUS1,0002,661,0,0,0,2026-05-16,B,673
M500116,AUS1,QI01,274,196,0,231,2026-02-07,A,274
M500116,AUS1,BLK1,392,0,0,0,2026-04-01,A,392
M500116,AUS1,REC1,0,0,0,76,2026-05-04,C,0
M500039,AUS1,0001,260,0,0,130,2026-05-05,A,260
M500039,AUS1,0002,0,0,0,0,2026-03-18,C,-3
M500039,AUS1,QI01,18,107,0,0,2026-03-17,B,23
M500039,AUS1,BLK1,273,0,0,0,2026-02-15,C,273
M500039,AUS1,REC1,220,0,0,0,2026-05-15,C,220
M500101,KCH1,0001,484,0,0,0,2026-03-03,C,489
M500101,KCH1,0002,413,0,0,0,2026-04-28,A,425
M500101,KCH1,QI01,0,39,0,0,2026-04-23,B,12
M500101,KCH1,BLK1,185,0,118,33,2026-04-29,C,197
M500101,KCH1,REC1,0,0,0,0,2026-03-17,C,5
M500052,KCH1,0001,0,0,0,0,2026-04-22,C,5
M500052,KCH1,0002,274,0,0,0,2026-02-10,C,274
M500052,KCH1,QI01,26,0,0,0,2026-02-26,C,31
M500052,KCH1,BLK1,297,0,10,0,2026-02-24,B,297
M500052,KCH1,REC1,594,0,0,0,2026-03-16,B,594
M500258,AUS1,0001,471,0,0,6,2026-02-26,C,468
M500258,AUS1,0002,0,0,0,0,2026-02-12,C,12
M500258,AUS1,QI01,102,22,0,0,2026-05-17,C,102
M500258,AUS1,BLK1,0,0,0,0,2026-05-07,B,0
M500258,AUS1,REC1,152,0,0,0,2026-02-04,A,157
M500289,MTY1,0001,546,0,0,57,2026-04-20,C,546
M500289,MTY1,0002,447,0,0,0,2026-05-17,C,447
M500289,MTY1,QI01,0,196,0,0,2026-03-24,C,5
M500289,MTY1,BLK1,140,0,0,0,2026-04-18,B,137
M500289,MTY1,REC1,368,0,0,13,2026-02-14,A,368
M500049,DAL1,0001,0,0,0,0,2026-04-04,A,0
M500049,DAL1,0002,143,0,0,0,2026-03-13,B,143
M500049,DAL1,QI01,291,72,0,0,2026-03-12,C,296
M500049,DAL1,BLK1,0,0,0,0,2026-03-01,C,12
M500049,DAL1,REC1,0,0,0,0,2026-05-25,C,0
M500196,AUS1,0001,0,0,0,0,2026-04-24,C,-3
M500196,AUS1,0002,41,0,0,0,2026-03-06,B,53
M500196,AUS1,QI01,538,0,0,0,2026-05-22,B,535
M500196,AUS1,BLK1,522,0,0,158,2026-04-30,B,527
M500196,AUS1,REC1,0,0,0,0,2026-05-06,B,0
M500016,PHX1,0001,239,0,0,0,2026-05-13,B,251
M500016,PHX1,0002,613,0,0,0,2026-01-31,A,610
M500016,PHX1,QI01,0,0,0,0,2026-04-25,B,-3
M500016,PHX1,BLK1,0,0,137,0,2026-04-10,A,0
M500016,PHX1,REC1,342,0,0,0,2026-04-26,B,354
M500119,DAL1,0001,371,0,0,0,2026-05-25,C,371
M500119,DAL1,0002,281,0,0,0,2026-05-27,C,286
M500119,DAL1,QI01,0,144,0,26,2026-03-03,A,0
M500119,DAL1,BLK1,357,0,40,28,2026-02-07,C,357
M500119,DAL1,REC1,0,0,0,0,2026-05-12,C,12
M500245,DAL1,0001,0,0,0,0,2026-03-28,C,0
M500245,DAL1,0002,435,0,0,0,2026-02-20,C,435
M500245,DAL1,QI01,0,150,0,0,2026-05-17,A,0
M500245,DAL1,BLK1,0,0,0,99,2026-04-03,B,0
M500245,DAL1,REC1,339,0,0,0,2026-05-26,C,339
M500279,DAL1,0001,0,0,0,97,2026-03-17,C,0
M500279,DAL1,0002,103,0,0,0,2026-05-04,C,103
M500279,DAL1,QI01,206,0,0,0,2026-04-27,A,211
M500279,DAL1,BLK1,0,0,0,0,2026-05-21,C,0
M500279,DAL1,REC1,420,0,0,0,2026-02-23,B,420
M500180,PHX1,0001,0,0,0,0,2026-05-12,C,-3
M500180,PHX1,0002,349,0,0,0,2026-03-07,A,361
M500180,PHX1,QI01,308,0,0,0,2026-05-03,A,305
M500180,PHX1,BLK1,337,0,86,0,2026-04-28,B,342
M500180,PHX1,REC1,0,0,0,0,2026-04-20,B,0
M500143,AUS1,0001,0,0,0,0,2026-04-02,B,5
M500143,AUS1,0002,0,0,0,0,2026-04-12,B,0
M500143,AUS1,QI01,454,0,0,184,2026-03-11,A,454
M500143,AUS1,BLK1,129,0,0,0,2026-05-01,C,129
M500143,AUS1,REC1,0,0,0,0,2026-03-09,C,0
M500202,AUS1,0001,296,0,0,0,2026-05-18,A,296
M500202,AUS1,0002,0,0,0,0,2026-03-30,C,0
M500202,AUS1,QI01,0,0,0,0,2026-02-24,C,0
M500202,AUS1,BLK1,296,0,28,0,2026-04-13,C,296
M500202,AUS1,REC1,0,0,0,0,2026-02-01,C,0
M500001,PHX1,0001,94,0,0,0,2026-05-02,C,99
M500001,PHX1,0002,0,0,0,93,2026-02-07,C,-3
M500001,PHX1,QI01,501,173,0,0,2026-03-17,A,501
M500001,PHX1,BLK1,0,0,0,0,2026-02-18,C,0
M500001,PHX1,REC1,0,0,0,0,2026-02-09,A,0
M500022,MTY1,0001,603,0,0,0,2026-05-10,C,603
M500022,MTY1,0002,276,0,0,0,2026-02-03,A,273
M500022,MTY1,QI01,11,63,0,0,2026-05-01,B,11
M500022,MTY1,BLK1,166,0,124,0,2026-05-17,C,163
M500022,MTY1,REC1,0,0,0,0,2026-05-19,A,5
M500121,DAL1,0001,28,0,0,0,2026-01-29,C,40
M500121,DAL1,0002,0,0,0,0,2026-02-27,B,12
M500121,DAL1,QI01,447,0,0,0,2026-04-11,C,459
M500121,DAL1,BLK1,0,0,36,0,2026-03-10,C,-3
M500121,DAL1,REC1,304,0,0,0,2026-05-15,B,316
M500092,KCH1,0001,161,0,0,5,2026-05-12,C,161
M500092,KCH1,0002,0,0,0,0,2026-05-10,C,5
M500092,KCH1,QI01,228,0,0,0,2026-04-15,C,228
M500092,KCH1,BLK1,194,0,20,0,2026-04-06,C,206
M500092,KCH1,REC1,160,0,0,0,2026-05-24,C,160
M500146,AUS1,0001,0,0,0,0,2026-04-09,C,0
M500146,AUS1,0002,0,0,0,0,2026-02-21,C,0
M500146,AUS1,QI01,0,0,0,0,2026-02-02,B,12
M500146,AUS1,BLK1,316,0,39,0,2026-03-08,C,316
M500146,AUS1,REC1,702,0,0,25,2026-02-15,B,714
M500232,DAL1,0001,194,0,0,93,2026-03-11,A,199
M500232,DAL1,0002,336,0,0,0,2026-04-22,C,336
M500232,DAL1,QI01,0,115,0,0,2026-04-05,A,12
M500232,DAL1,BLK1,629,0,0,0,2026-02-24,C,641
M500232,DAL1,REC1,128,0,0,29,2026-04-25,B,133
M500249,KCH1,0001,70,0,0,0,2026-03-27,C,67
M500249,KCH1,0002,357,0,0,0,2026-02-25,B,362
M500249,KCH1,QI01,97,50,0,0,2026-04-03,A,109
M500249,KCH1,BLK1,370,0,0,0,2026-03-26,C,382
M500249,KCH1,REC1,0,0,0,0,2026-02-21,B,0
M500262,MTY1,0001,533,0,0,0,2026-05-26,C,533
M500262,MTY1,0002,493,0,0,0,2026-04-04,B,493
M500262,MTY1,QI01,0,0,0,15,2026-03-24,B,12
M500262,MTY1,BLK1,0,0,112,0,2026-01-31,A,5
M500262,MTY1,REC1,63,0,0,0,2026-04-07,B,60
M500293,KCH1,0001,728,0,0,85,2026-05-15,C,728
M500293,KCH1,0002,92,0,0,0,2026-02-01,B,104
M500293,KCH1,QI01,0,106,0,0,2026-05-09,A,12
M500293,KCH1,BLK1,490,0,0,0,2026-04-06,C,487
M500293,KCH1,REC1,0,0,0,0,2026-02-28,B,0
M500163,MTY1,0001,196,0,0,0,2026-03-14,C,196
M500163,MTY1,0002,0,0,0,0,2026-02-15,C,0
M500163,MTY1,QI01,0,46,0,0,2026-03-05,A,-3
M500163,MTY1,BLK1,113,0,149,0,2026-04-21,C,113
M500163,MTY1,REC1,407,0,0,0,2026-05-05,C,407
M500251,AUS1,0001,332,0,0,0,2026-02-10,C,332
M500251,AUS1,0002,272,0,0,0,2026-05-25,A,269
M500251,AUS1,QI01,270,52,0,98,2026-01-28,C,270
M500251,AUS1,BLK1,0,0,0,0,2026-03-19,C,0
M500251,AUS1,REC1,385,0,0,0,2026-04-09,B,382
M500021,DAL1,0001,0,0,0,0,2026-05-07,B,0
M500021,DAL1,0002,0,0,0,0,2026-03-12,A,0
M500021,DAL1,QI01,327,0,0,48,2026-02-27,C,324
M500021,DAL1,BLK1,0,0,0,0,2026-04-10,B,0
M500021,DAL1,REC1,0,0,0,0,2026-03-26,B,-3
M500193,AUS1,0001,61,0,0,0,2026-04-28,C,73
M500193,AUS1,0002,0,0,0,0,2026-04-29,C,12
M500193,AUS1,QI01,452,12,0,0,2026-04-11,A,457
M500193,AUS1,BLK1,0,0,23,0,2026-02-13,A,0
M500193,AUS1,REC1,374,0,0,0,2026-02-02,A,374
M500123,AUS1,0001,273,0,0,0,2026-02-18,C,273
M500123,AUS1,0002,468,0,0,0,2026-02-14,A,465
M500123,AUS1,QI01,135,62,0,0,2026-02-06,C,135
M500123,AUS1,BLK1,0,0,0,0,2026-05-20,B,0
M500123,AUS1,REC1,231,0,0,0,2026-03-04,B,231
M500125,KCH1,0001,670,0,0,0,2026-03-13,B,670
M500125,KCH1,0002,0,0,0,0,2026-02-19,C,5
M500125,KCH1,QI01,0,48,0,0,2026-03-29,A,5
M500125,KCH1,BLK1,0,0,0,0,2026-04-13,B,-3
M500125,KCH1,REC1,11,0,0,0,2026-01-31,C,23
M500290,KCH1,0001,994,0,0,0,2026-03-23,B,999
M500290,KCH1,0002,384,0,0,227,2026-04-09,C,384
M500290,KCH1,QI01,251,47,0,45,2026-03-06,B,251
M500290,KCH1,BLK1,0,0,33,0,2026-05-02,B,-3
M500290,KCH1,REC1,77,0,0,0,2026-05-07,C,77
M500090,MTY1,0001,78,0,0,0,2026-01-28,B,83
M500090,MTY1,0002,0,0,0,274,2026-03-14,C,0
M500090,MTY1,QI01,439,17,0,0,2026-05-07,A,439
M500090,MTY1,BLK1,300,0,0,0,2026-02-04,A,305
M500090,MTY1,REC1,272,0,0,0,2026-05-09,B,272
M500237,PHX1,0001,0,0,0,0,2026-03-05,C,-3
M500237,PHX1,0002,248,0,0,0,2026-05-18,B,245
M500237,PHX1,QI01,49,167,0,176,2026-04-26,A,49
M500237,PHX1,BLK1,612,0,12,0,2026-04-03,A,612
M500237,PHX1,REC1,766,0,0,0,2026-01-31,B,763
M500134,KCH1,0001,402,0,0,0,2026-04-14,C,414
M500134,KCH1,0002,88,0,0,0,2026-03-02,B,100
M500134,KCH1,QI01,340,208,0,0,2026-03-06,B,352
M500134,KCH1,BLK1,0,0,190,0,2026-04-05,B,0
M500134,KCH1,REC1,0,0,0,0,2026-03-20,A,0
M500228,AUS1,0001,0,0,0,0,2026-05-25,B,12
M500228,AUS1,0002,248,0,0,0,2026-03-25,C,248
M500228,AUS1,QI01,308,22,0,0,2026-03-13,B,308
M500228,AUS1,BLK1,0,0,3,0,2026-04-20,C,0
M500228,AUS1,REC1,0,0,0,0,2026-04-17,C,12
M500254,PHX1,0001,0,0,0,23,2026-03-08,C,12
M500254,PHX1,0002,0,0,0,0,2026-04-28,A,0
M500254,PHX1,QI01,163,144,0,0,2026-05-08,A,163
M500254,PHX1,BLK1,361,0,11,0,2026-02-19,B,361
M500254,PHX1,REC1,128,0,0,0,2026-02-10,B,133
M500148,AUS1,0001,0,0,0,105,2026-03-19,A,5
M500148,AUS1,0002,0,0,0,158,2026-02-20,B,5
M500148,AUS1,QI01,0,123,0,0,2026-03-10,C,-3
M500148,AUS1,BLK1,0,0,8,0,2026-02-13,B,12
M500148,AUS1,REC1,472,0,0,0,2026-02-22,B,484
M500215,MTY1,0001,356,0,0,203,2026-02-02,C,356
M500215,MTY1,0002,24,0,0,0,2026-03-19,B,29
M500215,MTY1,QI01,0,0,0,0,2026-02-10,B,0
M500215,MTY1,BLK1,316,0,35,0,2026-05-22,C,316
M500215,MTY1,REC1,142,0,0,0,2026-04-19,C,154
M500151,KCH1,0001,188,0,0,0,2026-02-11,C,185
M500151,KCH1,0002,0,0,0,0,2026-03-26,C,0
M500151,KCH1,QI01,317,57,0,0,2026-02-10,B,317
M500151,KCH1,BLK1,18,0,42,0,2026-02-13,C,18
M500151,KCH1,REC1,67,0,0,0,2026-03-05,B,79
M500113,DAL1,0001,380,0,0,190,2026-04-18,B,380
M500113,DAL1,0002,553,0,0,120,2026-02-28,B,553
M500113,DAL1,QI01,642,166,0,0,2026-02-08,A,642
M500113,DAL1,BLK1,207,0,39,0,2026-05-06,B,207
M500113,DAL1,REC1,0,0,0,0,2026-02-17,B,0
M500160,AUS1,0001,352,0,0,0,2026-04-18,B,352
M500160,AUS1,0002,12,0,0,0,2026-05-23,B,12
M500160,AUS1,QI01,716,67,0,0,2026-05-15,C,716
M500160,AUS1,BLK1,371,0,61,0,2026-02-21,B,383
M500160,AUS1,REC1,133,0,0,0,2026-04-29,A,133
M500179,DAL1,0001,283,0,0,0,2026-03-17,C,283
M500179,DAL1,0002,375,0,0,0,2026-03-03,C,387
M500179,DAL1,QI01,160,108,0,155,2026-03-06,B,157
M500179,DAL1,BLK1,295,0,0,0,2026-03-17,B,307
M500179,DAL1,REC1,0,0,0,0,2026-04-21,A,0
M500231,AUS1,0001,0,0,0,0,2026-03-07,C,-3
M500231,AUS1,0002,0,0,0,0,2026-02-06,A,5
M500231,AUS1,QI01,58,189,0,44,2026-05-17,B,58
M500231,AUS1,BLK1,240,0,17,14,2026-03-27,B,240
M500231,AUS1,REC1,71,0,0,0,2026-05-20,C,71
M500065,DAL1,0001,0,0,0,0,2026-05-20,A,0
M500065,DAL1,0002,0,0,0,0,2026-04-26,C,5
M500065,DAL1,QI01,550,241,0,0,2026-03-10,A,547
M500065,DAL1,BLK1,132,0,139,0,2026-04-14,B,137
M500065,DAL1,REC1,0,0,0,0,2026-02-23,A,0
M500030,AUS1,0001,0,0,0,0,2026-03-25,C,0
M500030,AUS1,0002,197,0,0,0,2026-04-10,A,197
M500030,AUS1,QI01,0,37,0,0,2026-03-24,C,0
M500030,AUS1,BLK1,618,0,0,0,2026-05-13,C,618
M500030,AUS1,REC1,176,0,0,0,2026-02-18,A,176
M500188,PHX1,0001,207,0,0,0,2026-05-22,C,204
M500188,PHX1,0002,0,0,0,0,2026-05-10,C,5
M500188,PHX1,QI01,26,39,0,0,2026-02-17,C,31
M500188,PHX1,BLK1,0,0,44,85,2026-03-17,B,0
M500188,PHX1,REC1,171,0,0,0,2026-02-06,A,171
M500272,MTY1,0001,8,0,0,0,2026-04-11,B,5
M500272,MTY1,0002,383,0,0,159,2026-04-09,B,383
M500272,MTY1,QI01,0,0,0,0,2026-04-13,C,0
M500272,MTY1,BLK1,0,0,43,20,2026-05-07,C,5
M500272,MTY1,REC1,314,0,0,0,2026-04-13,C,326
M500208,PHX1,0001,78,0,0,0,2026-02-04,B,78
M500208,PHX1,0002,199,0,0,0,2026-03-30,B,204
M500208,PHX1,QI01,34,49,0,0,2026-03-10,C,34
M500208,PHX1,BLK1,0,0,99,119,2026-03-18,B,5
M500208,PHX1,REC1,0,0,0,0,2026-03-15,B,5
M500091,PHX1,0001,129,0,0,0,2026-03-29,C,129
M500091,PHX1,0002,220,0,0,159,2026-03-20,A,217
M500091,PHX1,QI01,293,39,0,0,2026-03-02,C,290
M500091,PHX1,BLK1,146,0,7,0,2026-02-12,C,146
M500091,PHX1,REC1,568,0,0,0,2026-03-13,C,573
M500057,MTY1,0001,250,0,0,0,2026-05-17,A,247
M500057,MTY1,0002,199,0,0,0,2026-03-06,C,199
M500057,MTY1,QI01,67,102,0,0,2026-04-14,C,64
M500057,MTY1,BLK1,0,0,0,215,2026-02-13,C,0
M500057,MTY1,REC1,0,0,0,0,2026-02-22,A,12
M500247,AUS1,0001,127,0,0,0,2026-03-19,C,124
M500247,AUS1,0002,125,0,0,0,2026-05-09,A,125
M500247,AUS1,QI01,49,31,0,0,2026-05-27,B,61
M500247,AUS1,BLK1,0,0,42,0,2026-03-04,B,12
M500247,AUS1,REC1,0,0,0,0,2026-04-18,C,0
M500058,AUS1,0001,152,0,0,0,2026-03-11,B,152
M500058,AUS1,0002,435,0,0,0,2026-04-10,C,435
M500058,AUS1,QI01,515,0,0,71,2026-04-26,A,515
M500058,AUS1,BLK1,0,0,18,0,2026-03-29,C,12
M500058,AUS1,REC1,313,0,0,0,2026-02-27,A,313
M500107,KCH1,0001,0,0,0,0,2026-05-08,B,0
M500107,KCH1,0002,441,0,0,0,2026-04-14,A,438
M500107,KCH1,QI01,0,0,0,0,2026-03-29,C,0
M500107,KCH1,BLK1,39,0,0,0,2026-03-07,C,39
M500107,KCH1,REC1,155,0,0,0,2026-02-14,C,167
M500079,AUS1,0001,358,0,0,0,2026-02-16,C,370
M500079,AUS1,0002,515,0,0,0,2026-05-27,A,527
M500079,AUS1,QI01,0,39,0,0,2026-03-05,C,12
M500079,AUS1,BLK1,0,0,119,0,2026-05-20,C,12
M500079,AUS1,REC1,285,0,0,0,2026-05-20,C,297
M500216,KCH1,0001,90,0,0,0,2026-05-23,C,95
M500216,KCH1,0002,524,0,0,135,2026-03-06,C,524
M500216,KCH1,QI01,0,119,0,0,2026-01-29,C,5
M500216,KCH1,BLK1,90,0,104,0,2026-04-30,C,95
M500216,KCH1,REC1,0,0,0,0,2026-05-20,B,12
M500031,MTY1,0001,363,0,0,0,2026-02-03,B,368
M500031,MTY1,0002,0,0,0,0,2026-02-09,A,5
M500031,MTY1,QI01,0,40,0,0,2026-03-10,A,0
M500031,MTY1,BLK1,0,0,0,0,2026-05-23,B,5
M500031,MTY1,REC1,558,0,0,0,2026-03-17,C,555
M500059,PHX1,0001,0,0,0,61,2026-04-16,C,0
M500059,PHX1,0002,166,0,0,0,2026-05-14,C,166
M500059,PHX1,QI01,298,98,0,0,2026-03-16,C,298
M500059,PHX1,BLK1,0,0,115,0,2026-02-16,B,0
M500059,PHX1,REC1,259,0,0,0,2026-03-14,B,256
M500234,PHX1,0001,0,0,0,0,2026-03-06,C,5
M500234,PHX1,0002,225,0,0,0,2026-03-22,C,225
M500234,PHX1,QI01,129,58,0,0,2026-01-31,B,134
M500234,PHX1,BLK1,0,0,0,0,2026-04-27,C,-3
M500234,PHX1,REC1,249,0,0,0,2026-04-24,C,246
M500112,KCH1,0001,84,0,0,0,2026-05-14,A,81
M500112,KCH1,0002,285,0,0,0,2026-03-06,A,285
M500112,KCH1,QI01,311,108,0,0,2026-02-22,B,311
M500112,KCH1,BLK1,50,0,0,0,2026-04-19,C,47
M500112,KCH1,REC1,65,0,0,0,2026-02-01,C,65
M500270,MTY1,0001,360,0,0,0,2026-05-20,B,357
M500270,MTY1,0002,0,0,0,0,2026-04-20,C,5
M500270,MTY1,QI01,400,66,0,0,2026-02-02,B,397
M500270,MTY1,BLK1,0,0,42,0,2026-03-01,B,-3
M500270,MTY1,REC1,160,0,0,0,2026-03-21,A,172
M500040,MTY1,0001,317,0,0,0,2026-04-10,C,317
M500040,MTY1,0002,0,0,0,0,2026-05-02,C,0
M500040,MTY1,QI01,300,0,0,0,2026-05-06,C,300
M500040,MTY1,BLK1,343,0,96,0,2026-03-13,C,348
M500040,MTY1,REC1,278,0,0,3,2026-05-03,B,278
M500274,DAL1,0001,0,0,0,0,2026-04-10,C,0
M500274,DAL1,0002,417,0,0,21,2026-02-20,C,417
M500274,DAL1,QI01,337,25,0,0,2026-03-04,C,342
M500274,DAL1,BLK1,703,0,0,0,2026-03-30,C,703
M500274,DAL1,REC1,0,0,0,0,2026-04-26,B,0
M500111,PHX1,0001,360,0,0,32,2026-03-03,B,357
M500111,PHX1,0002,0,0,0,0,2026-01-30,B,12
M500111,PHX1,QI01,171,72,0,0,2026-02-15,A,168
M500111,PHX1,BLK1,442,0,0,0,2026-02-24,B,454
M500111,PHX1,REC1,0,0,0,19,2026-02-08,A,0
M500210,MTY1,0001,112,0,0,0,2026-05-15,C,112
M500210,MTY1,0002,61,0,0,0,2026-05-05,C,61
M500210,MTY1,QI01,224,80,0,0,2026-04-17,A,224
M500210,MTY1,BLK1,124,0,0,0,2026-02-11,C,124
M500210,MTY1,REC1,0,0,0,0,2026-02-07,B,-3
M500119,KCH1,0001,35,0,0,0,2026-03-16,C,32
M500119,KCH1,0002,0,0,0,0,2026-04-26,C,5
M500119,KCH1,QI01,13,140,0,29,2026-04-28,C,13
M500119,KCH1,BLK1,0,0,0,0,2026-03-03,C,0
M500119,KCH1,REC1,0,0,0,202,2026-02-21,C,0
M500149,KCH1,0001,191,0,0,0,2026-03-22,C,203
M500149,KCH1,0002,251,0,0,0,2026-05-06,A,263
M500149,KCH1,QI01,146,31,0,0,2026-02-25,B,151
M500149,KCH1,BLK1,274,0,109,0,2026-04-05,C,271
M500149,KCH1,REC1,48,0,0,0,2026-03-11,C,60
M500170,PHX1,0001,553,0,0,0,2026-05-10,C,558
M500170,PHX1,0002,99,0,0,0,2026-02-25,C,99
M500170,PHX1,QI01,289,0,0,0,2026-05-09,A,289
M500170,PHX1,BLK1,511,0,83,0,2026-04-08,B,508
M500170,PHX1,REC1,171,0,0,0,2026-03-23,C,171
M500257,DAL1,0001,239,0,0,0,2026-04-30,C,244
M500257,DAL1,0002,213,0,0,0,2026-02-20,C,213
M500257,DAL1,QI01,700,117,0,0,2026-04-24,C,712
M500257,DAL1,BLK1,204,0,0,0,2026-03-20,A,201
M500257,DAL1,REC1,0,0,0,0,2026-02-06,B,12
M500279,KCH1,0001,54,0,0,0,2026-05-13,B,51
M500279,KCH1,0002,0,0,0,0,2026-04-09,C,0
M500279,KCH1,QI01,334,66,0,0,2026-04-12,C,334
M500279,KCH1,BLK1,701,0,169,0,2026-04-20,C,706
M500279,KCH1,REC1,0,0,0,0,2026-04-21,A,-3
M500015,AUS1,0001,0,0,0,0,2026-04-13,B,0
M500015,AUS1,0002,49,0,0,0,2026-03-08,C,49
M500015,AUS1,QI01,0,0,0,0,2026-02-12,A,5
M500015,AUS1,BLK1,0,0,95,0,2026-02-19,B,0
M500015,AUS1,REC1,48,0,0,0,2026-04-10,C,48
M500177,MTY1,0001,215,0,0,0,2026-03-17,B,220
M500177,MTY1,0002,0,0,0,0,2026-04-10,C,0
M500177,MTY1,QI01,0,177,0,0,2026-03-03,B,0
M500177,MTY1,BLK1,189,0,0,0,2026-02-05,A,194
M500177,MTY1,REC1,0,0,0,0,2026-03-31,B,0
M500104,DAL1,0001,0,0,0,0,2026-04-06,C,5
M500104,DAL1,0002,0,0,0,0,2026-05-04,C,0
M500104,DAL1,QI01,687,0,0,23,2026-01-31,C,684
M500104,DAL1,BLK1,233,0,94,156,2026-03-16,A,233
M500104,DAL1,REC1,105,0,0,0,2026-05-17,C,117
M500127,MTY1,0001,78,0,0,0,2026-04-27,B,90
M500127,MTY1,0002,213,0,0,0,2026-05-07,A,218
M500127,MTY1,QI01,0,0,0,0,2026-02-01,C,5
M500127,MTY1,BLK1,0,0,54,0,2026-05-24,C,0
M500127,MTY1,REC1,279,0,0,0,2026-03-11,B,279
M500168,AUS1,0001,160,0,0,153,2026-03-07,B,160
M500168,AUS1,0002,0,0,0,0,2026-04-13,B,0
M500168,AUS1,QI01,687,117,0,0,2026-05-04,A,692
M500168,AUS1,BLK1,0,0,0,0,2026-02-05,B,12
M500168,AUS1,REC1,640,0,0,0,2026-02-25,C,640
M500180,AUS1,0001,0,0,0,0,2026-05-07,B,-3
M500180,AUS1,0002,284,0,0,0,2026-03-05,A,284
M500180,AUS1,QI01,637,48,0,0,2026-05-26,B,642
M500180,AUS1,BLK1,0,0,79,0,2026-01-29,C,12
M500180,AUS1,REC1,140,0,0,0,2026-03-02,C,152
M500083,PHX1,0001,0,0,0,0,2026-03-30,A,5
M500083,PHX1,0002,0,0,0,0,2026-03-20,C,-3
M500083,PHX1,QI01,0,146,0,0,2026-02-24,C,0
M500083,PHX1,BLK1,528,0,46,0,2026-03-22,A,533
M500083,PHX1,REC1,0,0,0,0,2026-02-07,B,5
M500186,PHX1,0001,68,0,0,0,2026-02-11,A,68
M500186,PHX1,0002,212,0,0,0,2026-04-09,A,212
M500186,PHX1,QI01,0,0,0,0,2026-03-26,C,12
M500186,PHX1,BLK1,191,0,8,0,2026-03-04,A,191
M500186,PHX1,REC1,115,0,0,186,2026-04-07,C,115
M500212,MTY1,0001,454,0,0,0,2026-03-15,B,454
M500212,MTY1,0002,593,0,0,0,2026-02-27,C,598
M500212,MTY1,QI01,379,55,0,0,2026-02-09,B,391
M500212,MTY1,BLK1,6,0,0,0,2026-04-19,C,18
M500212,MTY1,REC1,108,0,0,0,2026-03-21,B,108
M500219,PHX1,0001,160,0,0,0,2026-04-03,C,160
M500219,PHX1,0002,419,0,0,0,2026-04-23,C,416
M500219,PHX1,QI01,204,12,0,0,2026-04-05,A,204
M500219,PHX1,BLK1,593,0,0,194,2026-05-06,A,605
M500219,PHX1,REC1,198,0,0,0,2026-03-10,B,198
M500001,AUS1,0001,453,0,0,0,2026-05-09,A,453
M500001,AUS1,0002,0,0,0,0,2026-05-08,B,5
M500001,AUS1,QI01,577,97,0,0,2026-02-04,C,589
M500001,AUS1,BLK1,334,0,2,0,2026-04-01,C,346
