info_record_id,material_id,supplier_id,plant,purchasing_org,price,currency,price_unit,lead_time_days,min_order_qty,valid_from,valid_to
IR0000969,M500107,S100044,DAL1,US01,2.99,USD,1,70,100,2025-07-05,2026-11-14
IR0000970,M500107,S100007,MTY1,CA01,3.56,USD,10,30,100,2025-03-11,2028-02-27
IR0000971,M500108,S100012,AUS1,US01,10.50,USD,10,33,10,2025-10-26,2028-04-25
IR0000972,M500108,S100043,AUS1,US01,12.10,USD,10,28,100,2026-01-30,2027-07-13
IR0000973,M500108,S100018,KCH1,MX01,13.01,USD,100,30,1,2025-12-21,2028-02-21
IR0000974,M500108,S100024,KCH1,CA01,12.87,USD,100,42,50,2025-12-14,2027-06-18
IR0000975,M500108,S100046,KCH1,CA01,11.16,USD,10,36,100,2025-06-13,2028-04-07
IR0000976,M500108,S100019,KCH1,US01,10.25,USD,100,42,100,2025-10-05,2027-10-17
IR0000977,M500108,S100024,PHX1,CA01,9.33,USD,100,38,1,2025-06-25,2026-09-08
IR0000978,M500109,S100024,DAL1,CA01,2.05,USD,1,68,1,2024-07-29,2027-11-28
IR0000979,M500109,S100032,DAL1,US01,1.94,USD,1,71,1,2025-01-11,2027-04-25
IR0000980,M500109,S100003,KCH1,CA01,1.82,USD,1,28,250,2024-05-02,2026-11-23
IR0000981,M500109,S100009,KCH1,US01,2.12,USD,100,12,10,2025-10-17,2026-09-06
IR0000982,M500109,S100047,KCH1,US01,2.16,USD,1,20,10,2025-12-19,2028-09-22
IR0000983,M500109,S100039,PHX1,US01,2.28,USD,10,37,250,2025-05-25,2027-08-08
IR0000984,M500109,S100045,AUS1,US01,2.47,USD,1,47,250,2025-10-26,2028-04-05
IR0000985,M500109,S100039,AUS1,US01,1.70,USD,10,57,100,2024-08-20,2027-11-09
IR0000986,M500109,S100024,AUS1,CA01,1.81,USD,10,66,250,2025-04-21,2028-07-03
IR0000987,M500109,S100015,AUS1,CA01,1.84,USD,100,65,50,2025-09-30,2026-10-09
IR0000988,M500110,S100022,PHX1,MX01,54.82,USD,100,54,100,2025-10-13,2028-03-18
IR0000989,M500110,S100015,PHX1,MX01,57.55,USD,10,45,100,2024-05-14,2027-08-19
IR0000990,M500110,S100033,PHX1,US01,69.17,USD,100,46,10,2024-12-29,2027-02-02
IR0000991,M500110,S100032,MTY1,MX01,63.45,USD,1,75,100,2024-05-27,2028-01-14
IR0000992,M500110,S100027,KCH1,US01,64.67,USD,10,72,10,2025-09-28,2027-07-09
IR0000993,M500110,S100026,DAL1,US01,53.32,USD,1,14,1,2025-12-15,2027-09-04
IR0000994,M500110,S100002,DAL1,MX01,70.30,USD,1,27,100,2025-06-27,2028-07-21
IR0000995,M500110,S100009,DAL1,CA01,52.81,USD,100,28,250,2025-11-13,2027-07-15
IR0000996,M500110,S100013,DAL1,US01,56.58,USD,10,16,10,2025-12-16,2027-09-12
IR0000997,M500111,S100038,PHX1,MX01,8.96,USD,10,37,10,2024-11-22,2028-03-28
IR0000998,M500111,S100021,PHX1,CA01,10.33,USD,10,44,1,2025-11-10,2028-07-22
IR0000999,M500111,S100047,KCH1,MX01,10.09,USD,100,12,100,2025-11-28,2028-10-10
IR0001000,M500111,S100030,KCH1,CA01,9.84,USD,10,10,100,2025-04-16,2028-08-30
IR0001001,M500111,S100008,KCH1,US01,8.18,USD,10,19,100,2025-10-14,2028-03-15
IR0001002,M500111,S100041,MTY1,CA01,10.30,USD,1,13,10,2025-01-08,2028-03-08
IR0001003,M500111,S100043,MTY1,MX01,7.72,USD,10,15,1,2024-10-16,2027-12-24
IR0001004,M500111,S100036,MTY1,MX01,8.14,USD,1,27,50,2024-05-01,2026-12-06
IR0001005,M500111,S100032,DAL1,MX01,9.40,USD,100,12,10,2025-09-23,2028-08-01
IR0001006,M500111,S100016,DAL1,CA01,7.51,USD,100,12,50,2024-12-30,2027-06-18
IR0001007,M500111,S100014,DAL1,CA01,8.96,USD,100,28,10,2025-09-03,2027-10-04
IR0001008,M500111,S100013,DAL1,CA01,9.38,USD,1,27,10,2025-05-29,2027-02-11
IR0001009,M500112,S100047,PHX1,US01,55.90,USD,1,72,250,2025-03-08,2028-06-23
IR0001010,M500112,S100035,PHX1,MX01,77.63,USD,1,85,250,2025-11-13,2027-05-10
IR0001011,M500112,S100015,KCH1,US01,55.15,USD,10,29,1,2025-08-22,2028-02-05
IR0001012,M500112,S100049,KCH1,MX01,53.34,USD,100,14,100,2024-06-08,2028-04-22
IR0001013,M500112,S100021,DAL1,CA01,50.69,USD,10,87,100,2025-05-18,2028-08-01
IR0001014,M500112,S100006,DAL1,US01,54.85,USD,1,80,1,2024-06-04,2028-05-24
IR0001015,M500112,S100022,DAL1,CA01,71.77,USD,1,83,10,2026-02-14,2028-08-28
IR0001016,M500112,S100050,AUS1,US01,63.24,USD,10,64,10,2024-05-18,2028-09-06
IR0001017,M500112,S100049,AUS1,CA01,74.60,USD,100,51,100,2025-07-24,2026-11-11
IR0001018,M500113,S100020,KCH1,CA01,16.02,USD,10,11,50,2024-11-21,2026-08-29
IR0001019,M500113,S100047,KCH1,MX01,20.14,USD,10,14,50,2025-04-03,2027-02-15
IR0001020,M500113,S100031,KCH1,CA01,22.77,USD,10,11,10,2026-01-10,2028-06-11
IR0001021,M500113,S100002,KCH1,US01,21.71,USD,10,25,50,2024-09-28,2027-05-29
IR0001022,M500113,S100028,DAL1,US01,23.23,USD,10,19,1,2025-09-29,2027-09-10
IR0001023,M500113,S100030,DAL1,MX01,19.24,USD,100,25,100,2026-01-08,2027-05-03
IR0001024,M500113,S100027,PHX1,MX01,19.98,USD,100,27,1,2024-07-10,2027-11-27
IR0001025,M500113,S100047,PHX1,MX01,22.58,USD,100,36,250,2025-07-10,2028-04-18
IR0001026,M500113,S100005,PHX1,CA01,23.23,USD,100,23,50,2024-08-12,2028-08-20
IR0001027,M500113,S100003,AUS1,CA01,21.00,USD,100,32,10,2025-04-01,2027-07-13
IR0001028,M500113,S100038,AUS1,CA01,18.25,USD,1,30,10,2024-12-18,2028-10-27
IR0001029,M500113,S100048,AUS1,US01,16.73,USD,1,43,250,2025-05-30,2027-09-20
IR0001030,M500113,S100040,AUS1,US01,21.58,USD,1,36,250,2024-08-20,2028-06-22
IR0001031,M500113,S100036,MTY1,US01,21.80,USD,10,20,10,2026-02-01,2026-08-30
IR0001032,M500113,S100022,MTY1,MX01,21.97,USD,10,30,50,2025-08-04,2028-04-22
IR0001033,M500113,S100015,MTY1,US01,18.65,USD,100,29,250,2025-08-25,2028-06-08
IR0001034,M500114,S100005,PHX1,MX01,13.90,USD,10,75,50,2025-10-09,2027-03-23
IR0001035,M500114,S100033,PHX1,US01,12.92,USD,1,86,1,2024-08-07,2027-06-19
IR0001036,M500114,S100050,PHX1,MX01,12.10,USD,100,85,100,2025-07-28,2028-08-09
IR0001037,M500114,S100034,PHX1,MX01,16.59,USD,100,91,50,2025-04-10,2027-12-17
IR0001038,M500114,S100002,DAL1,CA01,14.04,USD,10,52,250,2024-12-06,2028-07-29
IR0001039,M500114,S100049,DAL1,CA01,11.48,USD,10,49,1,2026-02-14,2028-05-22
IR0001040,M500114,S100044,DAL1,MX01,15.97,USD,10,48,100,2024-08-10,2026-10-25
IR0001041,M500114,S100021,DAL1,US01,11.14,USD,10,57,50,2025-01-03,2027-01-08
IR0001042,M500115,S100044,MTY1,CA01,25.38,USD,10,21,50,2024-09-24,2028-07-07
IR0001043,M500115,S100033,MTY1,CA01,26.74,USD,1,6,1,2025-08-25,2027-05-13
IR0001044,M500115,S100027,MTY1,CA01,27.87,USD,10,22,10,2024-08-30,2027-11-26
IR0001045,M500115,S100018,MTY1,US01,25.82,USD,10,18,50,2025-04-25,2028-07-25
IR0001046,M500115,S100021,PHX1,MX01,28.72,USD,10,16,1,2025-05-31,2027-07-01
IR0001047,M500115,S100007,PHX1,MX01,26.44,USD,100,20,1,2025-07-26,2027-03-20
IR0001048,M500115,S100010,PHX1,US01,31.83,USD,10,8,1,2024-09-11,2028-10-28
IR0001049,M500116,S100002,DAL1,CA01,16.50,USD,1,44,100,2024-05-21,2027-06-27
IR0001050,M500116,S100016,DAL1,MX01,18.09,USD,1,45,250,2025-08-24,2026-10-11
IR0001051,M500116,S100027,DAL1,US01,23.88,USD,10,30,10,2024-08-19,2027-04-11
IR0001052,M500116,S100013,DAL1,MX01,15.24,USD,10,48,1,2025-05-18,2028-07-10
IR0001053,M500116,S100039,PHX1,MX01,17.52,USD,1,65,100,2025-05-14,2027-08-05
IR0001054,M500116,S100032,PHX1,US01,17.79,USD,1,68,10,2025-05-17,2028-02-16
IR0001055,M500116,S100037,PHX1,MX01,19.51,USD,100,54,250,2025-01-27,2028-10-03
IR0001056,M500116,S100009,PHX1,MX01,20.82,USD,1,72,50,2025-03-25,2028-01-18
IR0001057,M500116,S100022,AUS1,US01,16.38,USD,10,84,10,2024-06-29,2028-05-30
IR0001058,M500116,S100018,KCH1,CA01,23.24,USD,100,16,50,2026-01-03,2027-04-21
IR0001059,M500116,S100010,KCH1,US01,19.30,USD,10,16,1,2025-05-06,2028-05-12
IR0001060,M500116,S100042,KCH1,MX01,21.75,USD,100,26,100,2025-06-30,2026-12-02
IR0001061,M500117,S100035,PHX1,US01,27.62,USD,1,13,100,2024-06-03,2027-09-04
IR0001062,M500117,S100028,PHX1,MX01,28.38,USD,1,1,250,2025-05-20,2028-07-29
IR0001063,M500117,S100030,PHX1,MX01,21.44,USD,100,7,250,2024-09-01,2028-10-06
IR0001064,M500117,S100045,DAL1,US01,21.90,USD,10,3,50,2024-12-14,2027-02-04
IR0001065,M500117,S100033,DAL1,MX01,27.22,USD,10,8,100,2024-08-05,2027-09-15
IR0001066,M500117,S100018,DAL1,MX01,22.38,USD,10,9,1,2024-10-13,2027-06-21
IR0001067,M500117,S100007,DAL1,US01,29.81,USD,1,23,1,2025-01-20,2027-10-12
IR0001068,M500117,S100006,MTY1,CA01,29.05,USD,10,28,50,2024-10-26,2028-03-01
IR0001069,M500117,S100034,MTY1,MX01,26.36,USD,1,30,10,2025-04-04,2027-10-24
IR0001070,M500117,S100049,MTY1,CA01,28.42,USD,1,37,100,2025-06-21,2027-01-09
IR0001071,M500118,S100029,DAL1,US01,4.57,USD,1,8,100,2024-05-19,2028-01-22
IR0001072,M500118,S100003,AUS1,MX01,3.82,USD,100,65,1,2024-12-06,2027-07-15
IR0001073,M500118,S100030,MTY1,CA01,3.62,USD,10,61,10,2025-05-28,2026-11-06
IR0001074,M500118,S100029,MTY1,MX01,3.82,USD,100,52,100,2024-08-29,2026-11-13
IR0001075,M500118,S100038,MTY1,MX01,3.01,USD,100,53,50,2025-07-17,2027-12-12
IR0001076,M500118,S100039,PHX1,MX01,3.97,USD,1,97,250,2025-02-04,2028-01-30
IR0001077,M500118,S100004,PHX1,MX01,3.77,USD,10,91,250,2024-09-18,2027-05-22
IR0001078,M500118,S100036,PHX1,MX01,3.72,USD,1,89,10,2025-09-11,2026-09-12
IR0001079,M500118,S100038,PHX1,MX01,3.08,USD,1,105,250,2024-06-20,2027-10-08
IR0001080,M500118,S100041,KCH1,MX01,3.07,USD,100,83,250,2025-03-13,2028-09-19
IR0001081,M500119,S100042,DAL1,CA01,7.50,USD,10,41,250,2025-10-03,2026-09-22
IR0001082,M500119,S100049,DAL1,CA01,10.05,USD,1,44,10,2025-10-19,2026-10-13
IR0001083,M500119,S100007,DAL1,CA01,9.90,USD,1,36,50,2024-07-29,2027-01-20
IR0001084,M500119,S100033,DAL1,CA01,10.38,USD,100,43,1,2024-09-12,2028-07-04
IR0001085,M500119,S100046,PHX1,MX01,10.17,USD,100,24,10,2024-12-14,2028-01-10
IR0001086,M500119,S100021,PHX1,MX01,9.43,USD,10,31,10,2025-03-08,2027-08-23
IR0001087,M500119,S100050,KCH1,US01,7.91,USD,10,15,1,2025-08-27,2028-06-29
IR0001088,M500119,S100029,MTY1,CA01,10.19,USD,100,34,250,2025-10-10,2028-06-15
IR0001089,M500119,S100044,MTY1,US01,8.84,USD,100,44,10,2025-05-07,2027-05-22
IR0001090,M500119,S100003,MTY1,CA01,7.75,USD,10,28,1,2025-11-02,2026-11-12
IR0001091,M500119,S100015,AUS1,MX01,11.82,USD,1,29,100,2025-03-24,2026-10-15
IR0001092,M500119,S100042,AUS1,US01,10.74,USD,100,39,100,2024-08-20,2028-05-03
IR0001093,M500120,S100040,MTY1,CA01,5.45,USD,100,24,50,2025-09-25,2027-04-20
IR0001094,M500120,S100029,MTY1,CA01,4.59,USD,10,34,50,2024-09-11,2027-06-20
IR0001095,M500120,S100035,MTY1,CA01,5.28,USD,10,25,1,2025-06-25,2028-10-24
IR0001096,M500120,S100004,MTY1,US01,5.74,USD,100,26,100,2025-12-12,2027-11-11
IR0001097,M500120,S100049,AUS1,CA01,4.96,USD,10,35,100,2024-04-11,2027-03-27
IR0001098,M500120,S100032,AUS1,MX01,5.15,USD,100,38,10,2025-09-06,2028-05-02
IR0001099,M500120,S100033,PHX1,US01,5.24,USD,1,39,1,2025-01-11,2028-03-20
IR0001100,M500120,S100036,KCH1,US01,4.19,USD,10,20,100,2025-04-12,2028-06-13
IR0001101,M500120,S100024,KCH1,MX01,4.45,USD,100,26,250,2025-02-01,2026-11-04
IR0001102,M500120,S100046,KCH1,CA01,5.43,USD,1,32,10,2025-06-09,2028-04-14
IR0001103,M500121,S100019,AUS1,US01,11.99,USD,100,37,50,2025-06-02,2027-09-28
IR0001104,M500121,S100025,AUS1,US01,15.36,USD,10,27,250,2025-05-03,2028-06-21
IR0001105,M500121,S100031,AUS1,US01,12.55,USD,10,19,10,2025-10-23,2027-11-03
IR0001106,M500121,S100005,KCH1,US01,13.74,USD,10,16,10,2025-11-13,2027-10-14
IR0001107,M500121,S100033,KCH1,MX01,12.77,USD,100,14,250,2025-04-16,2027-06-02
IR0001108,M500121,S100036,DAL1,US01,13.43,USD,100,30,250,2024-11-14,2027-06-16
IR0001109,M500121,S100014,DAL1,MX01,15.80,USD,1,26,10,2025-04-28,2028-07-06
IR0001110,M500121,S100045,DAL1,CA01,15.64,USD,100,26,250,2024-12-10,2028-06-05
IR0001111,M500121,S100046,MTY1,CA01,10.68,USD,100,24,100,2025-08-08,2027-10-25
IR0001112,M500121,S100012,MTY1,US01,10.78,USD,10,24,10,2024-11-29,2026-11-13
IR0001113,M500121,S100008,MTY1,US01,14.61,USD,1,16,10,2025-08-23,2026-09-27
IR0001114,M500121,S100036,MTY1,MX01,13.15,USD,1,18,100,2025-05-18,2028-05-15
IR0001115,M500122,S100036,KCH1,CA01,33.14,USD,100,19,50,2024-05-26,2028-09-22
IR0001116,M500122,S100015,KCH1,CA01,32.50,USD,1,25,50,2024-05-08,2027-07-03
IR0001117,M500122,S100027,KCH1,US01,25.14,USD,10,19,100,2024-05-27,2027-02-10
IR0001118,M500122,S100032,KCH1,CA01,27.59,USD,10,21,100,2025-04-12,2027-10-04
IR0001119,M500122,S100008,AUS1,US01,26.88,USD,1,25,250,2024-08-04,2027-09-22
IR0001120,M500122,S100048,MTY1,MX01,31.77,USD,100,22,100,2024-05-31,2028-06-04
IR0001121,M500122,S100042,MTY1,CA01,32.47,USD,10,36,1,2024-11-25,2027-09-14
IR0001122,M500122,S100025,MTY1,MX01,26.15,USD,1,27,50,2026-01-22,2027-04-04
IR0001123,M500122,S100047,PHX1,CA01,33.93,USD,10,47,100,2025-07-19,2028-11-03
IR0001124,M500122,S100010,DAL1,US01,34.34,USD,1,35,50,2026-02-17,2027-06-29
IR0001125,M500122,S100012,DAL1,MX01,30.97,USD,10,42,50,2025-01-26,2028-09-12
IR0001126,M500122,S100035,DAL1,CA01,23.17,USD,10,45,100,2025-07-30,2027-01-25
IR0001127,M500122,S100015,DAL1,CA01,29.59,USD,10,33,1,2024-08-28,2028-02-06
IR0001128,M500123,S100045,PHX1,US01,16.37,USD,100,98,100,2026-02-03,2028-04-14
IR0001129,M500123,S100001,PHX1,US01,13.39,USD,100,96,250,2025-11-12,2028-02-03
IR0001130,M500123,S100004,MTY1,CA01,20.37,USD,1,39,10,2025-11-07,2028-09-04
IR0001131,M500123,S100021,AUS1,CA01,16.68,USD,10,35,1,2025-11-15,2026-10-31
IR0001132,M500123,S100032,KCH1,US01,13.34,USD,100,47,250,2024-08-05,2026-11-13
IR0001133,M500123,S100028,DAL1,MX01,17.98,USD,1,37,100,2024-11-09,2026-10-19
IR0001134,M500123,S100020,DAL1,US01,14.86,USD,100,35,50,2024-07-05,2028-06-28
IR0001135,M500123,S100009,DAL1,MX01,18.68,USD,1,45,1,2025-05-24,2027-02-25
IR0001136,M500124,S100012,MTY1,MX01,3.27,USD,10,45,50,2025-08-02,2026-10-20
IR0001137,M500124,S100044,KCH1,MX01,2.76,USD,10,27,1,2025-03-20,2027-01-14
IR0001138,M500124,S100027,DAL1,MX01,3.48,USD,1,14,100,2025-12-02,2027-05-15
IR0001139,M500124,S100031,DAL1,MX01,3.41,USD,1,15,10,2025-06-07,2027-03-24
IR0001140,M500124,S100003,DAL1,CA01,2.97,USD,100,15,10,2026-01-10,2026-09-27
IR0001141,M500124,S100007,DAL1,US01,3.18,USD,1,31,1,2024-04-08,2027-02-22
IR0001142,M500125,S100043,DAL1,US01,25.10,USD,1,23,250,2024-05-30,2028-10-09
IR0001143,M500125,S100014,MTY1,CA01,26.04,USD,10,12,10,2025-08-04,2027-04-16
IR0001144,M500125,S100015,MTY1,MX01,27.05,USD,10,18,50,2025-06-13,2028-09-14
IR0001145,M500125,S100037,MTY1,CA01,26.10,USD,10,18,50,2025-10-11,2027-04-04
IR0001146,M500125,S100028,KCH1,CA01,25.93,USD,1,43,50,2024-09-11,2027-11-09
IR0001147,M500125,S100001,KCH1,CA01,32.34,USD,10,45,10,2024-11-27,2028-10-02
IR0001148,M500125,S100012,KCH1,MX01,32.34,USD,10,30,250,2024-04-11,2028-04-03
IR0001149,M500125,S100017,KCH1,CA01,29.13,USD,1,35,10,2024-10-22,2027-04-20
IR0001150,M500126,S100026,KCH1,CA01,3.11,USD,10,6,250,2025-12-12,2027-05-26
IR0001151,M500126,S100024,KCH1,CA01,2.34,USD,10,14,50,2024-05-24,2027-10-26
IR0001152,M500126,S100022,KCH1,MX01,2.81,USD,1,8,100,2025-06-07,2027-10-14
IR0001153,M500126,S100037,KCH1,CA01,2.50,USD,10,6,50,2025-05-16,2028-10-17
IR0001154,M500126,S100036,PHX1,MX01,2.63,USD,10,6,10,2024-12-27,2027-01-03
IR0001155,M500126,S100038,PHX1,MX01,2.87,USD,10,14,250,2025-04-27,2027-03-21
IR0001156,M500126,S100020,MTY1,CA01,3.00,USD,100,43,10,2024-10-19,2026-11-17
IR0001157,M500126,S100007,MTY1,US01,2.37,USD,1,39,100,2024-05-18,2028-03-08
IR0001158,M500127,S100033,AUS1,US01,6.14,USD,100,12,50,2024-04-04,2028-04-08
IR0001159,M500127,S100048,AUS1,MX01,5.68,USD,100,25,1,2024-10-24,2028-04-21
IR0001160,M500127,S100028,AUS1,CA01,7.51,USD,100,24,1,2024-12-19,2026-12-02
IR0001161,M500127,S100026,DAL1,CA01,5.25,USD,1,28,100,2024-09-08,2028-06-27
IR0001162,M500127,S100031,MTY1,US01,7.76,USD,10,23,250,2025-12-19,2027-12-21
IR0001163,M500127,S100009,MTY1,MX01,7.64,USD,1,23,10,2024-12-11,2028-01-01
IR0001164,M500127,S100047,PHX1,CA01,7.29,USD,100,19,100,2025-10-06,2026-12-29
IR0001165,M500127,S100018,PHX1,MX01,5.81,USD,1,28,10,2025-08-13,2027-07-23
IR0001166,M500127,S100037,PHX1,CA01,5.59,USD,1,29,1,2025-04-20,2027-08-13
IR0001167,M500127,S100014,PHX1,MX01,7.72,USD,100,30,50,2024-11-03,2027-01-15
IR0001168,M500127,S100014,KCH1,MX01,5.22,USD,100,1,10,2025-01-09,2028-04-03
IR0001169,M500128,S100045,AUS1,CA01,24.29,USD,1,15,250,2024-11-03,2026-11-24
IR0001170,M500128,S100025,AUS1,US01,20.77,USD,1,5,100,2025-07-09,2027-07-28
IR0001171,M500128,S100046,AUS1,MX01,15.60,USD,10,9,250,2025-08-28,2027-08-19
IR0001172,M500128,S100019,AUS1,MX01,20.63,USD,1,8,10,2024-06-11,2027-05-31
IR0001173,M500128,S100018,KCH1,MX01,22.58,USD,100,15,250,2024-04-07,2027-10-29
IR0001174,M500128,S100014,KCH1,US01,22.81,USD,100,15,1,2025-11-07,2027-06-10
IR0001175,M500129,S100005,AUS1,US01,29.06,USD,10,41,1,2024-11-30,2028-01-13
IR0001176,M500129,S100026,KCH1,MX01,37.52,USD,100,32,1,2026-02-07,2027-06-11
IR0001177,M500129,S100020,DAL1,US01,30.31,USD,100,29,100,2024-04-17,2027-02-07
IR0001178,M500129,S100026,MTY1,US01,42.20,USD,100,30,10,2024-08-09,2026-09-28
IR0001179,M500129,S100010,PHX1,CA01,32.80,USD,10,6,1,2025-05-29,2028-01-21
IR0001180,M500129,S100008,PHX1,US01,34.82,USD,100,17,250,2025-03-28,2027-03-16
IR0001181,M500129,S100050,PHX1,CA01,41.56,USD,100,5,10,2024-04-01,2026-12-02
IR0001182,M500130,S100004,AUS1,US01,5.82,USD,100,1,250,2025-11-21,2028-11-12
IR0001183,M500130,S100006,AUS1,US01,4.53,USD,10,1,10,2025-04-07,2026-09-11
IR0001184,M500130,S100021,AUS1,MX01,4.04,USD,1,1,10,2024-09-02,2028-03-16
IR0001185,M500130,S100031,AUS1,MX01,4.52,USD,1,12,1,2024-08-20,2027-12-09
IR0001186,M500130,S100028,KCH1,CA01,5.79,USD,1,47,1,2024-09-13,2027-09-07
IR0001187,M500130,S100031,KCH1,US01,3.93,USD,100,43,50,2025-06-18,2028-03-15
IR0001188,M500130,S100043,PHX1,CA01,4.22,USD,100,9,1,2025-01-25,2026-12-29
IR0001189,M500130,S100019,MTY1,US01,4.59,USD,10,25,100,2025-06-19,2026-11-18
IR0001190,M500130,S100004,MTY1,US01,4.76,USD,10,17,50,2025-08-12,2027-09-27
IR0001191,M500130,S100005,MTY1,US01,5.55,USD,10,15,1,2025-08-30,2027-07-22
IR0001192,M500131,S100009,MTY1,MX01,9.03,USD,100,15,250,2024-05-10,2027-09-02
IR0001193,M500131,S100034,KCH1,MX01,6.92,USD,1,62,50,2024-06-08,2027-06-11
IR0001194,M500131,S100023,KCH1,MX01,8.75,USD,10,76,50,2024-06-22,2028-05-30
IR0001195,M500131,S100028,KCH1,US01,7.44,USD,100,71,10,2024-04-09,2027-10-11
IR0001196,M500131,S100029,AUS1,CA01,6.60,USD,100,19,100,2025-11-21,2027-12-05
IR0001197,M500131,S100041,AUS1,CA01,7.50,USD,1,23,1,2025-02-07,2026-09-21
IR0001198,M500131,S100006,DAL1,US01,9.14,USD,1,14,250,2025-04-22,2028-06-25
IR0001199,M500132,S100012,DAL1,US01,10.91,USD,100,18,100,2024-11-19,2028-10-30
IR0001200,M500132,S100017,DAL1,MX01,12.63,USD,1,20,10,2024-06-14,2026-10-25
IR0001201,M500132,S100003,DAL1,CA01,13.50,USD,1,21,1,2025-09-26,2026-09-02
IR0001202,M500132,S100045,DAL1,MX01,11.92,USD,1,9,250,2025-10-16,2027-08-20
IR0001203,M500132,S100012,MTY1,CA01,12.98,USD,1,26,10,2025-05-03,2026-09-08
IR0001204,M500132,S100036,MTY1,MX01,14.70,USD,1,10,50,2025-02-16,2028-05-07
IR0001205,M500132,S100003,KCH1,US01,12.35,USD,1,32,10,2024-07-30,2027-05-27
IR0001206,M500132,S100043,AUS1,CA01,16.83,USD,1,48,250,2025-08-03,2027-07-18
IR0001207,M500132,S100002,AUS1,CA01,12.74,USD,100,39,100,2025-10-06,2026-09-02
IR0001208,M500132,S100050,AUS1,MX01,15.75,USD,100,35,1,2024-07-28,2026-10-06
IR0001209,M500132,S100035,PHX1,US01,14.87,USD,100,39,10,2025-12-05,2026-09-19
IR0001210,M500132,S100002,PHX1,MX01,13.02,USD,1,45,1,2025-04-15,2026-11-13
IR0001211,M500133,S100019,AUS1,MX01,32.69,USD,1,10,1,2024-11-09,2027-06-16
IR0001212,M500133,S100031,AUS1,MX01,46.95,USD,1,5,100,2024-09-13,2028-07-16
IR0001213,M500133,S100036,AUS1,CA01,39.28,USD,100,25,1,2025-07-05,2028-10-08
IR0001214,M500133,S100030,DAL1,US01,45.11,USD,100,43,50,2025-10-22,2028-07-09
IR0001215,M500133,S100036,DAL1,CA01,41.05,USD,1,39,50,2025-06-17,2028-09-01
IR0001216,M500133,S100023,PHX1,US01,40.12,USD,10,35,250,2024-07-12,2027-07-05
IR0001217,M500133,S100032,PHX1,MX01,47.63,USD,100,50,1,2026-02-17,2027-10-29
IR0001218,M500133,S100024,PHX1,US01,39.68,USD,100,43,1,2025-04-18,2027-08-28
IR0001219,M500133,S100005,KCH1,CA01,43.90,USD,10,44,1,2024-12-14,2027-12-09
IR0001220,M500133,S100047,KCH1,US01,38.33,USD,1,37,100,2025-01-05,2027-07-17
IR0001221,M500133,S100004,KCH1,CA01,40.89,USD,100,31,10,2024-07-24,2026-11-04
IR0001222,M500133,S100025,KCH1,MX01,30.75,USD,10,36,100,2025-02-16,2027-04-08
IR0001223,M500133,S100040,MTY1,CA01,45.75,USD,1,32,1,2025-05-18,2027-06-30
IR0001224,M500133,S100011,MTY1,US01,34.68,USD,1,30,10,2025-05-05,2028-07-17
IR0001225,M500133,S100041,MTY1,US01,44.09,USD,10,24,100,2025-04-15,2028-02-01
IR0001226,M500133,S100026,MTY1,US01,43.26,USD,10,29,100,2025-10-11,2027-07-07
IR0001227,M500134,S100021,PHX1,CA01,9.15,USD,100,1,100,2024-08-19,2027-08-07
IR0001228,M500134,S100032,KCH1,US01,7.44,USD,1,23,10,2025-01-26,2026-09-10
IR0001229,M500134,S100037,KCH1,US01,8.34,USD,10,35,50,2025-07-06,2028-06-28
IR0001230,M500134,S100012,AUS1,US01,8.00,USD,1,17,50,2024-05-03,2028-02-27
IR0001231,M500134,S100015,AUS1,CA01,7.52,USD,100,35,250,2025-09-27,2028-05-06
IR0001232,M500134,S100006,AUS1,US01,6.47,USD,10,21,250,2025-11-17,2027-11-22
IR0001233,M500134,S100009,DAL1,US01,9.37,USD,10,11,250,2025-11-20,2027-10-17
IR0001234,M500134,S100002,DAL1,CA01,8.28,USD,10,4,100,2025-08-21,2027-10-15
IR0001235,M500134,S100009,MTY1,US01,8.22,USD,100,12,50,2026-01-15,2027-04-03
IR0001236,M500134,S100023,MTY1,CA01,6.14,USD,1,12,100,2024-08-22,2028-11-01
IR0001237,M500135,S100043,KCH1,US01,2.51,USD,1,20,250,2024-06-28,2026-10-14
IR0001238,M500135,S100032,DAL1,US01,2.51,USD,1,72,50,2025-11-23,2028-05-05
IR0001239,M500135,S100039,DAL1,CA01,1.98,USD,10,66,50,2024-12-04,2026-12-05
IR0001240,M500135,S100005,MTY1,CA01,2.44,USD,100,62,10,2024-06-13,2027-07-08
IR0001241,M500135,S100033,MTY1,CA01,2.60,USD,1,62,10,2025-05-01,2028-11-01
IR0001242,M500135,S100048,MTY1,MX01,2.32,USD,100,60,50,2025-01-19,2028-06-22
IR0001243,M500135,S100024,MTY1,CA01,2.29,USD,10,65,100,2025-03-15,2027-09-15
IR0001244,M500136,S100048,DAL1,CA01,3.76,USD,100,19,1,2025-10-19,2028-05-16
IR0001245,M500136,S100032,KCH1,MX01,4.31,USD,10,3,10,2025-03-06,2026-10-24
IR0001246,M500136,S100028,KCH1,MX01,3.55,USD,100,21,50,2024-07-08,2027-02-05
IR0001247,M500136,S100027,KCH1,CA01,4.69,USD,100,20,1,2024-08-06,2026-10-21
IR0001248,M500136,S100046,KCH1,US01,3.51,USD,1,13,100,2025-09-11,2027-01-08
