mrp_element_id,material_id,plant,mrp_element_type,mrp_element_ref,requirement_date,receipt_qty,requirement_qty,available_qty_after
MRP000001302,M500252,MTY1,POITEM,4500000152/00030/0001,2026-05-22,0,0,
MRP000001303,M500252,MTY1,POITEM,4500000152/00030/0002,2026-05-30,459,0,
MRP000001304,M500187,AUS1,POITEM,4500000152/00040/0001,2026-05-18,0,0,
MRP000001305,M500187,AUS1,POITEM,4500000152/00040/0002,2026-06-01,574,0,
MRP000001306,M500205,AUS1,POITEM,4500000152/00050/0001,2026-05-03,7,0,
MRP000001307,M500205,AUS1,POITEM,4500000152/00050/0002,2026-06-02,67,0,
MRP000001308,M500190,DAL1,POITEM,4500000153/00010/0001,2026-07-13,239,0,
MRP000001309,M500190,DAL1,POITEM,4500000153/00010/0002,2026-07-22,761,0,
MRP000001310,M500173,PHX1,POITEM,4500000154/00010/0001,2026-06-27,190,0,
MRP000001311,M500173,PHX1,POITEM,4500000154/00010/0002,2026-05-11,0,0,
MRP000001312,M500173,PHX1,POITEM,4500000154/00010/0003,2026-05-07,0,0,
MRP000001313,M500293,AUS1,POITEM,4500000154/00020/0001,2026-07-13,200,0,
MRP000001314,M500218,KCH1,POITEM,4500000154/00030/0001,2026-07-04,20,0,
MRP000001315,M500239,PHX1,POITEM,4500000154/00040/0001,2026-07-16,15,0,
MRP000001316,M500239,PHX1,POITEM,4500000154/00040/0002,2026-07-15,17,0,
MRP000001317,M500239,PHX1,POITEM,4500000154/00040/0003,2026-07-28,68,0,
MRP000001318,M500069,PHX1,POITEM,4500000154/00050/0001,2026-05-14,0,0,
MRP000001319,M500069,PHX1,POITEM,4500000154/00050/0002,2026-07-14,338,0,
MRP000001320,M500069,PHX1,POITEM,4500000154/00050/0003,2026-07-14,481,0,
MRP000001321,M500117,MTY1,POITEM,4500000154/00060/0001,2026-06-01,100,0,
MRP000001322,M500149,DAL1,POITEM,4500000155/00010/0001,2026-07-15,4,0,
MRP000001323,M500149,DAL1,POITEM,4500000155/00010/0002,2026-07-12,10,0,
MRP000001324,M500149,DAL1,POITEM,4500000155/00010/0003,2026-07-17,31,0,
MRP000001325,M500274,PHX1,POITEM,4500000155/00020/0001,2026-06-18,66,0,
MRP000001326,M500274,PHX1,POITEM,4500000155/00020/0002,2026-06-21,21,0,
MRP000001327,M500139,DAL1,POITEM,4500000156/00010/0001,2026-05-27,0,0,
MRP000001328,M500142,AUS1,POITEM,4500000157/00010/0001,2026-04-30,81,0,
MRP000001329,M500142,AUS1,POITEM,4500000157/00010/0002,2026-05-07,295,0,
MRP000001330,M500234,AUS1,POITEM,4500000157/00020/0001,2026-05-25,0,0,
MRP000001331,M500234,AUS1,POITEM,4500000157/00020/0002,2026-03-24,0,0,
MRP000001332,M500234,AUS1,POITEM,4500000157/00020/0003,2026-04-01,36,0,
MRP000001333,M500215,AUS1,POITEM,4500000157/00030/0001,2026-04-24,26,0,
MRP000001334,M500215,AUS1,POITEM,4500000157/00030/0002,2026-05-03,211,0,
MRP000001335,M500109,AUS1,POITEM,4500000157/00040/0001,2026-03-14,0,0,
MRP000001336,M500193,AUS1,POITEM,4500000158/00010/0001,2026-06-15,12,0,
MRP000001337,M500193,AUS1,POITEM,4500000158/00010/0002,2026-06-29,12,0,
MRP000001338,M500193,AUS1,POITEM,4500000158/00010/0003,2026-06-15,16,0,
MRP000001339,M500241,KCH1,POITEM,4500000158/00020/0001,2026-06-06,314,0,
MRP000001340,M500241,KCH1,POITEM,4500000158/00020/0002,2026-06-13,133,0,
MRP000001341,M500241,KCH1,POITEM,4500000158/00020/0003,2026-06-12,303,0,
MRP000001342,M500184,KCH1,POITEM,4500000159/00010/0001,2026-06-27,54,0,
MRP000001343,M500239,KCH1,POITEM,4500000159/00020/0001,2026-08-03,2,0,
MRP000001344,M500239,KCH1,POITEM,4500000159/00020/0002,2026-08-02,14,0,
MRP000001345,M500056,DAL1,POITEM,4500000159/00030/0001,2026-05-15,11,0,
MRP000001346,M500056,DAL1,POITEM,4500000159/00030/0002,2026-07-28,21,0,
MRP000001347,M500094,AUS1,POITEM,4500000160/00010/0001,2026-06-24,65,0,
MRP000001348,M500057,KCH1,POITEM,4500000160/00020/0001,2026-07-21,10,0,
MRP000001349,M500085,MTY1,POITEM,4500000161/00010/0001,2026-06-17,1000,0,
MRP000001350,M500104,DAL1,POITEM,4500000161/00020/0001,2026-05-23,3,0,
MRP000001351,M500104,DAL1,POITEM,4500000161/00020/0002,2026-05-27,0,0,
MRP000001352,M500279,KCH1,POITEM,4500000161/00030/0001,2026-05-14,0,0,
MRP000001353,M500129,PHX1,POITEM,4500000161/00040/0001,2026-04-05,0,0,
MRP000001354,M500129,PHX1,POITEM,4500000161/00040/0002,2026-05-06,1,0,
MRP000001355,M500129,PHX1,POITEM,4500000161/00040/0003,2026-04-18,2,0,
MRP000001356,M500094,AUS1,POITEM,4500000161/00050/0001,2026-05-30,20,0,
MRP000001357,M500162,DAL1,POITEM,4500000161/00060/0001,2026-05-19,0,0,
MRP000001358,M500162,DAL1,POITEM,4500000161/00060/0002,2026-06-02,420,0,
MRP000001359,M500229,KCH1,POITEM,4500000162/00010/0001,2026-05-21,2,0,
MRP000001360,M500229,KCH1,POITEM,4500000162/00010/0002,2026-05-31,32,0,
MRP000001361,M500223,MTY1,POITEM,4500000162/00020/0001,2026-06-16,20,0,
MRP000001362,M500097,MTY1,POITEM,4500000162/00030/0001,2026-04-18,891,0,
MRP000001363,M500108,KCH1,POITEM,4500000162/00040/0001,2026-06-20,5,0,
MRP000001364,M500108,KCH1,POITEM,4500000162/00040/0002,2026-06-25,2,0,
MRP000001365,M500108,KCH1,POITEM,4500000162/00040/0003,2026-06-28,3,0,
MRP000001366,M500121,MTY1,POITEM,4500000162/00050/0001,2026-05-14,1,0,
MRP000001367,M500121,MTY1,POITEM,4500000162/00050/0002,2026-05-05,0,0,
MRP000001368,M500069,PHX1,POITEM,4500000163/00010/0001,2026-05-24,76,0,
MRP000001369,M500069,PHX1,POITEM,4500000163/00010/0002,2026-06-03,532,0,
MRP000001370,M500211,DAL1,POITEM,4500000163/00020/0001,2026-05-04,0,0,
MRP000001371,M500211,DAL1,POITEM,4500000163/00020/0002,2026-05-13,59,0,
MRP000001372,M500050,MTY1,POITEM,4500000163/00030/0001,2026-03-19,0,0,
MRP000001373,M500050,MTY1,POITEM,4500000163/00030/0002,2026-03-17,99,0,
MRP000001374,M500050,MTY1,POITEM,4500000163/00030/0003,2026-03-19,159,0,
MRP000001375,M500249,KCH1,POITEM,4500000163/00040/0001,2026-05-02,1282,0,
MRP000001376,M500141,DAL1,POITEM,4500000164/00010/0001,2026-08-17,0,0,
MRP000001377,M500035,KCH1,POITEM,4500000164/00020/0001,2026-06-13,8,0,
MRP000001378,M500035,KCH1,POITEM,4500000164/00020/0002,2026-06-21,1,0,
MRP000001379,M500035,KCH1,POITEM,4500000164/00020/0003,2026-06-18,13,0,
MRP000001380,M500045,MTY1,POITEM,4500000164/00030/0001,2026-08-17,1,0,
MRP000001381,M500045,MTY1,POITEM,4500000164/00030/0002,2026-08-29,8,0,
MRP000001382,M500045,MTY1,POITEM,4500000164/00030/0003,2026-08-21,26,0,
MRP000001383,M500004,PHX1,POITEM,4500000164/00040/0001,2026-08-21,51,0,
MRP000001384,M500004,PHX1,POITEM,4500000164/00040/0002,2026-09-04,178,0,
MRP000001385,M500141,DAL1,POITEM,4500000164/00050/0001,2026-06-09,566,0,
MRP000001386,M500141,DAL1,POITEM,4500000164/00050/0002,2026-06-07,613,0,
MRP000001387,M500141,DAL1,POITEM,4500000164/00050/0003,2026-06-21,71,0,
MRP000001388,M500223,KCH1,POITEM,4500000164/00060/0001,2026-07-01,232,0,
MRP000001389,M500223,KCH1,POITEM,4500000164/00060/0002,2026-07-05,98,0,
MRP000001390,M500223,KCH1,POITEM,4500000164/00060/0003,2026-07-13,323,0,
MRP000001391,M500053,PHX1,POITEM,4500000165/00010/0001,2026-06-10,7,0,
MRP000001392,M500053,PHX1,POITEM,4500000165/00010/0002,2026-06-24,48,0,
MRP000001393,M500270,MTY1,POITEM,4500000165/00020/0001,2026-08-03,3,0,
MRP000001394,M500270,MTY1,POITEM,4500000165/00020/0002,2026-08-15,5,0,
MRP000001395,M500270,MTY1,POITEM,4500000165/00020/0003,2026-08-13,4,0,
MRP000001396,M500095,MTY1,POITEM,4500000165/00030/0001,2026-07-08,602,0,
MRP000001397,M500272,PHX1,POITEM,4500000166/00010/0001,2026-05-27,0,0,
MRP000001398,M500175,KCH1,POITEM,4500000166/00020/0001,2026-07-04,5,0,
MRP000001399,M500175,KCH1,POITEM,4500000166/00020/0002,2026-07-08,5,0,
MRP000001400,M500120,KCH1,POITEM,4500000167/00010/0001,2026-03-25,91,0,
MRP000001401,M500035,MTY1,POITEM,4500000167/00020/0001,2026-03-18,13,0,
MRP000001402,M500035,MTY1,POITEM,4500000167/00020/0002,2026-04-01,0,0,
MRP000001403,M500018,PHX1,POITEM,4500000167/00030/0001,2026-05-27,0,0,
MRP000001404,M500018,PHX1,POITEM,4500000167/00030/0002,2026-05-26,426,0,
MRP000001405,M500178,PHX1,POITEM,4500000167/00040/0001,2026-03-06,30,0,
MRP000001406,M500178,PHX1,POITEM,4500000167/00040/0002,2026-03-06,866,0,
MRP000001407,M500226,PHX1,POITEM,4500000167/00050/0001,2026-05-04,6,0,
MRP000001408,M500226,PHX1,POITEM,4500000167/00050/0002,2026-05-04,0,0,
MRP000001409,M500226,PHX1,POITEM,4500000167/00050/0003,2026-05-13,6,0,
MRP000001410,M500208,KCH1,POITEM,4500000167/00060/0001,2026-05-21,2,0,
MRP000001411,M500208,KCH1,POITEM,4500000167/00060/0002,2026-06-03,187,0,
MRP000001412,M500040,PHX1,POITEM,4500000167/00070/0001,2026-05-14,0,0,
MRP000001413,M500040,PHX1,POITEM,4500000167/00070/0002,2026-05-16,90,0,
MRP000001414,M500257,DAL1,POITEM,4500000168/00010/0001,2026-06-01,549,0,
MRP000001415,M500257,DAL1,POITEM,4500000168/00010/0002,2026-05-14,0,0,
MRP000001416,M500094,MTY1,POITEM,4500000168/00020/0001,2026-05-07,75,0,
MRP000001417,M500044,PHX1,POITEM,4500000168/00030/0001,2026-04-15,6,0,
MRP000001418,M500044,PHX1,POITEM,4500000168/00030/0002,2026-04-24,4,0,
MRP000001419,M500149,KCH1,POITEM,4500000168/00040/0001,2026-04-09,36,0,
MRP000001420,M500149,KCH1,POITEM,4500000168/00040/0002,2026-04-19,0,0,
MRP000001421,M500149,KCH1,POITEM,4500000168/00040/0003,2026-04-18,566,0,
MRP000001422,M500152,AUS1,POITEM,4500000168/00050/0001,2026-04-21,384,0,
MRP000001423,M500152,AUS1,POITEM,4500000168/00050/0002,2026-04-25,618,0,
MRP000001424,M500126,KCH1,POITEM,4500000168/00060/0001,2026-06-07,7,0,
MRP000001425,M500126,KCH1,POITEM,4500000168/00060/0002,2026-06-19,35,0,
MRP000001426,M500251,KCH1,POITEM,4500000168/00070/0001,2026-04-19,10,0,
MRP000001427,M500080,KCH1,POITEM,4500000169/00010/0001,2026-07-13,31,0,
MRP000001428,M500080,KCH1,POITEM,4500000169/00010/0002,2026-07-24,16,0,
MRP000001429,M500080,KCH1,POITEM,4500000169/00010/0003,2026-07-23,34,0,
MRP000001430,M500061,DAL1,POITEM,4500000169/00020/0001,2026-06-10,8,0,
MRP000001431,M500035,KCH1,POITEM,4500000169/00030/0001,2026-07-29,36,0,
MRP000001432,M500195,KCH1,POITEM,4500000169/00040/0001,2026-05-26,6,0,
MRP000001433,M500195,KCH1,POITEM,4500000169/00040/0002,2026-07-30,1,0,
MRP000001434,M500195,KCH1,POITEM,4500000169/00040/0003,2026-08-01,0,0,
MRP000001435,M500062,DAL1,POITEM,4500000170/00010/0001,2026-05-08,0,0,
MRP000001436,M500227,DAL1,POITEM,4500000170/00020/0001,2026-03-30,1,0,
MRP000001437,M500259,PHX1,POITEM,4500000170/00030/0001,2026-04-07,26,0,
MRP000001438,M500233,KCH1,POITEM,4500000170/00040/0001,2026-05-25,632,0,
MRP000001439,M500001,AUS1,POITEM,4500000170/00050/0001,2026-05-10,109,0,
MRP000001440,M500001,AUS1,POITEM,4500000170/00050/0002,2026-05-23,0,0,
MRP000001441,M500036,MTY1,POITEM,4500000171/00010/0001,2026-06-19,50,0,
MRP000001442,M500092,KCH1,POITEM,4500000171/00020/0001,2026-05-21,0,0,
MRP000001443,M500060,DAL1,POITEM,4500000172/00010/0001,2026-07-28,1,0,
MRP000001444,M500060,DAL1,POITEM,4500000172/00010/0002,2026-05-24,30,0,
MRP000001445,M500218,KCH1,POITEM,4500000173/00010/0001,2026-05-26,0,0,
MRP000001446,M500003,AUS1,POITEM,4500000173/00020/0001,2026-04-20,40,0,
MRP000001447,M500003,AUS1,POITEM,4500000173/00020/0002,2026-05-24,3,0,
MRP000001448,M500003,AUS1,POITEM,4500000173/00020/0003,2026-04-27,13,0,
MRP000001449,M500034,AUS1,POITEM,4500000173/00030/0001,2026-04-06,1,0,
MRP000001450,M500034,AUS1,POITEM,4500000173/00030/0002,2026-04-04,0,0,
MRP000001451,M500034,AUS1,POITEM,4500000173/00030/0003,2026-04-13,34,0,
MRP000001452,M500207,AUS1,POITEM,4500000173/00040/0001,2026-06-08,85,0,
MRP000001453,M500207,AUS1,POITEM,4500000173/00040/0002,2026-05-05,48,0,
MRP000001454,M500207,AUS1,POITEM,4500000173/00040/0003,2026-06-20,303,0,
MRP000001455,M500044,DAL1,POITEM,4500000173/00050/0001,2026-05-14,0,0,
MRP000001456,M500288,DAL1,POITEM,4500000173/00060/0001,2026-05-24,0,0,
MRP000001457,M500040,PHX1,POITEM,4500000173/00070/0001,2026-04-23,0,0,
MRP000001458,M500145,KCH1,POITEM,4500000174/00010/0001,2026-05-08,0,0,
MRP000001459,M500145,KCH1,POITEM,4500000174/00010/0002,2026-05-24,0,0,
MRP000001460,M500145,KCH1,POITEM,4500000174/00010/0003,2026-05-24,0,0,
MRP000001461,M500273,AUS1,POITEM,4500000174/00020/0001,2026-04-26,0,0,
MRP000001462,M500273,AUS1,POITEM,4500000174/00020/0002,2026-05-04,28,0,
MRP000001463,M500273,AUS1,POITEM,4500000174/00020/0003,2026-04-30,0,0,
MRP000001464,M500248,KCH1,POITEM,4500000174/00030/0001,2026-05-18,63,0,
MRP000001465,M500248,KCH1,POITEM,4500000174/00030/0002,2026-05-25,0,0,
MRP000001466,M500162,DAL1,POITEM,4500000174/00040/0001,2026-04-15,0,0,
MRP000001467,M500162,DAL1,POITEM,4500000174/00040/0002,2026-05-05,19,0,
MRP000001468,M500162,DAL1,POITEM,4500000174/00040/0003,2026-04-28,0,0,
MRP000001469,M500135,MTY1,POITEM,4500000174/00050/0001,2026-05-14,0,0,
MRP000001470,M500135,MTY1,POITEM,4500000174/00050/0002,2026-06-16,1511,0,
MRP000001471,M500063,PHX1,POITEM,4500000175/00010/0001,2026-08-11,84,0,
MRP000001472,M500063,PHX1,POITEM,4500000175/00010/0002,2026-08-17,74,0,
MRP000001473,M500063,PHX1,POITEM,4500000175/00010/0003,2026-08-25,142,0,
MRP000001474,M500101,DAL1,POITEM,4500000175/00020/0001,2026-08-04,48,0,
MRP000001475,M500101,DAL1,POITEM,4500000175/00020/0002,2026-08-02,52,0,
MRP000001476,M500149,PHX1,POITEM,4500000176/00010/0001,2026-06-14,2,0,
MRP000001477,M500149,PHX1,POITEM,4500000176/00010/0002,2026-06-25,3,0,
MRP000001478,M500109,AUS1,POITEM,4500000176/00020/0001,2026-06-18,98,0,
MRP000001479,M500082,PHX1,POITEM,4500000176/00030/0001,2026-05-03,0,0,
MRP000001480,M500082,PHX1,POITEM,4500000176/00030/0002,2026-04-10,3,0,
MRP000001481,M500133,PHX1,POITEM,4500000177/00010/0001,2026-05-16,26,0,
MRP000001482,M500133,PHX1,POITEM,4500000177/00010/0002,2026-03-12,796,0,
MRP000001483,M500094,DAL1,POITEM,4500000177/00020/0001,2026-03-15,45,0,
MRP000001484,M500094,DAL1,POITEM,4500000177/00020/0002,2026-03-29,3,0,
MRP000001485,M500094,DAL1,POITEM,4500000177/00020/0003,2026-05-21,115,0,
MRP000001486,M500058,KCH1,POITEM,4500000178/00010/0001,2026-02-21,0,0,
MRP000001487,M500058,KCH1,POITEM,4500000178/00010/0002,2026-05-07,25,0,
MRP000001488,M500058,KCH1,POITEM,4500000178/00010/0003,2026-02-26,0,0,
MRP000001489,M500051,AUS1,POITEM,4500000178/00020/0001,2026-05-08,0,0,
MRP000001490,M500120,KCH1,POITEM,4500000178/00030/0001,2026-03-14,0,0,
MRP000001491,M500251,MTY1,POITEM,4500000179/00010/0001,2026-05-28,1,0,
MRP000001492,M500251,MTY1,POITEM,4500000179/00010/0002,2026-06-01,130,0,
MRP000001493,M500251,MTY1,POITEM,4500000179/00010/0003,2026-05-26,30,0,
MRP000001494,M500212,AUS1,POITEM,4500000179/00020/0001,2026-05-08,0,0,
MRP000001495,M500211,KCH1,POITEM,4500000180/00010/0001,2026-05-07,175,0,
MRP000001496,M500004,DAL1,POITEM,4500000180/00020/0001,2026-05-07,0,0,
MRP000001497,M500004,DAL1,POITEM,4500000180/00020/0002,2026-05-16,1,0,
MRP000001498,M500004,DAL1,POITEM,4500000180/00020/0003,2026-05-15,0,0,
MRP000001499,M500084,PHX1,POITEM,4500000180/00030/0001,2026-05-31,0,0,
MRP000001500,M500084,PHX1,POITEM,4500000180/00030/0002,2026-06-06,49,0,
MRP000001501,M500084,PHX1,POITEM,4500000180/00030/0003,2026-05-21,3,0,
MRP000001502,M500231,KCH1,POITEM,4500000180/00040/0001,2026-04-17,1,0,
MRP000001503,M500231,KCH1,POITEM,4500000180/00040/0002,2026-04-28,2,0,
MRP000001504,M500231,KCH1,POITEM,4500000180/00040/0003,2026-04-27,0,0,
MRP000001505,M500268,KCH1,POITEM,4500000180/00050/0001,2026-05-04,0,0,
MRP000001506,M500080,AUS1,POITEM,4500000180/00060/0001,2026-05-03,0,0,
MRP000001507,M500080,AUS1,POITEM,4500000180/00060/0002,2026-05-06,0,0,
MRP000001508,M500080,AUS1,POITEM,4500000180/00060/0003,2026-05-07,240,0,
MRP000001509,M500201,DAL1,POITEM,4500000181/00010/0001,2026-05-13,78,0,
MRP000001510,M500201,DAL1,POITEM,4500000181/00010/0002,2026-05-14,0,0,
MRP000001511,M500170,KCH1,POITEM,4500000181/00020/0001,2026-07-14,0,0,
MRP000001512,M500187,PHX1,POITEM,4500000181/00030/0001,2026-05-19,21,0,
MRP000001513,M500187,PHX1,POITEM,4500000181/00030/0002,2026-05-27,145,0,
MRP000001514,M500103,AUS1,POITEM,4500000181/00040/0001,2026-05-24,0,0,
MRP000001515,M500061,PHX1,POITEM,4500000181/00050/0001,2026-05-30,22,0,
MRP000001516,M500061,PHX1,POITEM,4500000181/00050/0002,2026-06-04,473,0,
MRP000001517,M500190,PHX1,POITEM,4500000181/00060/0001,2026-05-22,51,0,
MRP000001518,M500190,PHX1,POITEM,4500000181/00060/0002,2026-05-25,180,0,
MRP000001519,M500011,PHX1,POITEM,4500000182/00010/0001,2026-05-07,0,0,
MRP000001520,M500011,PHX1,POITEM,4500000182/00010/0002,2026-05-15,2,0,
MRP000001521,M500134,KCH1,POITEM,4500000182/00020/0001,2026-05-18,0,0,
MRP000001522,M500134,KCH1,POITEM,4500000182/00020/0002,2026-05-29,311,0,
MRP000001523,M500111,DAL1,POITEM,4500000182/00030/0001,2026-05-21,0,0,
MRP000001524,M500111,DAL1,POITEM,4500000182/00030/0002,2026-05-29,67,0,
MRP000001525,M500111,DAL1,POITEM,4500000182/00030/0003,2026-05-23,65,0,
MRP000001526,M500011,PHX1,POITEM,4500000182/00040/0001,2026-05-09,3,0,
MRP000001527,M500034,MTY1,POITEM,4500000182/00050/0001,2026-04-05,18,0,
MRP000001528,M500034,MTY1,POITEM,4500000182/00050/0002,2026-04-16,0,0,
MRP000001529,M500034,MTY1,POITEM,4500000182/00050/0003,2026-04-10,0,0,
MRP000001530,M500262,AUS1,POITEM,4500000182/00060/0001,2026-04-13,2,0,
MRP000001531,M500262,AUS1,POITEM,4500000182/00060/0002,2026-04-10,16,0,
MRP000001532,M500016,KCH1,POITEM,4500000183/00010/0001,2026-04-13,131,0,
MRP000001533,M500016,KCH1,POITEM,4500000183/00010/0002,2026-04-25,318,0,
MRP000001534,M500145,AUS1,POITEM,4500000183/00020/0001,2026-03-20,0,0,
MRP000001535,M500122,AUS1,POITEM,4500000183/00030/0001,2026-04-21,19,0,
MRP000001536,M500025,DAL1,POITEM,4500000183/00040/0001,2026-06-02,2,0,
MRP000001537,M500025,DAL1,POITEM,4500000183/00040/0002,2026-06-16,5,0,
MRP000001538,M500057,MTY1,POITEM,4500000184/00010/0001,2026-05-03,0,0,
MRP000001539,M500034,PHX1,POITEM,4500000185/00010/0001,2026-07-03,1000,0,
MRP000001540,M500102,AUS1,POITEM,4500000185/00020/0001,2026-06-26,1,0,
MRP000001541,M500102,AUS1,POITEM,4500000185/00020/0002,2026-07-05,49,0,
MRP000001542,M500158,PHX1,POITEM,4500000185/00030/0001,2026-05-11,1,0,
MRP000001543,M500139,DAL1,POITEM,4500000185/00040/0001,2026-05-01,7,0,
MRP000001544,M500139,DAL1,POITEM,4500000185/00040/0002,2026-05-16,7,0,
MRP000001545,M500139,DAL1,POITEM,4500000185/00040/0003,2026-05-12,0,0,
MRP000001546,M500175,KCH1,POITEM,4500000185/00050/0001,2026-06-15,560,0,
MRP000001547,M500175,KCH1,POITEM,4500000185/00050/0002,2026-06-19,290,0,
MRP000001548,M500175,KCH1,POITEM,4500000185/00050/0003,2026-06-21,1150,0,
MRP000001549,M500020,MTY1,POITEM,4500000186/00010/0001,2026-05-18,3,0,
MRP000001550,M500020,MTY1,POITEM,4500000186/00010/0002,2026-04-12,2,0,
MRP000001551,M500020,MTY1,POITEM,4500000186/00010/0003,2026-04-24,9,0,
MRP000001552,M500219,AUS1,POITEM,4500000186/00020/0001,2026-05-22,0,0,
MRP000001553,M500103,KCH1,POITEM,4500000186/00030/0001,2026-06-26,315,0,
MRP000001554,M500103,KCH1,POITEM,4500000186/00030/0002,2026-07-10,1185,0,
MRP000001555,M500219,AUS1,POITEM,4500000186/00040/0001,2026-05-18,167,0,
MRP000001556,M500219,AUS1,POITEM,4500000186/00040/0002,2026-05-21,0,0,
MRP000001557,M500050,AUS1,POITEM,4500000186/00050/0001,2026-05-11,98,0,
MRP000001558,M500210,PHX1,POITEM,4500000186/00060/0001,2026-04-07,407,0,
MRP000001559,M500148,KCH1,POITEM,4500000187/00010/0001,2026-05-10,6,0,
MRP000001560,M500148,KCH1,POITEM,4500000187/00010/0002,2026-05-21,0,0,
MRP000001561,M500148,KCH1,POITEM,4500000187/00010/0003,2026-05-23,197,0,
MRP000001562,M500031,MTY1,POITEM,4500000187/00020/0001,2026-05-10,96,0,
MRP000001563,M500061,DAL1,POITEM,4500000187/00030/0001,2026-07-01,14,0,
MRP000001564,M500016,MTY1,POITEM,4500000187/00040/0001,2026-04-16,3,0,
MRP000001565,M500016,MTY1,POITEM,4500000187/00040/0002,2026-04-19,3,0,
MRP000001566,M500143,AUS1,POITEM,4500000187/00050/0001,2026-06-14,2,0,
MRP000001567,M500143,AUS1,POITEM,4500000187/00050/0002,2026-06-11,9,0,
MRP000001568,M500143,AUS1,POITEM,4500000187/00050/0003,2026-06-23,0,0,
MRP000001569,M500014,KCH1,POITEM,4500000187/00060/0001,2026-07-04,0,0,
MRP000001570,M500014,KCH1,POITEM,4500000187/00060/0002,2026-07-17,27,0,
MRP000001571,M500014,KCH1,POITEM,4500000187/00060/0003,2026-07-13,115,0,
MRP000001572,M500043,DAL1,POITEM,4500000187/00070/0001,2026-05-20,438,0,
MRP000001573,M500043,DAL1,POITEM,4500000187/00070/0002,2026-05-25,106,0,
MRP000001574,M500043,DAL1,POITEM,4500000187/00070/0003,2026-05-30,0,0,
MRP000001575,M500134,AUS1,POITEM,4500000188/00010/0001,2026-07-27,10,0,
MRP000001576,M500134,AUS1,POITEM,4500000188/00010/0002,2026-08-07,30,0,
MRP000001577,M500202,KCH1,POITEM,4500000188/00020/0001,2026-05-07,3,0,
MRP000001578,M500202,KCH1,POITEM,4500000188/00020/0002,2026-06-12,23,0,
MRP000001579,M500202,KCH1,POITEM,4500000188/00020/0003,2026-06-03,107,0,
MRP000001580,M500202,KCH1,POITEM,4500000188/00030/0001,2026-05-10,0,0,
MRP000001581,M500202,KCH1,POITEM,4500000188/00030/0002,2026-05-06,0,0,
MRP000001582,M500202,KCH1,POITEM,4500000188/00030/0003,2026-05-24,4,0,
MRP000001583,M500071,AUS1,POITEM,4500000189/00010/0001,2026-02-22,154,0,
MRP000001584,M500071,AUS1,POITEM,4500000189/00010/0002,2026-02-21,119,0,
MRP000001585,M500071,AUS1,POITEM,4500000189/00010/0003,2026-03-07,0,0,
MRP000001586,M500085,KCH1,POITEM,4500000189/00020/0001,2026-04-15,1,0,
MRP000001587,M500085,KCH1,POITEM,4500000189/00020/0002,2026-04-26,4,0,
MRP000001588,M500085,KCH1,POITEM,4500000189/00020/0003,2026-04-22,10,0,
MRP000001589,M500221,KCH1,POITEM,4500000189/00030/0001,2026-04-28,2,0,
MRP000001590,M500221,KCH1,POITEM,4500000189/00030/0002,2026-05-09,3,0,
MRP000001591,M500221,KCH1,POITEM,4500000189/00030/0003,2026-05-06,6,0,
MRP000001592,M500036,MTY1,POITEM,4500000189/00040/0001,2026-05-12,4,0,
MRP000001593,M500036,MTY1,POITEM,4500000189/00040/0002,2026-05-12,137,0,
MRP000001594,M500036,MTY1,POITEM,4500000189/00040/0003,2026-05-16,1017,0,
MRP000001595,M500004,KCH1,POITEM,4500000189/00050/0001,2026-02-28,36,0,
MRP000001596,M500078,DAL1,POITEM,4500000189/00060/0001,2026-05-13,25,0,
MRP000001597,M500078,DAL1,POITEM,4500000189/00060/0002,2026-05-22,161,0,
MRP000001598,M500216,KCH1,POITEM,4500000190/00010/0001,2026-08-01,176,0,
MRP000001599,M500216,KCH1,POITEM,4500000190/00010/0002,2026-05-19,31,0,
MRP000001600,M500216,KCH1,POITEM,4500000190/00010/0003,2026-08-02,278,0,
MRP000001601,M500186,MTY1,POITEM,4500000190/00020/0001,2026-06-11,1500,0,
MRP000001602,M500097,KCH1,POITEM,4500000190/00030/0001,2026-05-22,46,0,
MRP000001603,M500148,KCH1,POITEM,4500000190/00040/0001,2026-08-09,141,0,
MRP000001604,M500148,KCH1,POITEM,4500000190/00040/0002,2026-08-08,359,0,
MRP000001605,M500283,MTY1,POITEM,4500000190/00050/0001,2026-05-29,2000,0,
MRP000001606,M500023,AUS1,POITEM,4500000191/00010/0001,2026-06-14,4,0,
MRP000001607,M500023,AUS1,POITEM,4500000191/00010/0002,2026-06-25,4,0,
MRP000001608,M500090,DAL1,POITEM,4500000191/00020/0001,2026-05-24,0,0,
MRP000001609,M500090,DAL1,POITEM,4500000191/00020/0002,2026-05-12,3,0,
MRP000001610,M500214,DAL1,POITEM,4500000191/00030/0001,2026-06-01,2,0,
MRP000001611,M500214,DAL1,POITEM,4500000191/00030/0002,2026-05-15,1,0,
MRP000001612,M500090,DAL1,POITEM,4500000191/00040/0001,2026-07-07,0,0,
MRP000001613,M500090,DAL1,POITEM,4500000191/00040/0002,2026-07-10,36,0,
