movement_id,material_id,plant,storage_location,movement_type,posting_date,quantity,reference_doc
IM000001202,M500016,KCH1,0001,101,2026-04-24,493,5000001202
IM000001203,M500145,AUS1,0001,101,2026-03-26,20,5000001203
IM000001204,M500122,AUS1,0001,101,2026-04-29,61,5000001204
IM000001205,M500025,DAL1,0001,101,2026-06-06,1,5000001205
IM000001206,M500025,DAL1,0001,101,2026-06-18,12,5000001206
IM000001207,M500057,MTY1,0001,101,2026-05-04,60,5000001207
IM000001208,M500158,PHX1,0001,101,2026-05-09,19,5000001208
IM000001209,M500139,DAL1,0001,101,2026-05-02,26,5000001209
IM000001210,M500139,DAL1,0001,101,2026-05-17,17,5000001210
IM000001211,M500139,DAL1,0001,101,2026-05-20,43,5000001211
IM000001212,M500020,MTY1,0001,101,2026-05-22,34,5000001212
IM000001213,M500020,MTY1,0001,101,2026-04-10,40,5000001213
IM000001214,M500020,MTY1,0001,101,2026-04-26,112,5000001214
IM000001215,M500219,AUS1,0001,101,2026-05-28,20,5000001215
IM000001216,M500219,AUS1,0001,101,2026-05-23,289,5000001216
IM000001217,M500219,AUS1,0001,101,2026-05-20,3544,5000001217
IM000001218,M500050,AUS1,0001,101,2026-05-10,402,5000001218
IM000001219,M500210,PHX1,0001,101,2026-04-05,593,5000001219
IM000001220,M500148,KCH1,0001,101,2026-05-14,59,5000001220
IM000001221,M500148,KCH1,0001,101,2026-05-21,320,5000001221
IM000001222,M500148,KCH1,0001,101,2026-05-25,418,5000001222
IM000001223,M500031,MTY1,0001,101,2026-05-18,104,5000001223
IM000001224,M500061,DAL1,0001,101,2026-07-01,36,5000001224
IM000001225,M500016,MTY1,0001,101,2026-04-18,10,5000001225
IM000001226,M500016,MTY1,0001,101,2026-04-25,14,5000001226
IM000001227,M500143,AUS1,0001,101,2026-05-28,101,5000001227
IM000001228,M500143,AUS1,0001,101,2026-06-09,23,5000001228
IM000001229,M500143,AUS1,0001,101,2026-06-30,365,5000001229
IM000001230,M500014,KCH1,0001,101,2026-07-03,52,5000001230
IM000001231,M500014,KCH1,0001,101,2026-05-27,57,5000001231
IM000001232,M500014,KCH1,0001,101,2026-07-21,149,5000001232
IM000001233,M500043,DAL1,0001,101,2026-05-23,303,5000001233
IM000001234,M500043,DAL1,0001,101,2026-06-01,226,5000001234
IM000001235,M500043,DAL1,0001,101,2026-05-30,927,5000001235
IM000001236,M500202,KCH1,0001,101,2026-05-12,67,5000001236
IM000001237,M500202,KCH1,0001,101,2026-05-18,23,5000001237
IM000001238,M500202,KCH1,0001,101,2026-05-25,25,5000001238
IM000001239,M500202,KCH1,0001,101,2026-05-25,28,5000001239
IM000001240,M500071,AUS1,0001,101,2026-02-20,1138,5000001240
IM000001241,M500071,AUS1,0001,101,2026-02-21,262,5000001241
IM000001242,M500071,AUS1,0001,101,2026-03-10,1327,5000001242
IM000001243,M500085,KCH1,0001,101,2026-04-14,15,5000001243
IM000001244,M500085,KCH1,0001,101,2026-04-30,19,5000001244
IM000001245,M500085,KCH1,0001,101,2026-05-26,51,5000001245
IM000001246,M500221,KCH1,0001,101,2026-05-03,8,5000001246
IM000001247,M500221,KCH1,0001,101,2026-05-13,6,5000001247
IM000001248,M500221,KCH1,0001,101,2026-05-12,15,5000001248
IM000001249,M500036,MTY1,0001,101,2026-05-12,3,5000001249
IM000001250,M500036,MTY1,0001,101,2026-05-18,105,5000001250
IM000001251,M500036,MTY1,0001,101,2026-05-15,234,5000001251
IM000001252,M500004,KCH1,0001,101,2026-03-05,64,5000001252
IM000001253,M500078,DAL1,0001,101,2026-05-18,3,5000001253
IM000001254,M500078,DAL1,0001,101,2026-05-21,211,5000001254
IM000001255,M500216,KCH1,0001,101,2026-05-21,15,5000001255
IM000001256,M500097,KCH1,0001,101,2026-05-21,14,5000001256
IM000001257,M500023,AUS1,0001,101,2026-06-21,5,5000001257
IM000001258,M500023,AUS1,0001,101,2026-06-29,7,5000001258
IM000001259,M500090,DAL1,0001,101,2026-05-26,10,5000001259
IM000001260,M500090,DAL1,0001,101,2026-05-11,7,5000001260
IM000001261,M500214,DAL1,0001,101,2026-06-09,3,5000001261
IM000001262,M500214,DAL1,0001,101,2026-05-14,4,5000001262
IM000001263,M500090,DAL1,0001,101,2026-07-05,69,5000001263
IM000001264,M500090,DAL1,0001,101,2026-07-11,305,5000001264
IM000001265,M500090,DAL1,0001,101,2026-07-15,590,5000001265
IM000001266,M500169,PHX1,0001,101,2026-03-05,350,5000001266
IM000001267,M500169,PHX1,0001,101,2026-03-16,584,5000001267
IM000001268,M500235,AUS1,0001,101,2026-03-27,40,5000001268
IM000001269,M500263,AUS1,0001,101,2026-05-26,7,5000001269
IM000001270,M500133,AUS1,0001,101,2026-05-15,9,5000001270
IM000001271,M500133,AUS1,0001,101,2026-05-15,9,5000001271
IM000001272,M500113,PHX1,0001,101,2026-03-05,176,5000001272
IM000001273,M500113,PHX1,0001,101,2026-05-18,159,5000001273
IM000001274,M500113,PHX1,0001,101,2026-03-07,865,5000001274
IM000001275,M500240,PHX1,0001,101,2026-05-11,43,5000001275
IM000001276,M500044,DAL1,0001,101,2026-04-28,260,5000001276
IM000001277,M500044,DAL1,0001,101,2026-05-11,38,5000001277
IM000001278,M500044,DAL1,0001,101,2026-05-03,261,5000001278
IM000001279,M500130,AUS1,0001,101,2026-05-11,49,5000001279
IM000001280,M500089,DAL1,0001,101,2026-06-21,12,5000001280
IM000001281,M500089,DAL1,0001,101,2026-05-11,9,5000001281
IM000001282,M500089,DAL1,0001,101,2026-05-12,11,5000001282
IM000001283,M500085,AUS1,0001,101,2026-06-06,3000,5000001283
IM000001284,M500077,MTY1,0001,101,2026-05-24,416,5000001284
IM000001285,M500077,MTY1,0001,101,2026-05-12,487,5000001285
IM000001286,M500077,MTY1,0001,101,2026-08-15,231,5000001286
IM000001287,M500194,MTY1,0001,101,2026-05-28,397,5000001287
IM000001288,M500158,PHX1,0001,101,2026-07-12,3000,5000001288
IM000001289,M500201,PHX1,0001,101,2026-06-05,10,5000001289
IM000001290,M500109,AUS1,0001,101,2026-05-25,578,5000001290
IM000001291,M500109,AUS1,0001,101,2026-08-23,2689,5000001291
IM000001292,M500272,AUS1,0001,101,2026-08-05,8,5000001292
IM000001293,M500272,AUS1,0001,101,2026-08-01,6,5000001293
IM000001294,M500272,AUS1,0001,101,2026-08-16,15,5000001294
IM000001295,M500149,DAL1,0001,101,2026-08-11,110,5000001295
IM000001296,M500149,DAL1,0001,101,2026-08-21,155,5000001296
IM000001297,M500027,MTY1,0001,101,2026-08-09,275,5000001297
IM000001298,M500037,MTY1,0001,101,2026-05-25,7,5000001298
IM000001299,M500037,MTY1,0001,101,2026-05-10,8,5000001299
IM000001300,M500037,MTY1,0001,101,2026-05-22,14,5000001300
IM000001301,M500078,AUS1,0001,101,2026-03-31,30,5000001301
IM000001302,M500078,AUS1,0001,101,2026-03-21,18,5000001302
IM000001303,M500078,AUS1,0001,101,2026-04-01,14,5000001303
IM000001304,M500047,PHX1,0001,101,2026-05-15,130,5000001304
IM000001305,M500047,PHX1,0001,101,2026-05-12,214,5000001305
IM000001306,M500047,PHX1,0001,101,2026-05-21,454,5000001306
IM000001307,M500094,AUS1,0001,101,2026-04-07,68,5000001307
IM000001308,M500094,AUS1,0001,101,2026-05-08,202,5000001308
IM000001309,M500279,KCH1,0001,101,2026-04-11,2955,5000001309
IM000001310,M500076,KCH1,0001,101,2026-05-29,83,5000001310
IM000001311,M500076,KCH1,0001,101,2026-05-28,117,5000001311
IM000001312,M500038,KCH1,0001,101,2026-05-20,60,5000001312
IM000001313,M500113,MTY1,0001,101,2026-05-17,2000,5000001313
IM000001314,M500004,MTY1,0001,101,2026-05-12,73,5000001314
IM000001315,M500004,MTY1,0001,101,2026-05-05,19,5000001315
IM000001316,M500004,MTY1,0001,101,2026-05-27,53,5000001316
IM000001317,M500030,MTY1,0001,101,2026-04-24,7,5000001317
IM000001318,M500030,MTY1,0001,101,2026-04-23,22,5000001318
IM000001319,M500030,MTY1,0001,101,2026-05-28,3,5000001319
IM000001320,M500030,MTY1,0001,101,2026-06-10,10,5000001320
IM000001321,M500030,MTY1,0001,101,2026-05-26,21,5000001321
IM000001322,M500063,PHX1,0001,101,2026-04-16,3056,5000001322
IM000001323,M500085,MTY1,0001,101,2026-05-20,85,5000001323
IM000001324,M500085,MTY1,0001,101,2026-04-08,433,5000001324
IM000001325,M500064,MTY1,0001,101,2026-04-02,301,5000001325
IM000001326,M500255,KCH1,0001,101,2026-04-19,4,5000001326
IM000001327,M500255,KCH1,0001,101,2026-04-23,3,5000001327
IM000001328,M500103,DAL1,0001,101,2026-05-01,32,5000001328
IM000001329,M500103,DAL1,0001,101,2026-05-15,57,5000001329
IM000001330,M500157,PHX1,0001,101,2026-05-04,387,5000001330
IM000001331,M500283,MTY1,0001,101,2026-05-09,27,5000001331
IM000001332,M500283,MTY1,0001,101,2026-05-02,43,5000001332
IM000001333,M500169,KCH1,0001,101,2026-03-24,30,5000001333
IM000001334,M500169,KCH1,0001,101,2026-05-25,30,5000001334
IM000001335,M500187,KCH1,0001,101,2026-05-28,2,5000001335
IM000001336,M500187,KCH1,0001,101,2026-05-30,11,5000001336
IM000001337,M500187,KCH1,0001,101,2026-05-24,11,5000001337
IM000001338,M500085,PHX1,0001,101,2026-05-26,91,5000001338
IM000001339,M500087,PHX1,0001,101,2026-05-28,130,5000001339
IM000001340,M500038,KCH1,0001,101,2026-05-07,750,5000001340
IM000001341,M500111,KCH1,0001,101,2026-07-09,666,5000001341
IM000001342,M500111,KCH1,0001,101,2026-07-24,20,5000001342
IM000001343,M500111,KCH1,0001,101,2026-07-11,388,5000001343
IM000001344,M500122,PHX1,0001,101,2026-08-08,28,5000001344
IM000001345,M500122,PHX1,0001,101,2026-05-03,13,5000001345
IM000001346,M500122,PHX1,0001,101,2026-07-30,25,5000001346
IM000001347,M500088,PHX1,0001,101,2026-04-26,18,5000001347
IM000001348,M500088,PHX1,0001,101,2026-04-25,31,5000001348
IM000001349,M500088,PHX1,0001,101,2026-05-19,88,5000001349
IM000001350,M500088,PHX1,0001,101,2026-03-24,48,5000001350
IM000001351,M500088,PHX1,0001,101,2026-03-06,64,5000001351
IM000001352,M500182,DAL1,0001,101,2026-05-27,7,5000001352
IM000001353,M500182,DAL1,0001,101,2026-05-20,30,5000001353
IM000001354,M500182,DAL1,0001,101,2026-05-18,111,5000001354
IM000001355,M500241,PHX1,0001,101,2026-05-21,4,5000001355
IM000001356,M500241,PHX1,0001,101,2026-05-25,7,5000001356
IM000001357,M500241,PHX1,0001,101,2026-05-10,23,5000001357
IM000001358,M500250,MTY1,0001,101,2026-04-25,251,5000001358
IM000001359,M500250,MTY1,0001,101,2026-05-25,219,5000001359
IM000001360,M500250,MTY1,0001,101,2026-04-28,326,5000001360
IM000001361,M500004,KCH1,0001,101,2026-05-13,19,5000001361
IM000001362,M500004,KCH1,0001,101,2026-05-24,12,5000001362
IM000001363,M500004,KCH1,0001,101,2026-05-21,58,5000001363
IM000001364,M500177,AUS1,0001,101,2026-05-15,200,5000001364
IM000001365,M500162,PHX1,0001,101,2026-03-10,1500,5000001365
IM000001366,M500085,AUS1,0001,101,2026-05-16,20,5000001366
IM000001367,M500120,AUS1,0001,101,2026-05-21,8,5000001367
IM000001368,M500120,AUS1,0001,101,2026-04-14,8,5000001368
IM000001369,M500120,AUS1,0001,101,2026-04-16,19,5000001369
IM000001370,M500139,KCH1,0001,101,2026-04-03,2,5000001370
IM000001371,M500139,KCH1,0001,101,2026-03-28,17,5000001371
IM000001372,M500140,MTY1,0001,101,2026-04-21,99,5000001372
IM000001373,M500140,MTY1,0001,101,2026-05-01,872,5000001373
IM000001374,M500104,KCH1,0001,101,2026-05-16,285,5000001374
IM000001375,M500104,KCH1,0001,101,2026-04-22,247,5000001375
IM000001376,M500018,PHX1,0001,101,2026-05-22,4,5000001376
IM000001377,M500293,MTY1,0001,101,2026-07-13,42,5000001377
IM000001378,M500293,MTY1,0001,101,2026-07-22,38,5000001378
IM000001379,M500293,MTY1,0001,101,2026-07-17,135,5000001379
IM000001380,M500075,DAL1,0001,101,2026-07-15,255,5000001380
IM000001381,M500075,DAL1,0001,101,2026-05-25,284,5000001381
IM000001382,M500075,DAL1,0001,101,2026-07-19,168,5000001382
IM000001383,M500228,MTY1,0001,101,2026-07-18,55,5000001383
IM000001384,M500228,MTY1,0001,101,2026-05-25,20,5000001384
IM000001385,M500228,MTY1,0001,101,2026-05-26,59,5000001385
IM000001386,M500110,DAL1,0001,101,2026-07-17,15,5000001386
IM000001387,M500110,DAL1,0001,101,2026-07-18,61,5000001387
IM000001388,M500110,DAL1,0001,101,2026-07-28,232,5000001388
IM000001389,M500018,KCH1,0001,101,2026-08-06,258,5000001389
IM000001390,M500018,KCH1,0001,101,2026-05-28,462,5000001390
IM000001391,M500018,KCH1,0001,101,2026-08-19,662,5000001391
IM000001392,M500053,AUS1,0001,101,2026-08-10,11,5000001392
IM000001393,M500053,AUS1,0001,101,2026-08-14,10,5000001393
IM000001394,M500049,AUS1,0001,101,2026-08-21,1038,5000001394
IM000001395,M500034,KCH1,0001,101,2026-05-26,6,5000001395
IM000001396,M500170,MTY1,0001,101,2026-05-27,9,5000001396
IM000001397,M500170,MTY1,0001,101,2026-06-04,7,5000001397
IM000001398,M500041,DAL1,0001,101,2026-05-08,29,5000001398
IM000001399,M500041,DAL1,0001,101,2026-05-07,119,5000001399
IM000001400,M500283,PHX1,0001,101,2026-05-18,15,5000001400
IM000001401,M500283,PHX1,0001,101,2026-03-25,130,5000001401
IM000001402,M500090,MTY1,0001,101,2026-05-25,231,5000001402
IM000001403,M500157,KCH1,0001,101,2026-05-23,7,5000001403
IM000001404,M500157,KCH1,0001,101,2026-05-21,10,5000001404
IM000001405,M500122,PHX1,0001,101,2026-05-04,79,5000001405
IM000001406,M500122,PHX1,0001,101,2026-05-26,38,5000001406
IM000001407,M500122,PHX1,0001,101,2026-04-29,72,5000001407
IM000001408,M500113,PHX1,0001,101,2026-05-24,40,5000001408
IM000001409,M500230,PHX1,0001,101,2026-04-16,500,5000001409
IM000001410,M500107,DAL1,0001,101,2026-05-30,3000,5000001410
IM000001411,M500241,KCH1,0001,101,2026-05-03,80,5000001411
IM000001412,M500138,KCH1,0001,101,2026-05-17,9,5000001412
IM000001413,M500138,KCH1,0001,101,2026-05-14,183,5000001413
IM000001414,M500249,KCH1,0001,101,2026-04-09,70,5000001414
IM000001415,M500249,KCH1,0001,101,2026-04-14,34,5000001415
IM000001416,M500196,DAL1,0001,101,2026-07-10,21,5000001416
IM000001417,M500196,DAL1,0001,101,2026-07-18,208,5000001417
IM000001418,M500196,DAL1,0001,101,2026-07-13,771,5000001418
IM000001419,M500169,PHX1,0001,101,2026-05-20,148,5000001419
IM000001420,M500169,PHX1,0001,101,2026-04-28,76,5000001420
IM000001421,M500169,PHX1,0001,101,2026-05-27,1743,5000001421
IM000001422,M500294,PHX1,0001,101,2026-04-23,432,5000001422
IM000001423,M500113,MTY1,0001,101,2026-05-28,26,5000001423
IM000001424,M500113,MTY1,0001,101,2026-05-31,183,5000001424
IM000001425,M500230,PHX1,0001,101,2026-05-06,16,5000001425
IM000001426,M500230,PHX1,0001,101,2026-05-19,14,5000001426
IM000001427,M500001,AUS1,0001,101,2026-05-23,48,5000001427
IM000001428,M500110,KCH1,0001,101,2026-05-23,460,5000001428
IM000001429,M500110,KCH1,0001,101,2026-05-27,1998,5000001429
IM000001430,M500007,PHX1,0001,101,2026-05-22,72,5000001430
IM000001431,M500007,PHX1,0001,101,2026-05-28,62,5000001431
IM000001432,M500007,PHX1,0001,101,2026-05-19,65,5000001432
IM000001433,M500272,DAL1,0001,101,2026-05-24,8,5000001433
IM000001434,M500272,DAL1,0001,101,2026-06-01,4,5000001434
IM000001435,M500059,AUS1,0001,101,2026-05-19,2,5000001435
IM000001436,M500059,AUS1,0001,101,2026-05-20,77,5000001436
IM000001437,M500117,PHX1,0001,101,2026-05-12,694,5000001437
IM000001438,M500117,PHX1,0001,101,2026-05-25,337,5000001438
IM000001439,M500151,KCH1,0001,101,2026-03-25,1,5000001439
IM000001440,M500151,KCH1,0001,101,2026-05-20,4,5000001440
IM000001441,M500199,KCH1,0001,101,2026-05-12,1,5000001441
IM000001442,M500199,KCH1,0001,101,2026-05-09,34,5000001442
IM000001443,M500097,KCH1,0001,101,2026-05-24,23,5000001443
IM000001444,M500097,KCH1,0001,101,2026-05-13,31,5000001444
IM000001445,M500097,KCH1,0001,101,2026-04-26,36,5000001445
IM000001446,M500021,DAL1,0001,101,2026-04-03,89,5000001446
IM000001447,M500021,DAL1,0001,101,2026-05-28,1329,5000001447
IM000001448,M500009,MTY1,0001,101,2026-05-18,119,5000001448
IM000001449,M500009,MTY1,0001,101,2026-05-16,585,5000001449
IM000001450,M500021,DAL1,0001,101,2026-05-25,30,5000001450
IM000001451,M500196,AUS1,0001,101,2026-05-27,56,5000001451
IM000001452,M500242,MTY1,0001,101,2026-05-13,81,5000001452
IM000001453,M500093,DAL1,0001,101,2026-05-26,60,5000001453
IM000001454,M500111,KCH1,0001,101,2026-08-03,73,5000001454
IM000001455,M500111,KCH1,0001,101,2026-08-09,902,5000001455
IM000001456,M500020,PHX1,0001,101,2026-07-01,60,5000001456
IM000001457,M500160,AUS1,0001,101,2026-05-15,212,5000001457
IM000001458,M500040,DAL1,0001,101,2026-05-17,95,5000001458
IM000001459,M500040,DAL1,0001,101,2026-05-31,39,5000001459
IM000001460,M500040,DAL1,0001,101,2026-03-31,45,5000001460
IM000001461,M500289,MTY1,0001,101,2026-03-24,121,5000001461
IM000001462,M500289,MTY1,0001,101,2026-03-21,15,5000001462
IM000001463,M500289,MTY1,0001,101,2026-05-27,306,5000001463
IM000001464,M500007,MTY1,0001,101,2026-05-09,9,5000001464
IM000001465,M500200,PHX1,0001,101,2026-04-29,9,5000001465
IM000001466,M500200,PHX1,0001,101,2026-05-08,16,5000001466
IM000001467,M500200,PHX1,0001,101,2026-05-09,150,5000001467
IM000001468,M500032,AUS1,0001,101,2026-05-08,980,5000001468
IM000001469,M500032,AUS1,0001,101,2026-05-21,1014,5000001469
IM000001470,M500056,KCH1,0001,101,2026-05-07,28,5000001470
IM000001471,M500056,KCH1,0001,101,2026-05-28,25,5000001471
IM000001472,M500205,AUS1,0001,101,2026-03-18,195,5000001472
IM000001473,M500096,MTY1,0001,101,2026-04-24,30,5000001473
IM000001474,M500043,MTY1,0001,101,2026-04-26,20,5000001474
IM000001475,M500251,PHX1,0001,101,2026-05-28,592,5000001475
IM000001476,M500251,PHX1,0001,101,2026-04-17,1408,5000001476
IM000001477,M500043,MTY1,0001,101,2026-02-21,35,5000001477
IM000001478,M500043,MTY1,0001,101,2026-05-09,45,5000001478
IM000001479,M500177,MTY1,0001,101,2026-04-01,14,5000001479
IM000001480,M500177,MTY1,0001,101,2026-04-04,9,5000001480
IM000001481,M500177,MTY1,0001,101,2026-04-05,21,5000001481
IM000001482,M500093,KCH1,0001,101,2026-05-28,610,5000001482
IM000001483,M500093,KCH1,0001,101,2026-05-30,382,5000001483
IM000001484,M500053,AUS1,0001,101,2026-05-26,412,5000001484
IM000001485,M500274,PHX1,0001,101,2026-04-28,1573,5000001485
IM000001486,M500253,PHX1,0001,101,2026-05-18,657,5000001486
IM000001487,M500090,MTY1,0001,101,2026-04-04,11,5000001487
IM000001488,M500090,MTY1,0001,101,2026-03-27,14,5000001488
IM000001489,M500090,MTY1,0001,101,2026-05-20,7,5000001489
IM000001490,M500090,MTY1,0001,101,2026-05-22,4,5000001490
IM000001491,M500090,MTY1,0001,101,2026-05-29,11,5000001491
IM000001492,M500189,AUS1,0001,101,2026-05-22,8,5000001492
IM000001493,M500189,AUS1,0001,101,2026-06-04,66,5000001493
IM000001494,M500189,AUS1,0001,101,2026-05-21,94,5000001494
IM000001495,M500063,DAL1,0001,101,2026-05-11,24,5000001495
IM000001496,M500063,DAL1,0001,101,2026-05-27,356,5000001496
IM000001497,M500244,MTY1,0001,101,2026-05-14,9,5000001497
IM000001498,M500244,MTY1,0001,101,2026-04-02,21,5000001498
IM000001499,M500227,AUS1,0001,101,2026-02-17,7,5000001499
IM000001500,M500227,AUS1,0001,101,2026-03-03,5,5000001500
IM000001501,M500227,AUS1,0001,101,2026-03-06,15,5000001501
IM000001502,M500195,KCH1,0001,101,2026-05-14,750,5000001502
IM000001503,M500189,MTY1,0001,101,2026-05-04,13,5000001503
IM000001504,M500189,MTY1,0001,101,2026-05-22,7,5000001504
IM000001505,M500189,MTY1,0001,101,2026-05-15,12,5000001505
IM000001506,M500189,MTY1,0001,101,2026-03-07,35,5000001506
IM000001507,M500189,MTY1,0001,101,2026-02-26,7,5000001507
IM000001508,M500189,MTY1,0001,101,2026-03-01,31,5000001508
IM000001509,M500058,MTY1,0001,101,2026-04-08,37,5000001509
IM000001510,M500058,MTY1,0001,101,2026-05-09,14,5000001510
IM000001511,M500058,MTY1,0001,101,2026-05-22,149,5000001511
IM000001512,M500149,KCH1,0001,101,2026-03-28,3,5000001512
IM000001513,M500149,KCH1,0001,101,2026-05-29,37,5000001513
IM000001514,M500083,MTY1,0001,101,2026-04-15,2,5000001514
IM000001515,M500083,MTY1,0001,101,2026-04-21,1,5000001515
IM000001516,M500083,MTY1,0001,101,2026-04-14,2,5000001516
IM000001517,M500250,DAL1,0001,101,2026-04-18,57,5000001517
IM000001518,M500250,DAL1,0001,101,2026-04-21,561,5000001518
IM000001519,M500250,DAL1,0001,101,2026-04-17,812,5000001519
IM000001520,M500168,KCH1,0001,101,2026-04-16,3,5000001520
IM000001521,M500168,KCH1,0001,101,2026-04-16,18,5000001521
IM000001522,M500168,KCH1,0001,101,2026-04-30,116,5000001522
IM000001523,M500210,DAL1,0001,101,2026-04-15,1,5000001523
IM000001524,M500210,DAL1,0001,101,2026-04-08,6,5000001524
IM000001525,M500077,MTY1,0001,101,2026-05-22,33,5000001525
IM000001526,M500244,AUS1,0001,101,2026-04-19,693,5000001526
IM000001527,M500244,AUS1,0001,101,2026-04-25,30,5000001527
IM000001528,M500244,AUS1,0001,101,2026-04-30,678,5000001528
IM000001529,M500118,PHX1,0001,101,2026-04-28,2850,5000001529
IM000001530,M500215,MTY1,0001,101,2026-05-12,1023,5000001530
IM000001531,M500215,MTY1,0001,101,2026-05-12,816,5000001531
IM000001532,M500215,MTY1,0001,101,2026-05-13,1593,5000001532
IM000001533,M500180,AUS1,0001,101,2026-05-27,1,5000001533
IM000001534,M500180,AUS1,0001,101,2026-05-25,5,5000001534
IM000001535,M500180,AUS1,0001,101,2026-04-22,8,5000001535
IM000001536,M500180,AUS1,0001,101,2026-05-28,37,5000001536
IM000001537,M500180,AUS1,0001,101,2026-03-19,132,5000001537
IM000001538,M500164,MTY1,0001,101,2026-03-21,59,5000001538
IM000001539,M500200,AUS1,0001,101,2026-04-24,1540,5000001539
IM000001540,M500227,MTY1,0001,101,2026-04-12,5,5000001540
IM000001541,M500227,MTY1,0001,101,2026-04-11,65,5000001541
IM000001542,M500227,MTY1,0001,101,2026-04-04,103,5000001542
IM000001543,M500077,MTY1,0001,101,2026-04-12,238,5000001543
IM000001544,M500077,MTY1,0001,101,2026-04-25,866,5000001544
IM000001545,M500109,PHX1,0001,101,2026-05-19,9,5000001545
IM000001546,M500162,PHX1,0001,101,2026-05-24,2898,5000001546
IM000001547,M500155,KCH1,0001,101,2026-07-02,293,5000001547
IM000001548,M500281,PHX1,0001,101,2026-06-20,40,5000001548
IM000001549,M500281,PHX1,0001,101,2026-06-25,177,5000001549
IM000001550,M500113,PHX1,0001,101,2026-07-03,1244,5000001550
IM000001551,M500113,PHX1,0001,101,2026-07-11,309,5000001551
