exception_id,exception_type,severity,status,po_number,item_number,material_id,plant,supplier_id,detected_on,due_date,days_past_due,root_cause,financial_impact_estimate,assigned_buyer
EX00000536,PO_OVERDUE,HIGH,NEW,4500000121,00010,M500226,AUS1,S100049,2026-06-30,2026-06-04,26,Open schedule quantity 6 is past due by 26 days.,24.54,LGARCIA
EX00000537,PO_OVERDUE,HIGH,RESOLVED,4500000121,00010,M500226,AUS1,S100049,2026-06-30,2026-06-08,22,Open schedule quantity 8 is past due by 22 days.,32.72,LGARCIA
EX00000538,PO_OVERDUE,HIGH,NEW,4500000121,00030,M500176,DAL1,S100049,2026-06-30,2026-05-26,35,Open schedule quantity 6 is past due by 35 days.,56.46,LGARCIA
EX00000539,PO_OVERDUE,HIGH,RESOLVED,4500000122,00010,M500197,MTY1,S100042,2026-06-30,2026-05-07,54,Open schedule quantity 1 is past due by 54 days.,34.02,APATEL
EX00000540,PO_OVERDUE,HIGH,IN_REVIEW,4500000122,00010,M500197,MTY1,S100042,2026-06-30,2026-06-07,23,Open schedule quantity 2 is past due by 23 days.,68.04,APATEL
EX00000541,PO_OVERDUE,MEDIUM,NEW,4500000122,00030,M500289,MTY1,S100042,2026-06-30,2026-06-24,6,Open schedule quantity 165 is past due by 6 days.,2062.50,APATEL
EX00000542,PO_OVERDUE,MEDIUM,IN_REVIEW,4500000123,00010,M500139,KCH1,S100047,2026-06-30,2026-06-25,5,Open schedule quantity 111 is past due by 5 days.,1195.47,MWONG
EX00000543,ACK_MISSING,MEDIUM,NEW,4500000123,00020,M500210,DAL1,S100047,2026-06-30,2026-07-27,0,Supplier acknowledgement missing after PO creation.,36.26,MWONG
EX00000544,ACK_MISSING,MEDIUM,NEW,4500000123,00020,M500210,DAL1,S100047,2026-06-30,2026-07-26,0,Supplier acknowledgement missing after PO creation.,0.00,MWONG
EX00000545,ACK_MISSING,MEDIUM,NEW,4500000123,00020,M500210,DAL1,S100047,2026-06-30,2026-07-28,0,Supplier acknowledgement missing after PO creation.,199.43,MWONG
EX00000546,PO_OVERDUE,MEDIUM,NEW,4500000123,00030,M500295,PHX1,S100047,2026-06-30,2026-06-29,1,Open schedule quantity 25 is past due by 1 days.,322.25,MWONG
EX00000547,ACK_MISSING,MEDIUM,NEW,4500000123,00040,M500210,DAL1,S100047,2026-06-30,2026-06-02,28,Supplier acknowledgement missing after PO creation.,0.00,MWONG
EX00000548,PO_OVERDUE,HIGH,IN_REVIEW,4500000123,00060,M500133,KCH1,S100047,2026-06-30,2026-05-31,30,Open schedule quantity 7 is past due by 30 days.,291.76,MWONG
EX00000549,PO_OVERDUE,HIGH,IN_REVIEW,4500000124,00020,M500220,KCH1,S100042,2026-06-30,2026-06-10,20,Open schedule quantity 28 is past due by 20 days.,530.60,APATEL
EX00000550,ACK_MISSING,MEDIUM,ACTION_DRAFTED,4500000124,00020,M500220,KCH1,S100042,2026-06-30,2026-06-12,18,Supplier acknowledgement missing after PO creation.,0.00,APATEL
EX00000551,ACK_MISSING,MEDIUM,ACTION_DRAFTED,4500000124,00020,M500220,KCH1,S100042,2026-06-30,2026-05-29,32,Supplier acknowledgement missing after PO creation.,0.00,APATEL
EX00000552,ACK_MISSING,MEDIUM,NEW,4500000125,00010,M500265,DAL1,S100043,2026-06-30,2026-07-31,0,Supplier acknowledgement missing after PO creation.,1564.36,JSMITH
EX00000553,ACK_MISSING,MEDIUM,RESOLVED,4500000125,00010,M500265,DAL1,S100043,2026-06-30,2026-08-01,0,Supplier acknowledgement missing after PO creation.,0.00,JSMITH
EX00000554,PO_OVERDUE,HIGH,NEW,4500000125,00020,M500265,DAL1,S100043,2026-06-30,2026-06-16,14,Open schedule quantity 85 is past due by 14 days.,1307.30,JSMITH
EX00000555,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000125,00030,M500221,DAL1,S100043,2026-06-30,2026-06-14,16,Open schedule quantity 120 is past due by 16 days.,1924.80,JSMITH
EX00000556,PO_OVERDUE,HIGH,NEW,4500000125,00060,M500026,DAL1,S100043,2026-06-30,2026-06-05,25,Open schedule quantity 10 is past due by 25 days.,153.00,JSMITH
EX00000557,PO_OVERDUE,HIGH,NEW,4500000125,00060,M500026,DAL1,S100043,2026-06-30,2026-06-20,10,Open schedule quantity 10 is past due by 10 days.,153.00,JSMITH
EX00000558,PO_OVERDUE,HIGH,NEW,4500000125,00070,M500178,KCH1,S100043,2026-06-30,2026-05-21,40,Open schedule quantity 29 is past due by 40 days.,113.39,JSMITH
EX00000559,PO_OVERDUE,HIGH,IN_REVIEW,4500000125,00070,M500178,KCH1,S100043,2026-06-30,2026-06-04,26,Open schedule quantity 237 is past due by 26 days.,926.67,JSMITH
EX00000560,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000126,00010,M500153,MTY1,S100010,2026-06-30,2026-04-28,63,Open schedule quantity 1 is past due by 63 days.,4.25,LGARCIA
EX00000561,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000126,00010,M500153,MTY1,S100010,2026-06-30,2026-04-29,62,Supplier committed date is later than requested delivery date.,0.00,LGARCIA
EX00000562,PO_OVERDUE,HIGH,IN_REVIEW,4500000126,00010,M500153,MTY1,S100010,2026-06-30,2026-05-02,59,Open schedule quantity 1 is past due by 59 days.,4.25,LGARCIA
EX00000563,PO_OVERDUE,HIGH,IN_REVIEW,4500000126,00020,M500139,DAL1,S100010,2026-06-30,2026-06-13,17,Open schedule quantity 16 is past due by 17 days.,126.88,LGARCIA
EX00000564,PO_OVERDUE,HIGH,RESOLVED,4500000126,00020,M500139,DAL1,S100010,2026-06-30,2026-06-18,12,Open schedule quantity 21 is past due by 12 days.,166.53,LGARCIA
EX00000565,PO_OVERDUE,HIGH,IN_REVIEW,4500000126,00030,M500084,PHX1,S100010,2026-06-30,2026-05-17,44,Open schedule quantity 14 is past due by 44 days.,95.90,LGARCIA
EX00000566,PO_OVERDUE,HIGH,IN_REVIEW,4500000126,00030,M500084,PHX1,S100010,2026-06-30,2026-05-22,39,Open schedule quantity 12 is past due by 39 days.,82.20,LGARCIA
EX00000567,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000127,00010,M500158,DAL1,S100038,2026-06-30,2026-05-21,40,Open schedule quantity 1 is past due by 40 days.,13.10,JSMITH
EX00000568,PO_OVERDUE,HIGH,RESOLVED,4500000127,00010,M500158,DAL1,S100038,2026-06-30,2026-06-03,27,Open schedule quantity 54 is past due by 27 days.,707.40,JSMITH
EX00000569,PO_OVERDUE,HIGH,IN_REVIEW,4500000127,00020,M500228,AUS1,S100038,2026-06-30,2026-05-24,37,Open schedule quantity 1 is past due by 37 days.,22.50,JSMITH
EX00000570,ACK_MISSING,MEDIUM,NEW,4500000127,00020,M500228,AUS1,S100038,2026-06-30,2026-06-17,13,Supplier acknowledgement missing after PO creation.,0.00,JSMITH
EX00000571,PO_OVERDUE,HIGH,IN_REVIEW,4500000127,00030,M500111,PHX1,S100038,2026-06-30,2026-06-08,22,Open schedule quantity 184 is past due by 22 days.,1589.76,JSMITH
EX00000572,PO_OVERDUE,MEDIUM,NEW,4500000127,00050,M500058,PHX1,S100038,2026-06-30,2026-06-23,7,Open schedule quantity 4 is past due by 7 days.,59.36,JSMITH
EX00000573,PO_OVERDUE,MEDIUM,ACTION_DRAFTED,4500000127,00050,M500058,PHX1,S100038,2026-06-30,2026-06-28,2,Open schedule quantity 6 is past due by 2 days.,89.04,JSMITH
EX00000574,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000127,00060,M500190,AUS1,S100038,2026-06-30,2026-07-16,0,Supplier committed date is later than requested delivery date.,664.40,JSMITH
EX00000575,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000127,00060,M500190,AUS1,S100038,2026-06-30,2026-07-15,0,Supplier committed date is later than requested delivery date.,2355.60,JSMITH
EX00000576,PO_OVERDUE,HIGH,NEW,4500000127,00070,M500194,KCH1,S100038,2026-06-30,2026-05-27,34,Open schedule quantity 10 is past due by 34 days.,94.30,JSMITH
EX00000577,ACK_MISSING,MEDIUM,NEW,4500000128,00010,M500033,PHX1,S100018,2026-06-30,2026-03-26,96,Supplier acknowledgement missing after PO creation.,0.00,LGARCIA
EX00000578,ACK_MISSING,MEDIUM,NEW,4500000128,00020,M500001,PHX1,S100018,2026-06-30,2026-03-25,97,Supplier acknowledgement missing after PO creation.,0.00,LGARCIA
EX00000579,PO_OVERDUE,HIGH,NEW,4500000128,00030,M500117,DAL1,S100018,2026-06-30,2026-04-23,68,Open schedule quantity 1 is past due by 68 days.,32.61,LGARCIA
EX00000580,PO_OVERDUE,HIGH,IN_REVIEW,4500000129,00030,M500290,MTY1,S100043,2026-06-30,2026-06-05,25,Open schedule quantity 6 is past due by 25 days.,133.38,MWONG
EX00000581,PO_OVERDUE,HIGH,NEW,4500000129,00040,M500148,AUS1,S100043,2026-06-30,2026-06-15,15,Open schedule quantity 1 is past due by 15 days.,19.94,MWONG
EX00000582,PO_OVERDUE,HIGH,NEW,4500000130,00010,M500043,MTY1,S100003,2026-06-30,2026-05-15,46,Open schedule quantity 439 is past due by 46 days.,4811.44,JSMITH
EX00000583,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000130,00030,M500198,PHX1,S100003,2026-06-30,2026-05-21,40,Open schedule quantity 11 is past due by 40 days.,31.24,JSMITH
EX00000584,PO_OVERDUE,MEDIUM,ACTION_DRAFTED,4500000131,00010,M500018,KCH1,S100002,2026-06-30,2026-06-26,4,Open schedule quantity 27 is past due by 4 days.,1085.13,LGARCIA
EX00000585,SUPPLIER_COMMIT_LATE,HIGH,IN_REVIEW,4500000132,00010,M500180,AUS1,S100025,2026-06-30,2026-08-30,0,Supplier committed date is later than requested delivery date.,23569.32,LGARCIA
EX00000586,PO_OVERDUE,HIGH,NEW,4500000132,00020,M500122,MTY1,S100025,2026-06-30,2026-06-22,8,Open schedule quantity 363 is past due by 8 days.,9350.88,LGARCIA
EX00000587,PO_OVERDUE,MEDIUM,IN_REVIEW,4500000132,00030,M500227,MTY1,S100025,2026-06-30,2026-06-29,1,Open schedule quantity 93 is past due by 1 days.,1767.00,LGARCIA
EX00000588,ACK_MISSING,MEDIUM,NEW,4500000132,00050,M500198,KCH1,S100025,2026-06-30,2026-08-11,0,Supplier acknowledgement missing after PO creation.,29.25,LGARCIA
EX00000589,ACK_MISSING,MEDIUM,NEW,4500000132,00050,M500198,KCH1,S100025,2026-06-30,2026-08-11,0,Supplier acknowledgement missing after PO creation.,68.25,LGARCIA
EX00000590,PO_OVERDUE,HIGH,NEW,4500000133,00010,M500143,AUS1,S100035,2026-06-30,2026-06-15,15,Open schedule quantity 28 is past due by 15 days.,854.28,LGARCIA
EX00000591,PO_OVERDUE,HIGH,IN_REVIEW,4500000133,00020,M500032,KCH1,S100035,2026-06-30,2026-05-27,34,Open schedule quantity 74 is past due by 34 days.,257.52,LGARCIA
EX00000592,PO_OVERDUE,HIGH,NEW,4500000133,00020,M500032,KCH1,S100035,2026-06-30,2026-06-04,26,Open schedule quantity 15 is past due by 26 days.,52.20,LGARCIA
EX00000593,PO_OVERDUE,HIGH,NEW,4500000133,00020,M500032,KCH1,S100035,2026-06-30,2026-06-08,22,Open schedule quantity 39 is past due by 22 days.,135.72,LGARCIA
EX00000594,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000133,00030,M500155,DAL1,S100035,2026-06-30,2026-03-22,100,Open schedule quantity 79 is past due by 100 days.,942.47,LGARCIA
EX00000595,PO_OVERDUE,MEDIUM,IN_REVIEW,4500000133,00030,M500155,DAL1,S100035,2026-06-30,2026-06-27,3,Open schedule quantity 104 is past due by 3 days.,1240.72,LGARCIA
EX00000596,PO_OVERDUE,HIGH,NEW,4500000133,00040,M500117,PHX1,S100035,2026-06-30,2026-05-19,42,Open schedule quantity 73 is past due by 42 days.,2386.37,LGARCIA
EX00000597,PO_OVERDUE,HIGH,NEW,4500000133,00050,M500091,PHX1,S100035,2026-06-30,2026-04-03,88,Open schedule quantity 2 is past due by 88 days.,25.88,LGARCIA
EX00000598,PO_OVERDUE,HIGH,NEW,4500000133,00050,M500091,PHX1,S100035,2026-06-30,2026-04-01,90,Open schedule quantity 24 is past due by 90 days.,310.56,LGARCIA
EX00000599,PO_OVERDUE,HIGH,NEW,4500000133,00050,M500091,PHX1,S100035,2026-06-30,2026-06-18,12,Open schedule quantity 46 is past due by 12 days.,595.24,LGARCIA
EX00000600,PO_OVERDUE,HIGH,IN_REVIEW,4500000133,00060,M500076,KCH1,S100035,2026-06-30,2026-04-12,79,Open schedule quantity 199 is past due by 79 days.,4338.20,LGARCIA
EX00000601,PO_OVERDUE,HIGH,RESOLVED,4500000134,00020,M500172,DAL1,S100022,2026-06-30,2026-06-21,9,Open schedule quantity 2 is past due by 9 days.,7.98,MWONG
EX00000602,PO_OVERDUE,MEDIUM,IN_REVIEW,4500000134,00020,M500172,DAL1,S100022,2026-06-30,2026-06-25,5,Open schedule quantity 38 is past due by 5 days.,151.62,MWONG
EX00000603,ACK_MISSING,MEDIUM,RESOLVED,4500000134,00030,M500262,KCH1,S100022,2026-06-30,2026-05-09,52,Supplier acknowledgement missing after PO creation.,0.00,MWONG
EX00000604,PO_OVERDUE,HIGH,NEW,4500000136,00010,M500160,DAL1,S100009,2026-06-30,2026-06-03,27,Open schedule quantity 35 is past due by 27 days.,651.70,JSMITH
EX00000605,PO_OVERDUE,HIGH,NEW,4500000136,00020,M500260,KCH1,S100009,2026-06-30,2026-05-01,60,Open schedule quantity 4 is past due by 60 days.,2.80,JSMITH
EX00000606,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000136,00020,M500260,KCH1,S100009,2026-06-30,2026-05-12,49,Open schedule quantity 11 is past due by 49 days.,7.70,JSMITH
EX00000607,ACK_MISSING,MEDIUM,IN_REVIEW,4500000137,00010,M500098,MTY1,S100050,2026-06-30,2026-07-06,0,Supplier acknowledgement missing after PO creation.,27735.00,LGARCIA
EX00000608,PO_OVERDUE,HIGH,IN_REVIEW,4500000138,00030,M500261,MTY1,S100050,2026-06-30,2026-05-05,56,Open schedule quantity 354 is past due by 56 days.,6757.86,APATEL
EX00000609,ACK_MISSING,MEDIUM,IN_REVIEW,4500000138,00040,M500129,PHX1,S100050,2026-06-30,2026-06-18,12,Supplier acknowledgement missing after PO creation.,0.00,APATEL
EX00000610,ACK_MISSING,MEDIUM,ACTION_DRAFTED,4500000138,00040,M500129,PHX1,S100050,2026-06-30,2026-06-23,7,Supplier acknowledgement missing after PO creation.,0.00,APATEL
EX00000611,PO_OVERDUE,HIGH,NEW,4500000138,00050,M500114,PHX1,S100050,2026-06-30,2026-05-25,36,Open schedule quantity 6 is past due by 36 days.,87.84,APATEL
EX00000612,PO_OVERDUE,HIGH,IN_REVIEW,4500000139,00020,M500041,MTY1,S100003,2026-06-30,2026-06-04,26,Open schedule quantity 642 is past due by 26 days.,1643.52,SYSTEM
EX00000613,SUPPLIER_COMMIT_LATE,HIGH,IN_REVIEW,4500000139,00030,M500239,MTY1,S100003,2026-06-30,2026-08-21,0,Supplier committed date is later than requested delivery date.,133.56,SYSTEM
EX00000614,PO_OVERDUE,HIGH,NEW,4500000140,00010,M500295,PHX1,S100002,2026-06-30,2026-06-16,14,Open schedule quantity 71 is past due by 14 days.,743.37,SYSTEM
EX00000615,PO_OVERDUE,HIGH,RESOLVED,4500000140,00010,M500295,PHX1,S100002,2026-06-30,2026-06-19,11,Open schedule quantity 701 is past due by 11 days.,7339.47,SYSTEM
EX00000616,PO_OVERDUE,HIGH,NEW,4500000140,00020,M500110,DAL1,S100002,2026-06-30,2026-05-10,51,Open schedule quantity 498 is past due by 51 days.,28166.88,SYSTEM
EX00000617,PO_OVERDUE,HIGH,IN_REVIEW,4500000140,00020,M500110,DAL1,S100002,2026-06-30,2026-05-23,38,Open schedule quantity 485 is past due by 38 days.,27431.60,SYSTEM
EX00000618,PO_OVERDUE,HIGH,NEW,4500000140,00030,M500114,DAL1,S100002,2026-06-30,2026-05-13,48,Open schedule quantity 22 is past due by 48 days.,230.78,SYSTEM
EX00000619,PO_OVERDUE,MEDIUM,RESOLVED,4500000140,00040,M500063,PHX1,S100002,2026-06-30,2026-06-29,1,Open schedule quantity 6 is past due by 1 days.,37.26,SYSTEM
EX00000620,PO_OVERDUE,HIGH,NEW,4500000141,00010,M500218,KCH1,S100039,2026-06-30,2026-05-17,44,Open schedule quantity 8 is past due by 44 days.,76.56,SYSTEM
EX00000621,PO_OVERDUE,HIGH,IN_REVIEW,4500000141,00020,M500217,PHX1,S100039,2026-06-30,2026-06-14,16,Open schedule quantity 24 is past due by 16 days.,1348.56,SYSTEM
EX00000622,DELETION_FLAG_ACTIVE,MEDIUM,NEW,4500000141,00030,M500271,PHX1,S100039,2026-06-30,2026-06-30,0,PO item has deletion flag but still appears in open supply view.,0.00,SYSTEM
EX00000623,DELETION_FLAG_ACTIVE,MEDIUM,NEW,4500000141,00030,M500271,PHX1,S100039,2026-06-30,2026-06-11,19,PO item has deletion flag but still appears in open supply view.,0.00,SYSTEM
EX00000624,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000141,00050,M500118,PHX1,S100039,2026-06-30,2026-05-06,55,Supplier committed date is later than requested delivery date.,0.00,SYSTEM
EX00000625,PO_OVERDUE,HIGH,NEW,4500000141,00060,M500281,PHX1,S100039,2026-06-30,2026-05-22,39,Open schedule quantity 205 is past due by 39 days.,2416.95,SYSTEM
EX00000626,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000142,00010,M500295,MTY1,S100028,2026-06-30,2026-04-01,90,Open schedule quantity 28 is past due by 90 days.,361.20,JSMITH
EX00000627,PO_OVERDUE,HIGH,NEW,4500000142,00010,M500295,MTY1,S100028,2026-06-30,2026-06-09,21,Open schedule quantity 20 is past due by 21 days.,258.00,JSMITH
EX00000628,PO_OVERDUE,HIGH,RESOLVED,4500000142,00020,M500175,DAL1,S100028,2026-06-30,2026-04-06,85,Open schedule quantity 2 is past due by 85 days.,1.76,JSMITH
EX00000629,PO_OVERDUE,HIGH,RESOLVED,4500000142,00020,M500175,DAL1,S100028,2026-06-30,2026-04-04,87,Open schedule quantity 1 is past due by 87 days.,0.88,JSMITH
EX00000630,PO_OVERDUE,HIGH,IN_REVIEW,4500000142,00030,M500236,DAL1,S100028,2026-06-30,2026-05-11,50,Open schedule quantity 53 is past due by 50 days.,2880.55,JSMITH
EX00000631,ACK_MISSING,MEDIUM,IN_REVIEW,4500000142,00040,M500041,MTY1,S100028,2026-06-30,2026-04-01,90,Supplier acknowledgement missing after PO creation.,0.00,JSMITH
EX00000632,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000142,00060,M500037,PHX1,S100028,2026-06-30,2026-03-25,97,Open schedule quantity 63 is past due by 97 days.,92.61,JSMITH
EX00000633,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000143,00050,M500299,PHX1,S100004,2026-06-30,2026-09-20,0,Supplier committed date is later than requested delivery date.,643.95,LGARCIA
EX00000634,ACK_MISSING,MEDIUM,IN_REVIEW,4500000144,00010,M500177,DAL1,S100027,2026-06-30,2026-05-07,54,Supplier acknowledgement missing after PO creation.,0.00,MWONG
EX00000635,PO_OVERDUE,HIGH,NEW,4500000144,00010,M500177,DAL1,S100027,2026-06-30,2026-05-09,52,Open schedule quantity 4 is past due by 52 days.,13.56,MWONG
EX00000636,PO_OVERDUE,HIGH,NEW,4500000144,00040,M500058,MTY1,S100027,2026-06-30,2026-06-05,25,Open schedule quantity 203 is past due by 25 days.,3753.47,MWONG
EX00000637,PO_OVERDUE,HIGH,IN_REVIEW,4500000144,00050,M500290,KCH1,S100027,2026-06-30,2026-05-14,47,Open schedule quantity 361 is past due by 47 days.,6303.06,MWONG
EX00000638,PO_OVERDUE,HIGH,NEW,4500000145,00010,M500089,KCH1,S100003,2026-06-30,2026-05-18,43,Open schedule quantity 3 is past due by 43 days.,26.97,MWONG
EX00000639,PO_OVERDUE,HIGH,NEW,4500000145,00020,M500006,MTY1,S100003,2026-06-30,2026-05-03,58,Open schedule quantity 2 is past due by 58 days.,74.78,MWONG
EX00000640,PO_OVERDUE,HIGH,IN_REVIEW,4500000145,00020,M500006,MTY1,S100003,2026-06-30,2026-05-07,54,Open schedule quantity 4 is past due by 54 days.,149.56,MWONG
EX00000641,PO_OVERDUE,HIGH,NEW,4500000145,00030,M500293,DAL1,S100003,2026-06-30,2026-05-22,39,Open schedule quantity 38 is past due by 39 days.,56.24,MWONG
EX00000642,ACK_MISSING,MEDIUM,IN_REVIEW,4500000145,00040,M500184,PHX1,S100003,2026-06-30,2026-05-16,45,Supplier acknowledgement missing after PO creation.,0.00,MWONG
EX00000643,PO_OVERDUE,HIGH,IN_REVIEW,4500000145,00040,M500184,PHX1,S100003,2026-06-30,2026-05-17,44,Open schedule quantity 8 is past due by 44 days.,132.96,MWONG
EX00000644,PO_OVERDUE,HIGH,NEW,4500000145,00060,M500235,MTY1,S100003,2026-06-30,2026-05-18,43,Open schedule quantity 17 is past due by 43 days.,63.24,MWONG
EX00000645,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000147,00020,M500129,PHX1,S100008,2026-06-30,2026-06-28,2,Supplier committed date is later than requested delivery date.,0.00,LGARCIA
EX00000646,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000147,00030,M500087,KCH1,S100008,2026-06-30,2026-07-07,0,Supplier committed date is later than requested delivery date.,62.46,LGARCIA
EX00000647,SUPPLIER_COMMIT_LATE,HIGH,NEW,4500000147,00030,M500087,KCH1,S100008,2026-06-30,2026-07-14,0,Supplier committed date is later than requested delivery date.,90.22,LGARCIA
EX00000648,DELETION_FLAG_ACTIVE,MEDIUM,NEW,4500000147,00040,M500276,KCH1,S100008,2026-06-30,2026-07-07,0,PO item has deletion flag but still appears in open supply view.,170.94,LGARCIA
EX00000649,DELETION_FLAG_ACTIVE,MEDIUM,RESOLVED,4500000147,00040,M500276,KCH1,S100008,2026-06-30,2026-07-11,0,PO item has deletion flag but still appears in open supply view.,349.65,LGARCIA
EX00000650,PO_OVERDUE,HIGH,IN_REVIEW,4500000148,00010,M500212,MTY1,S100044,2026-06-30,2026-04-24,67,Open schedule quantity 1 is past due by 67 days.,9.59,LGARCIA
EX00000651,PO_OVERDUE,HIGH,IN_REVIEW,4500000148,00010,M500212,MTY1,S100044,2026-06-30,2026-04-26,65,Open schedule quantity 4 is past due by 65 days.,38.36,LGARCIA
EX00000652,ACK_MISSING,MEDIUM,NEW,4500000148,00020,M500289,PHX1,S100044,2026-06-30,2026-04-23,68,Supplier acknowledgement missing after PO creation.,0.00,LGARCIA
EX00000653,ACK_MISSING,MEDIUM,NEW,4500000148,00020,M500289,PHX1,S100044,2026-06-30,2026-04-27,64,Supplier acknowledgement missing after PO creation.,0.00,LGARCIA
EX00000654,PO_OVERDUE,HIGH,IN_REVIEW,4500000148,00030,M500284,MTY1,S100044,2026-06-30,2026-06-18,12,Open schedule quantity 397 is past due by 12 days.,3338.77,LGARCIA
EX00000655,ACK_MISSING,MEDIUM,IN_REVIEW,4500000148,00050,M500106,MTY1,S100044,2026-06-30,2026-04-29,62,Supplier acknowledgement missing after PO creation.,0.00,LGARCIA
EX00000656,ACK_MISSING,MEDIUM,NEW,4500000148,00050,M500106,MTY1,S100044,2026-06-30,2026-04-29,62,Supplier acknowledgement missing after PO creation.,0.00,LGARCIA
EX00000657,PO_OVERDUE,HIGH,IN_REVIEW,4500000148,00050,M500106,MTY1,S100044,2026-06-30,2026-04-30,61,Open schedule quantity 441 is past due by 61 days.,1349.46,LGARCIA
EX00000658,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000148,00060,M500289,PHX1,S100044,2026-06-30,2026-05-02,59,Open schedule quantity 538 is past due by 59 days.,7505.10,LGARCIA
EX00000659,PO_OVERDUE,HIGH,NEW,4500000150,00010,M500087,KCH1,S100011,2026-06-30,2026-04-03,88,Open schedule quantity 3 is past due by 88 days.,11.82,SYSTEM
EX00000660,PO_OVERDUE,HIGH,NEW,4500000150,00020,M500208,AUS1,S100011,2026-06-30,2026-04-19,72,Open schedule quantity 10 is past due by 72 days.,141.20,SYSTEM
EX00000661,PO_OVERDUE,HIGH,RESOLVED,4500000150,00030,M500090,DAL1,S100011,2026-06-30,2026-05-02,59,Open schedule quantity 691 is past due by 59 days.,2245.75,SYSTEM
EX00000662,SUPPLIER_COMMIT_LATE,HIGH,ACTION_DRAFTED,4500000150,00040,M500088,AUS1,S100011,2026-06-30,2026-04-12,79,Supplier committed date is later than requested delivery date.,0.00,SYSTEM
EX00000663,PO_OVERDUE,HIGH,ACTION_DRAFTED,4500000150,00040,M500088,AUS1,S100011,2026-06-30,2026-04-23,68,Open schedule quantity 42 is past due by 68 days.,274.68,SYSTEM
EX00000664,PO_OVERDUE,HIGH,IN_REVIEW,4500000150,00040,M500088,AUS1,S100011,2026-06-30,2026-04-17,74,Open schedule quantity 137 is past due by 74 days.,895.98,SYSTEM
EX00000665,PO_OVERDUE,HIGH,IN_REVIEW,4500000151,00020,M500100,KCH1,S100003,2026-06-30,2026-05-15,46,Open schedule quantity 1 is past due by 46 days.,11.64,SYSTEM
