material_doc,material_doc_year,po_number,item_number,movement_type,posting_date,received_qty,plant,storage_location,batch_number,created_by,reference_doc
5000001097,2026,4500000167,00070,101,2026-05-23,42,PHX1,0001,,WHUSER1,4500000167
5000001098,2026,4500000168,00010,101,2026-05-30,185,DAL1,0001,,SYSTEM,4500000168
5000001099,2026,4500000168,00010,101,2026-05-18,766,DAL1,0001,,WHUSER1,4500000168
5000001100,2026,4500000168,00020,101,2026-05-07,1425,MTY1,0001,,RFSCAN,4500000168
5000001101,2026,4500000168,00030,101,2026-04-13,4,PHX1,0001,,WHUSER1,4500000168
5000001102,2026,4500000168,00030,103,2026-05-01,6,PHX1,0001,,WHUSER2,4500000168
5000001103,2026,4500000168,00040,101,2026-04-10,555,KCH1,0001,,SYSTEM,4500000168
5000001104,2026,4500000168,00040,101,2026-04-18,1669,KCH1,0001,,SYSTEM,4500000168
5000001105,2026,4500000168,00040,101,2026-04-25,1174,KCH1,0001,,WHUSER2,4500000168
5000001106,2026,4500000168,00050,101,2026-04-26,1093,AUS1,0001,B84864,WHUSER1,4500000168
5000001107,2026,4500000168,00050,101,2026-04-23,905,AUS1,0001,B66191,RFSCAN,4500000168
5000001108,2026,4500000168,00060,101,2026-06-10,12,KCH1,0001,B96652,RFSCAN,4500000168
5000001109,2026,4500000168,00060,103,2026-06-25,26,KCH1,REC1,B38275,WHUSER1,4500000168
5000001110,2026,4500000168,00070,101,2026-04-24,10,KCH1,0001,,WHUSER2,4500000168
5000001111,2026,4500000169,00010,101,2026-07-16,50,KCH1,0001,,SYSTEM,4500000169
5000001112,2026,4500000169,00010,101,2026-07-23,41,KCH1,0001,,WHUSER2,4500000169
5000001113,2026,4500000169,00010,101,2026-07-29,28,KCH1,0001,,WHUSER2,4500000169
5000001114,2026,4500000169,00020,101,2026-06-18,12,DAL1,0001,B53039,SYSTEM,4500000169
5000001115,2026,4500000169,00030,103,2026-08-05,164,KCH1,0001,,WHUSER1,4500000169
5000001116,2026,4500000169,00040,101,2026-06-01,3,KCH1,0001,,WHUSER1,4500000169
5000001117,2026,4500000169,00040,101,2026-08-04,10,KCH1,0001,,SYSTEM,4500000169
5000001118,2026,4500000170,00010,105,2026-05-13,200,DAL1,0001,,WHUSER1,4500000170
5000001119,2026,4500000170,00020,101,2026-03-30,9,DAL1,0001,,WHUSER2,4500000170
5000001120,2026,4500000170,00030,101,2026-04-11,74,PHX1,0001,B97483,WHUSER2,4500000170
5000001121,2026,4500000170,00040,101,2026-05-25,368,KCH1,REC1,,SYSTEM,4500000170
5000001122,2026,4500000170,00050,101,2026-05-09,523,AUS1,0001,,WHUSER2,4500000170
5000001123,2026,4500000170,00050,105,2026-05-21,868,AUS1,0001,,RFSCAN,4500000170
5000001124,2026,4500000171,00020,101,2026-05-21,20,KCH1,0001,,RFSCAN,4500000171
5000001125,2026,4500000172,00010,101,2026-05-29,9,DAL1,0001,,WHUSER1,4500000172
5000001126,2026,4500000173,00010,103,2026-05-29,4000,KCH1,0001,,RFSCAN,4500000173
5000001127,2026,4500000173,00020,101,2026-04-20,98,AUS1,REC1,,RFSCAN,4500000173
5000001128,2026,4500000173,00020,101,2026-05-24,52,AUS1,0001,,WHUSER1,4500000173
5000001129,2026,4500000173,00020,101,2026-05-03,194,AUS1,0001,,WHUSER2,4500000173
5000001130,2026,4500000173,00030,101,2026-04-09,44,AUS1,0001,,WHUSER1,4500000173
5000001131,2026,4500000173,00030,101,2026-04-11,129,AUS1,0001,,RFSCAN,4500000173
5000001132,2026,4500000173,00030,101,2026-04-13,292,AUS1,REC1,,WHUSER1,4500000173
5000001133,2026,4500000173,00040,101,2026-05-07,64,AUS1,0001,B47482,WHUSER2,4500000173
5000001134,2026,4500000173,00050,105,2026-05-19,100,DAL1,0001,,SYSTEM,4500000173
5000001135,2026,4500000173,00060,101,2026-06-01,750,DAL1,0001,,SYSTEM,4500000173
5000001136,2026,4500000173,00070,101,2026-04-22,40,PHX1,REC1,,RFSCAN,4500000173
5000001137,2026,4500000174,00010,101,2026-05-12,5,KCH1,REC1,,WHUSER1,4500000174
5000001138,2026,4500000174,00010,122,2026-05-30,4,KCH1,0001,,SYSTEM,4500000174
5000001139,2026,4500000174,00010,101,2026-05-22,11,KCH1,0001,,WHUSER1,4500000174
5000001140,2026,4500000174,00020,101,2026-05-04,175,AUS1,0001,,RFSCAN,4500000174
5000001141,2026,4500000174,00020,101,2026-05-03,10,AUS1,0001,,SYSTEM,4500000174
5000001142,2026,4500000174,00020,101,2026-04-30,187,AUS1,0001,,WHUSER2,4500000174
5000001143,2026,4500000174,00030,101,2026-05-22,62,KCH1,0001,,RFSCAN,4500000174
5000001144,2026,4500000174,00030,105,2026-05-25,175,KCH1,0001,,SYSTEM,4500000174
5000001145,2026,4500000174,00040,101,2026-04-19,189,DAL1,0001,,SYSTEM,4500000174
5000001146,2026,4500000174,00040,101,2026-05-13,534,DAL1,0001,,RFSCAN,4500000174
5000001147,2026,4500000174,00040,101,2026-05-05,758,DAL1,0001,,SYSTEM,4500000174
5000001148,2026,4500000174,00050,101,2026-05-15,489,MTY1,0001,,RFSCAN,4500000174
5000001149,2026,4500000176,00010,103,2026-06-15,1,PHX1,0001,,RFSCAN,4500000176
5000001150,2026,4500000176,00010,103,2026-05-25,4,PHX1,0001,,RFSCAN,4500000176
5000001151,2026,4500000176,00020,101,2026-06-19,202,AUS1,0001,,WHUSER1,4500000176
5000001152,2026,4500000176,00030,101,2026-05-10,9,PHX1,0001,,SYSTEM,4500000176
5000001153,2026,4500000176,00030,103,2026-04-10,48,PHX1,0001,,SYSTEM,4500000176
5000001154,2026,4500000177,00010,101,2026-05-17,46,PHX1,0001,,WHUSER2,4500000177
5000001155,2026,4500000177,00010,101,2026-03-18,1132,PHX1,0001,,SYSTEM,4500000177
5000001156,2026,4500000177,00020,101,2026-03-20,197,DAL1,0001,,WHUSER2,4500000177
5000001157,2026,4500000177,00020,101,2026-04-03,2,DAL1,0001,,WHUSER2,4500000177
5000001158,2026,4500000177,00020,101,2026-05-28,138,DAL1,0001,,SYSTEM,4500000177
5000001159,2026,4500000178,00010,101,2026-02-27,358,KCH1,0001,,RFSCAN,4500000178
5000001160,2026,4500000178,00010,101,2026-05-06,233,KCH1,0001,,WHUSER1,4500000178
5000001161,2026,4500000178,00010,101,2026-03-06,384,KCH1,0001,,WHUSER1,4500000178
5000001162,2026,4500000178,00020,101,2026-05-15,100,AUS1,0001,B72690,WHUSER2,4500000178
5000001163,2026,4500000178,00030,101,2026-03-12,250,KCH1,0001,B96729,RFSCAN,4500000178
5000001164,2026,4500000179,00010,101,2026-05-26,139,MTY1,0001,,SYSTEM,4500000179
5000001165,2026,4500000179,00020,105,2026-05-25,500,AUS1,0001,,RFSCAN,4500000179
5000001166,2026,4500000180,00010,101,2026-05-07,225,KCH1,0001,,RFSCAN,4500000180
5000001167,2026,4500000180,00020,101,2026-05-07,5,DAL1,0001,B16753,SYSTEM,4500000180
5000001168,2026,4500000180,00020,101,2026-05-16,9,DAL1,0001,B17606,WHUSER1,4500000180
5000001169,2026,4500000180,00020,101,2026-05-15,15,DAL1,0001,B57042,RFSCAN,4500000180
5000001170,2026,4500000180,00030,101,2026-06-05,181,PHX1,0001,,WHUSER2,4500000180
5000001171,2026,4500000180,00030,101,2026-06-11,103,PHX1,0001,,WHUSER1,4500000180
5000001172,2026,4500000180,00030,101,2026-05-28,164,PHX1,0001,,RFSCAN,4500000180
5000001173,2026,4500000180,00040,101,2026-04-18,6,KCH1,0001,,RFSCAN,4500000180
5000001174,2026,4500000180,00040,101,2026-05-25,49,KCH1,0001,,WHUSER2,4500000180
5000001175,2026,4500000180,00040,101,2026-05-01,442,KCH1,REC1,,WHUSER1,4500000180
5000001176,2026,4500000180,00050,101,2026-05-05,300,KCH1,0001,,SYSTEM,4500000180
5000001177,2026,4500000180,00060,101,2026-05-25,195,AUS1,0001,,WHUSER1,4500000180
5000001178,2026,4500000180,00060,101,2026-05-26,380,AUS1,0001,,WHUSER2,4500000180
5000001179,2026,4500000180,00060,105,2026-05-06,685,AUS1,0001,,WHUSER1,4500000180
5000001180,2026,4500000181,00010,101,2026-05-20,151,DAL1,0001,,WHUSER1,4500000181
5000001181,2026,4500000181,00010,101,2026-05-19,771,DAL1,0001,,SYSTEM,4500000181
5000001182,2026,4500000181,00020,101,2026-07-16,20,KCH1,0001,,WHUSER1,4500000181
5000001183,2026,4500000181,00030,101,2026-05-19,76,PHX1,0001,,WHUSER2,4500000181
5000001184,2026,4500000181,00030,101,2026-05-25,758,PHX1,0001,,WHUSER2,4500000181
5000001185,2026,4500000181,00040,101,2026-05-28,40,AUS1,0001,,WHUSER2,4500000181
5000001186,2026,4500000181,00050,101,2026-05-31,179,PHX1,0001,B24326,RFSCAN,4500000181
5000001187,2026,4500000181,00050,101,2026-06-05,326,PHX1,0001,B42472,WHUSER2,4500000181
5000001188,2026,4500000181,00060,101,2026-05-28,114,PHX1,0001,,RFSCAN,4500000181
5000001189,2026,4500000181,00060,101,2026-05-23,155,PHX1,0001,,RFSCAN,4500000181
5000001190,2026,4500000182,00010,101,2026-05-05,5,PHX1,0001,B53452,RFSCAN,4500000182
5000001191,2026,4500000182,00010,101,2026-05-19,3,PHX1,0001,B80053,RFSCAN,4500000182
5000001192,2026,4500000182,00020,101,2026-05-19,89,KCH1,0001,,SYSTEM,4500000182
5000001193,2026,4500000182,00030,105,2026-05-26,190,DAL1,0001,B49249,WHUSER1,4500000182
5000001194,2026,4500000182,00030,101,2026-05-21,178,DAL1,0001,B10804,SYSTEM,4500000182
5000001195,2026,4500000182,00040,101,2026-05-12,37,PHX1,0001,B66865,RFSCAN,4500000182
5000001196,2026,4500000182,00050,101,2026-04-03,69,MTY1,0001,,RFSCAN,4500000182
5000001197,2026,4500000182,00050,101,2026-05-25,9,MTY1,0001,,RFSCAN,4500000182
5000001198,2026,4500000182,00050,101,2026-04-10,304,MTY1,0001,,RFSCAN,4500000182
5000001199,2026,4500000182,00060,101,2026-04-11,3,AUS1,0001,B80088,SYSTEM,4500000182
5000001200,2026,4500000182,00060,101,2026-04-13,59,AUS1,0001,B51675,WHUSER2,4500000182
5000001201,2026,4500000183,00010,101,2026-04-15,58,KCH1,0001,,WHUSER1,4500000183
5000001202,2026,4500000183,00010,101,2026-04-24,493,KCH1,0001,,SYSTEM,4500000183
5000001203,2026,4500000183,00020,101,2026-03-26,20,AUS1,REC1,,WHUSER2,4500000183
5000001204,2026,4500000183,00030,101,2026-04-29,61,AUS1,0001,,SYSTEM,4500000183
5000001205,2026,4500000183,00040,101,2026-06-06,1,DAL1,0001,,WHUSER2,4500000183
5000001206,2026,4500000183,00040,101,2026-06-18,12,DAL1,REC1,,WHUSER2,4500000183
5000001207,2026,4500000184,00010,101,2026-05-04,60,MTY1,0001,,SYSTEM,4500000184
5000001208,2026,4500000185,00030,101,2026-05-09,19,PHX1,0001,,SYSTEM,4500000185
5000001209,2026,4500000185,00040,101,2026-05-02,26,DAL1,0001,,WHUSER1,4500000185
5000001210,2026,4500000185,00040,101,2026-05-17,17,DAL1,0001,,RFSCAN,4500000185
5000001211,2026,4500000185,00040,101,2026-05-20,43,DAL1,REC1,,WHUSER2,4500000185
5000001212,2026,4500000186,00010,101,2026-05-22,34,MTY1,0001,,WHUSER2,4500000186
5000001213,2026,4500000186,00010,101,2026-04-10,40,MTY1,REC1,,WHUSER2,4500000186
5000001214,2026,4500000186,00010,101,2026-04-26,112,MTY1,0001,,RFSCAN,4500000186
5000001215,2026,4500000186,00020,101,2026-05-28,20,AUS1,0001,,RFSCAN,4500000186
5000001216,2026,4500000186,00040,103,2026-05-23,289,AUS1,0001,,WHUSER1,4500000186
5000001217,2026,4500000186,00040,101,2026-05-20,3544,AUS1,0001,,WHUSER1,4500000186
5000001218,2026,4500000186,00050,101,2026-05-10,402,AUS1,0001,,SYSTEM,4500000186
5000001219,2026,4500000186,00060,101,2026-04-05,593,PHX1,0001,,SYSTEM,4500000186
5000001220,2026,4500000187,00010,101,2026-05-14,59,KCH1,0001,,SYSTEM,4500000187
5000001221,2026,4500000187,00010,101,2026-05-21,320,KCH1,0001,,WHUSER2,4500000187
5000001222,2026,4500000187,00010,101,2026-05-25,418,KCH1,0001,,WHUSER1,4500000187
5000001223,2026,4500000187,00020,101,2026-05-18,104,MTY1,0001,B59883,RFSCAN,4500000187
5000001224,2026,4500000187,00030,101,2026-07-01,36,DAL1,REC1,B69887,RFSCAN,4500000187
5000001225,2026,4500000187,00040,101,2026-04-18,10,MTY1,0001,,RFSCAN,4500000187
5000001226,2026,4500000187,00040,103,2026-04-25,14,MTY1,0001,,RFSCAN,4500000187
5000001227,2026,4500000187,00050,101,2026-05-28,101,AUS1,0001,,WHUSER1,4500000187
5000001228,2026,4500000187,00050,101,2026-06-09,23,AUS1,0001,,RFSCAN,4500000187
5000001229,2026,4500000187,00050,101,2026-06-30,365,AUS1,0001,,WHUSER2,4500000187
5000001230,2026,4500000187,00060,101,2026-07-03,52,KCH1,0001,B50112,RFSCAN,4500000187
5000001231,2026,4500000187,00060,101,2026-05-27,57,KCH1,0001,B74723,RFSCAN,4500000187
5000001232,2026,4500000187,00060,101,2026-07-21,149,KCH1,0001,B21275,RFSCAN,4500000187
5000001233,2026,4500000187,00070,101,2026-05-23,303,DAL1,0001,,WHUSER1,4500000187
5000001234,2026,4500000187,00070,101,2026-06-01,226,DAL1,0001,,WHUSER2,4500000187
5000001235,2026,4500000187,00070,101,2026-05-30,927,DAL1,0001,,WHUSER2,4500000187
5000001236,2026,4500000188,00020,101,2026-05-12,67,KCH1,0001,,SYSTEM,4500000188
5000001237,2026,4500000188,00030,101,2026-05-18,23,KCH1,0001,,SYSTEM,4500000188
5000001238,2026,4500000188,00030,101,2026-05-25,25,KCH1,0001,,RFSCAN,4500000188
5000001239,2026,4500000188,00030,101,2026-05-25,28,KCH1,0001,,WHUSER2,4500000188
5000001240,2026,4500000189,00010,101,2026-02-20,1138,AUS1,0001,,RFSCAN,4500000189
5000001241,2026,4500000189,00010,101,2026-02-21,262,AUS1,REC1,,WHUSER2,4500000189
5000001242,2026,4500000189,00010,101,2026-03-10,1327,AUS1,0001,,SYSTEM,4500000189
5000001243,2026,4500000189,00020,101,2026-04-14,15,KCH1,0001,,WHUSER1,4500000189
5000001244,2026,4500000189,00020,101,2026-04-30,19,KCH1,0001,,RFSCAN,4500000189
5000001245,2026,4500000189,00020,101,2026-05-26,51,KCH1,0001,,SYSTEM,4500000189
5000001246,2026,4500000189,00030,101,2026-05-03,8,KCH1,0001,,SYSTEM,4500000189
5000001247,2026,4500000189,00030,122,2026-05-13,6,KCH1,0001,,SYSTEM,4500000189
5000001248,2026,4500000189,00030,101,2026-05-12,15,KCH1,0001,,SYSTEM,4500000189
5000001249,2026,4500000189,00040,101,2026-05-12,3,MTY1,0001,,WHUSER1,4500000189
5000001250,2026,4500000189,00040,101,2026-05-18,105,MTY1,0001,,WHUSER2,4500000189
5000001251,2026,4500000189,00040,101,2026-05-15,234,MTY1,0001,,SYSTEM,4500000189
5000001252,2026,4500000189,00050,101,2026-03-05,64,KCH1,0001,B91073,SYSTEM,4500000189
5000001253,2026,4500000189,00060,101,2026-05-18,3,DAL1,0001,B26377,WHUSER1,4500000189
5000001254,2026,4500000189,00060,101,2026-05-21,211,DAL1,0001,B28353,SYSTEM,4500000189
5000001255,2026,4500000190,00010,101,2026-05-21,15,KCH1,0001,,RFSCAN,4500000190
5000001256,2026,4500000190,00030,101,2026-05-21,14,KCH1,0001,,WHUSER1,4500000190
5000001257,2026,4500000191,00010,101,2026-06-21,5,AUS1,0001,,WHUSER2,4500000191
5000001258,2026,4500000191,00010,101,2026-06-29,7,AUS1,0001,,WHUSER2,4500000191
5000001259,2026,4500000191,00020,101,2026-05-26,10,DAL1,0001,,WHUSER2,4500000191
5000001260,2026,4500000191,00020,101,2026-05-11,7,DAL1,0001,,WHUSER2,4500000191
5000001261,2026,4500000191,00030,101,2026-06-09,3,DAL1,0001,,WHUSER2,4500000191
5000001262,2026,4500000191,00030,101,2026-05-14,4,DAL1,0001,,WHUSER2,4500000191
5000001263,2026,4500000191,00040,101,2026-07-05,69,DAL1,0001,,RFSCAN,4500000191
5000001264,2026,4500000191,00040,101,2026-07-11,305,DAL1,0001,,WHUSER1,4500000191
5000001265,2026,4500000191,00040,101,2026-07-15,590,DAL1,REC1,,WHUSER2,4500000191
5000001266,2026,4500000192,00010,101,2026-03-05,350,PHX1,0001,,SYSTEM,4500000192
5000001267,2026,4500000192,00010,101,2026-03-16,584,PHX1,0001,,SYSTEM,4500000192
5000001268,2026,4500000192,00020,101,2026-03-27,40,AUS1,0001,,WHUSER2,4500000192
5000001269,2026,4500000192,00030,101,2026-05-26,7,AUS1,0001,,WHUSER2,4500000192
5000001270,2026,4500000192,00040,101,2026-05-15,9,AUS1,0001,,RFSCAN,4500000192
5000001271,2026,4500000192,00040,101,2026-05-15,9,AUS1,0001,,WHUSER2,4500000192
5000001272,2026,4500000195,00010,101,2026-03-05,176,PHX1,0001,,RFSCAN,4500000195
5000001273,2026,4500000195,00010,101,2026-05-18,159,PHX1,REC1,,WHUSER1,4500000195
5000001274,2026,4500000195,00010,101,2026-03-07,865,PHX1,0001,,WHUSER2,4500000195
5000001275,2026,4500000196,00010,101,2026-05-11,43,PHX1,0001,,WHUSER1,4500000196
5000001276,2026,4500000197,00010,101,2026-04-28,260,DAL1,0001,,RFSCAN,4500000197
5000001277,2026,4500000197,00010,101,2026-05-11,38,DAL1,0001,,WHUSER1,4500000197
5000001278,2026,4500000197,00010,101,2026-05-03,261,DAL1,REC1,,RFSCAN,4500000197
5000001279,2026,4500000198,00020,122,2026-05-11,49,AUS1,0001,,WHUSER1,4500000198
5000001280,2026,4500000199,00010,101,2026-06-21,12,DAL1,REC1,,WHUSER2,4500000199
5000001281,2026,4500000199,00010,105,2026-05-11,9,DAL1,0001,,RFSCAN,4500000199
5000001282,2026,4500000199,00010,101,2026-05-12,11,DAL1,0001,,WHUSER2,4500000199
5000001283,2026,4500000199,00020,101,2026-06-06,3000,AUS1,0001,,SYSTEM,4500000199
5000001284,2026,4500000199,00030,101,2026-05-24,416,MTY1,0001,,RFSCAN,4500000199
5000001285,2026,4500000199,00030,101,2026-05-12,487,MTY1,0001,,WHUSER1,4500000199
5000001286,2026,4500000199,00030,101,2026-08-15,231,MTY1,REC1,,WHUSER2,4500000199
5000001287,2026,4500000200,00010,101,2026-05-28,397,MTY1,0001,B82953,WHUSER1,4500000200
5000001288,2026,4500000200,00020,101,2026-07-12,3000,PHX1,REC1,,WHUSER1,4500000200
5000001289,2026,4500000200,00030,101,2026-06-05,10,PHX1,0001,,WHUSER1,4500000200
5000001290,2026,4500000200,00040,101,2026-05-25,578,AUS1,0001,,WHUSER1,4500000200
5000001291,2026,4500000200,00040,101,2026-08-23,2689,AUS1,REC1,,WHUSER2,4500000200
5000001292,2026,4500000200,00050,101,2026-08-05,8,AUS1,0001,B63706,RFSCAN,4500000200
5000001293,2026,4500000200,00050,101,2026-08-01,6,AUS1,0001,B73889,WHUSER2,4500000200
5000001294,2026,4500000200,00050,101,2026-08-16,15,AUS1,0001,B35580,SYSTEM,4500000200
5000001295,2026,4500000200,00060,101,2026-08-11,110,DAL1,0001,,WHUSER2,4500000200
5000001296,2026,4500000200,00060,101,2026-08-21,155,DAL1,0001,,RFSCAN,4500000200
5000001297,2026,4500000200,00070,101,2026-08-09,275,MTY1,0001,,SYSTEM,4500000200
5000001298,2026,4500000201,00010,101,2026-05-25,7,MTY1,0001,,WHUSER2,4500000201
5000001299,2026,4500000201,00010,122,2026-05-10,8,MTY1,0001,,WHUSER1,4500000201
5000001300,2026,4500000201,00010,101,2026-05-22,14,MTY1,0001,,WHUSER2,4500000201
5000001301,2026,4500000201,00020,101,2026-03-31,30,AUS1,0001,B52159,RFSCAN,4500000201
5000001302,2026,4500000201,00020,101,2026-03-21,18,AUS1,0001,B22915,RFSCAN,4500000201
5000001303,2026,4500000201,00020,101,2026-04-01,14,AUS1,0001,B36452,WHUSER2,4500000201
5000001304,2026,4500000201,00030,101,2026-05-15,130,PHX1,0001,,SYSTEM,4500000201
5000001305,2026,4500000201,00030,101,2026-05-12,214,PHX1,REC1,,WHUSER1,4500000201
5000001306,2026,4500000201,00030,101,2026-05-21,454,PHX1,0001,,SYSTEM,4500000201
5000001307,2026,4500000201,00040,101,2026-04-07,68,AUS1,0001,,WHUSER1,4500000201
5000001308,2026,4500000201,00040,101,2026-05-08,202,AUS1,REC1,,RFSCAN,4500000201
5000001309,2026,4500000201,00050,101,2026-04-11,2955,KCH1,0001,B55019,RFSCAN,4500000201
5000001310,2026,4500000202,00010,101,2026-05-29,83,KCH1,0001,,WHUSER1,4500000202
5000001311,2026,4500000202,00010,101,2026-05-28,117,KCH1,0001,,RFSCAN,4500000202
5000001312,2026,4500000203,00010,101,2026-05-20,60,KCH1,0001,,WHUSER1,4500000203
5000001313,2026,4500000203,00020,101,2026-05-17,2000,MTY1,0001,,RFSCAN,4500000203
5000001314,2026,4500000203,00030,101,2026-05-12,73,MTY1,0001,B48610,WHUSER2,4500000203
5000001315,2026,4500000203,00030,101,2026-05-05,19,MTY1,0001,B54009,WHUSER1,4500000203
5000001316,2026,4500000203,00030,101,2026-05-27,53,MTY1,0001,B13246,RFSCAN,4500000203
5000001317,2026,4500000203,00040,103,2026-04-24,7,MTY1,0001,,WHUSER1,4500000203
5000001318,2026,4500000203,00040,101,2026-04-23,22,MTY1,0001,,SYSTEM,4500000203
5000001319,2026,4500000203,00050,101,2026-05-28,3,MTY1,0001,,SYSTEM,4500000203
5000001320,2026,4500000203,00050,105,2026-06-10,10,MTY1,0001,,SYSTEM,4500000203
5000001321,2026,4500000203,00050,101,2026-05-26,21,MTY1,0001,,WHUSER2,4500000203
5000001322,2026,4500000204,00010,101,2026-04-16,3056,PHX1,0001,,WHUSER1,4500000204
5000001323,2026,4500000204,00020,101,2026-05-20,85,MTY1,0001,,WHUSER1,4500000204
5000001324,2026,4500000204,00020,101,2026-04-08,433,MTY1,0001,,RFSCAN,4500000204
5000001325,2026,4500000204,00030,101,2026-04-02,301,MTY1,0001,,RFSCAN,4500000204
5000001326,2026,4500000204,00040,101,2026-04-19,4,KCH1,REC1,,WHUSER1,4500000204
5000001327,2026,4500000204,00040,101,2026-04-23,3,KCH1,0001,,WHUSER2,4500000204
5000001328,2026,4500000204,00050,101,2026-05-01,32,DAL1,0001,,RFSCAN,4500000204
5000001329,2026,4500000204,00050,101,2026-05-15,57,DAL1,0001,,WHUSER1,4500000204
5000001330,2026,4500000204,00060,101,2026-05-04,387,PHX1,0001,,WHUSER2,4500000204
5000001331,2026,4500000204,00070,101,2026-05-09,27,MTY1,REC1,,WHUSER2,4500000204
5000001332,2026,4500000204,00070,101,2026-05-02,43,MTY1,REC1,,WHUSER1,4500000204
5000001333,2026,4500000205,00010,101,2026-03-24,30,KCH1,0001,,WHUSER1,4500000205
5000001334,2026,4500000205,00010,101,2026-05-25,30,KCH1,0001,,SYSTEM,4500000205
5000001335,2026,4500000205,00020,101,2026-05-28,2,KCH1,0001,,WHUSER2,4500000205
5000001336,2026,4500000205,00020,101,2026-05-30,11,KCH1,0001,,SYSTEM,4500000205
5000001337,2026,4500000205,00020,101,2026-05-24,11,KCH1,0001,,WHUSER2,4500000205
5000001338,2026,4500000207,00010,101,2026-05-26,91,PHX1,0001,,SYSTEM,4500000207
5000001339,2026,4500000208,00050,101,2026-05-28,130,PHX1,0001,,SYSTEM,4500000208
5000001340,2026,4500000209,00010,101,2026-05-07,750,KCH1,0001,,WHUSER2,4500000209
5000001341,2026,4500000210,00010,101,2026-07-09,666,KCH1,REC1,B97371,RFSCAN,4500000210
5000001342,2026,4500000210,00010,101,2026-07-24,20,KCH1,0001,B93674,RFSCAN,4500000210
5000001343,2026,4500000210,00010,101,2026-07-11,388,KCH1,0001,B24735,SYSTEM,4500000210
5000001344,2026,4500000210,00020,101,2026-08-08,28,PHX1,0001,,SYSTEM,4500000210
5000001345,2026,4500000210,00020,101,2026-05-03,13,PHX1,0001,,SYSTEM,4500000210
5000001346,2026,4500000210,00020,101,2026-07-30,25,PHX1,0001,,WHUSER2,4500000210
5000001347,2026,4500000211,00010,101,2026-04-26,18,PHX1,0001,,WHUSER1,4500000211
5000001348,2026,4500000211,00010,101,2026-04-25,31,PHX1,0001,,WHUSER2,4500000211
5000001349,2026,4500000211,00020,103,2026-05-19,88,PHX1,0001,,WHUSER2,4500000211
5000001350,2026,4500000211,00020,101,2026-03-24,48,PHX1,0001,,WHUSER2,4500000211
5000001351,2026,4500000211,00020,101,2026-03-06,64,PHX1,0001,,SYSTEM,4500000211
5000001352,2026,4500000211,00030,101,2026-05-27,7,DAL1,0001,,WHUSER2,4500000211
5000001353,2026,4500000211,00030,101,2026-05-20,30,DAL1,0001,,WHUSER2,4500000211
5000001354,2026,4500000211,00030,101,2026-05-18,111,DAL1,0001,,WHUSER1,4500000211
5000001355,2026,4500000211,00040,101,2026-05-21,4,PHX1,REC1,,WHUSER2,4500000211
5000001356,2026,4500000211,00040,101,2026-05-25,7,PHX1,0001,,RFSCAN,4500000211
5000001357,2026,4500000211,00040,101,2026-05-10,23,PHX1,0001,,WHUSER1,4500000211
5000001358,2026,4500000211,00050,101,2026-04-25,251,MTY1,REC1,B23683,WHUSER1,4500000211
5000001359,2026,4500000211,00050,101,2026-05-25,219,MTY1,0001,B35888,RFSCAN,4500000211
5000001360,2026,4500000211,00050,101,2026-04-28,326,MTY1,0001,B82051,WHUSER2,4500000211
5000001361,2026,4500000212,00030,101,2026-05-13,19,KCH1,0001,B39968,WHUSER2,4500000212
